comment,hospital,star,rating
dịch vụ quá kém tôi bỏ tiền ra thuê phòng tự nguyện nhưng các cô y tá phục vụ kém khinh người thiếu tôn trọng đang còn cáu gắt mong bệnh viện khắc phục lương y như mẫu từ mà đây kbt bệnh viện có coi đó là khái niệm k nữa tôi ở tầng 7 phòng 702 mong được bệnh viện khắc phục các cô y tá!Xin cảm ơn,Bệnh viện Nhi Thanh Hóa,1 sao,"3,7"
Cả 1 cái bệnh viện lớn. Mà thái độ bác sĩ k thể k ưa nổi. Quát mặt hầm hầm :)) còn bạn thu ngân ngáp như nghiện tóm lại dịch vụ k chấm nổi sao nào luôn ấy ... sẽ k bao giờ quay lại,Bệnh viện Nhi Thanh Hóa,1 sao,"3,7"
"Nơi mà không cha mẹ nào muốn con đến. Mình đưa bé đi khám 2 lần 1 lần khám dinh dưỡng dịch vụ. Lần 2 khám mùng 4 tết 2022 không được khám bảo hiểm, nên không biết bên bảo hiểm khám ra sao. Bên dịch vu thì khỏi nói rồi. Sạch sẽ, khu vui chơi …",Bệnh viện Nhi Thanh Hóa,5 sao,"3,7"
Bắt xếp hàng nhưng trong phòng toàn đối tượng ưu tiên... 🤣🤣🤣 …,Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
"Làm có vệ sinh mắt thôi, cho 2 lọ thuốc nhỏ mắt, trong đó có lọ là nước muối sát trùng vậy mà xuống quầy thanh toán chờ 45 phút  kí 4 mặt giấy toàn kê con số ko đọc nổi",Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
Gọi số thứ tự thì tùm lum người đến sau lại được vào trước không biết dùng luật năm 1970 hay sao vậy bộ bác sĩ toàn bố mẹ của bệnh nhân hả phục vụ người bệnh vậy à? Ra hỏi thì thái độ với người đi khám như mẹ thiên hạ vậy?,Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
Mắt có vấn đề nhưng khám vẫn ra 10/10,Bệnh Viện Mắt Thanh Hóa,2 sao,"3,1"
"Nta bảo lương y như từ mẫu mà bs bệnh viện này như bố đời thiên hạ ,nta bị bệnh nta ms tìm đến mình mà hỏi câu nào bs đôm đốp câu đấy nc rât chi là thái độ từ quầy ngoài đên mấy ông khám ở p1 2 3, ng ta k biêt nta hỏi cũng thái độ đk nta …",Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
Bệnh nhân toàn người nhà bác sĩ hả?,Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
năm nay năm 2023 rồi mà BV còn dùng luật của những năm 1970 . người bệnh xin giấy Tóm lược bệnh án . lại phải xin giấy giới thiệu từ địa phương (nơi cư trú của người bệnh ) buồn,Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
Bác sĩ cho e hỏi nghỉ tết 2024 đến mùng mấy thì thăm khám lại ạ?,Bệnh Viện Mắt Thanh Hóa,5 sao,"3,1"
"Bệnh viện này tôi đưa con gái tôi đến khám 2 tuần là khỏi. Các bác sĩ ở đây rất tận tâm và rất nhiệt tình giúp đỡ.
Trên cả tuyệt vời.🥰🥰🥰🥰🥰🥰 …",Bệnh Viện Mắt Thanh Hóa,5 sao,"3,1"
Thằng bác sỹ Nguyễn công Huân khám bố láo qua loa kê thuốc,Bệnh Viện Mắt Thanh Hóa,1 sao,"3,1"
"mình trị viêm bên bệnh viện không hết , mà qua bên này hết nhanh , 10 điểm",Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
Mình Đến Đây Rồi Bác Sĩ Ở Đây Rất Tỉ Mỉ Và Nhiệt Tình Phải Nói Lf Quá Xuất Sắc,Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
"Bác sĩ và mọi người vui vẻ nhiệt tình, phòng khám sạch sẽ ok. Mọi người hoà đồng",Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
y tá và bác sĩ ở đây rất nhiệt tình khi giúp đỡ bệnh nhân,Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
Bác sĩ và mọi người ở đây đều vui vẻ hoà đồng tôi thích lắm nha,Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
Tôi Thật Sự Rất Xúc Động Khi Có Những Người Bác Sĩ Như Thế Này Rất Tận Tâm Với Khách Hàng Đặc Biệt Còn Rất Chu Đáo,Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
"Mình đến đây thấy bác sĩ chăm sóc hướng dẫn tỉ mỉ thân thiện, cơ sở vật chất tốt",Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
"Rất tốt, chuẩn đoán bệnh lý nhanh, điều kiện phòng khám ổn áp, nói chung tốt nhé",Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
"phòng khám miền tây cũ đtri bệnh chi phí đắt cắt cổ, k nhẹ nhàng, … mọi người nên né nhé",Phòng Khám Đa Khoa Thanh Hóa,1 sao,"4,6"
"chi phí khám hợp lý, không phải đợi lâu, điều trị có tâm",Phòng Khám Đa Khoa Thanh Hóa,5 sao,"4,6"
"Nhân viên bàn quầy và nhân viên y tá bs tầng 2 phòng 206 ,202,209 khá là kiêu và kiểu coi thường ng khác ý thái độ rât lồi lõm nha
Nv bàn quầy trả lại tiền cho bệnh nhân mà ném tiền ra 1 cái như kiểu nta ăn xin …",Bệnh viện Nội Tiết Thanh Hóa,2 sao,"3,5"
Sạch sẽ thân thiện đặc biệt là các bác sĩ và điều dưỡng tầng 6 khoa tim mạch rất chu đáo và nhiệt tình,Bệnh viện Nội Tiết Thanh Hóa,5 sao,"3,5"
"Mấy cô nhân viên lễ tân ở tầng1 trong giờ làm việc mà ngồi gọi điện thoại video buôn chuyện cá nhân hoài, trong lúc tiếp đón người đến thăm khám còn không thèm ngẩng lên nhìn mặt, cần phải trấn chỉnh ngay thái độ phục vụ!!!!",Bệnh viện Nội Tiết Thanh Hóa,1 sao,"3,5"
"Bệnh viện rất rộng, thoáng sạch. Buổi tối hơi tối",Bệnh viện Nội Tiết Thanh Hóa,3 sao,"3,5"
"Bv sạch. Đội ngũ y, Bác sĩ ngiệt tình chu đáo.",Bệnh viện Nội Tiết Thanh Hóa,4 sao,"3,5"
"Đón tiếp, hướng dẫn và phục vụ chu đáo, tận tình. Thank",Bệnh viện Nội Tiết Thanh Hóa,5 sao,"3,5"
"Bệnh viện sạch sẽ, nằm gần các bệnh viện chuyên khoa.",Bệnh viện Nội Tiết Thanh Hóa,4 sao,"3,5"
"Mang tiếng là bv nhưng k khác j chợ búa , bác sỹ thì thái độ chọn bệnh nhân ( ưu tiên ng nhà ) , lộn xộn , lề mề , rất là khó chịu 🙃 lần đầu cũng là lần cuối bước chân vào , rất mất tgian 😌 …",Bệnh viện Nội Tiết Thanh Hóa,1 sao,"3,5"
"Chỉ 1 từ thôi quá ""tệ """,Bệnh viện Nội Tiết Thanh Hóa,1 sao,"3,5"
Bệnh viện làm ăn như cái đầu bòi. Bọn m mà là bệnh nhân xem rồi biết.,Bệnh viện Nội Tiết Thanh Hóa,1 sao,"3,5"
Khám không chuẩn lần trước mình có khám tim vào đó chuẩn đoán vớ vẫn lm lo cả tháng phải ra Hà Nội khám chuẩn đoán chả bị gì,Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
"Thủ tục chờ đợi thanh toán quá lâu … bệnh viện nhiều chuột , có mùi từ nhà vệ sinh xuống cấp khá tệ 😌 …",Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
Mình đẻ mổ nhưng không nói rõ cho người nhà biết sau khi mổ người nhà được vào với bệnh nhân khiến mình sau mổ vừa lạnh vừa đau không ai bên cạnh. Người nhà hỏi thì y bác sĩ đùn đẩy trách nhiệm không giải thích rõ chưa tính làm thủ tục rất …,Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
Bệnh viện khám chữa bệnh không nhiệt tình.trong tình trạng khám chữa bệnh không hiệu quả ..không khỏi..đang chữa điều trị cấp phát thuốc theo liều xong thu về không cho bệnh nhân uống theo điều trị..với cá nhân tôi khám chữa ở đây bác sĩ có ý làm theo ý cá nhân với bệnh nhân là rất tồi tệ,Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
"Bệnh viện rộng rãi, thoáng mát, bác sĩ nhiệt tình và không hề có thái độ hách dịch như các bệnh viện công khác. Về điều trị thì cũng ngang với bệnh viện tuyến tỉnh (hoặc kém 1 chút thôi), nhà vệ sinh thì do ý thức bệnh nhân còn kém nên hơi …",Bệnh viện Đa Khoa Phúc Thịnh,4 sao,"3,3"
Bvien sạch y bsy nhiệt tình vui vẻ với ng bệnh,Bệnh viện Đa Khoa Phúc Thịnh,5 sao,"3,3"
"4 lần lấy máu xét nghiệm . 3 lần vỡ ven , bầm tím tay sau khi lấy ven .",Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
"Chờ đợi rất lâu so với các Bv khác
BS, NV thì vừa làm vừa chơi k tận tâm với bệnh nhân",Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
"Bệnh viện tuyệt vời , nơi đáng đến để khám chữa bệnh",Bệnh viện Đa Khoa Phúc Thịnh,5 sao,"3,3"
Phòng mổ sinh mà có ông ngồi chơi điện thoại trong phòng vô trùng. Còn giục bác sĩ phẫu thuật nhanh để đi ăn cơm. Ko có một tí lương tâm nghề nghiệp nào.,Bệnh viện Đa Khoa Phúc Thịnh,1 sao,"3,3"
Tôi từng được khám chữa bệnh tại bệnh viện mắt Thanh Tâm và thật sự cảm thấy rất ấn tượng với dịch vụ và chăm sóc tận tình tại đây. …,Bệnh Viện Mắt Thanh Tâm,5 sao,"4,6"
"Chăm sóc tốt, sạch sẽ, bác sỹ Tâm, bác sỹ Huệ quá giỏi. Bà nhà tôi mổ 2 mắt sáng choang.",Bệnh Viện Mắt Thanh Tâm,5 sao,"4,6"
"Phòng thoáng, rộng rãi, chủ yếu phục vụ khách dưới các huyện có bhxh",Bệnh Viện Mắt Thanh Tâm,5 sao,"4,6"
"Làm ăn k cẩn thận, khám 2 lần ra 2 bệnh",Bệnh Viện Mắt Thanh Tâm,1 sao,"4,6"
Ok phục vụ nhiệt tình,Bệnh Viện Mắt Thanh Tâm,5 sao,"4,6"
Tuyệt vời,Bệnh Viện Mắt Thanh Tâm,5 sao,"4,6"
Thuận tiện cho khách hàng,Bệnh Viện Mắt Thanh Tâm,3 sao,"4,6"
"Nhiệt tình, chu đáo",Bệnh Viện Mắt Thanh Tâm,4 sao,"4,6"
Tôi thấy camara của bệnh viện với công an nhân dân từ tỉnh xuống huyện hỏng hết rồi thì phải,Bệnh viện Tâm Thần Thanh Hóa,1 sao,"2,9"
"Khám bệnh chu đáo, nhiệt tình, hướng dẫn bệnh nhân rất cụ thể 😍😍😍 …",Bệnh viện Tâm Thần Thanh Hóa,5 sao,"2,9"
Bệnh viện tâm thần thanh hóa có một đôi ngủ y bác sĩ giỏi tận tình chu đáo thăm hỏi và khám chữa bênh cho bệnh nhân tấn tình chu đáo và niềm nở cho nên chúng tôi là bệnh nhân được thẩm khám và điều trị tại đây rất là hài lòng xin chân thành cảm ơn đến các y bác sỹ bệnh viện tâm thần thanh hoá,Bệnh viện Tâm Thần Thanh Hóa,1 sao,"2,9"
Bệnh viện tốt bác sĩ tận tình,Bệnh viện Tâm Thần Thanh Hóa,5 sao,"2,9"
"Đúng cái kiểu xin tiền. Lần đầu đến khám gắt gỏng , hiểu ý đưa cho ít tiền là thái độ khác hẳn. Quá tệ cho 1 bệnh viện",Bệnh viện Tâm Thần Thanh Hóa,1 sao,"2,9"
"Từng cung cấp thiết bị văn phòng cho nơi này,  họ đề nghị nâng khống giá lên 2.5 lần để tham ô cho đậm
Phó bệnh viện là chuyên viên nhận hối lộ.",Bệnh viện Tâm Thần Thanh Hóa,2 sao,"2,9"
Vớ vẩn,Bệnh viện Tâm Thần Thanh Hóa,1 sao,"2,9"
có 2 người đi lạc ở Tân Châu An Gian phường Long Thạnh nè bệnh viện ơi tên Tứ với Danh,Bệnh viện Tâm Thần Thanh Hóa,1 sao,"2,9"
Điều trị bệnh thần kinh,Bệnh viện Tâm Thần Thanh Hóa,4 sao,"2,9"
Thái độ với bệnh nhân và người nhà,Bệnh viện Tâm Thần Thanh Hóa,1 sao,"2,9"
"Khoa chụp X  ở BV: tại sao lại cho 1lúc nhiều người vào phòng chụp ? 1 lần tôi đưa bà đi khám, điều dưỡng đọc tên khoảng gần 10 ng vào cùng 1 lúc. Vì bà tôi già và yếu nhất nên được ưu tiên chụp đầu tiên. Nhưng những người sau đó sẽ phải …",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
"gửi xe  2h sáng đến 2h30"" thu 20k tiền xe   mẹ đắt con hơn ngoài hn đề nghj dám đốc bệnh viện xe lại nhân viên bảo vệ công ty 27/7/2024",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
"Nhà vệ sinh bẩn kinh khủng, đến khám lại mà như đi hành người vậy, đã bệnh đến lại bệnh thêm, bắt chờ đợi mất cả ngày mới xong....👎 …",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
"Y tá ở đây bố đời thực sự. Bệnh nhân bị bệnh nhưng sợ ạ, không dám lại gần để thay. Chửi bệnh nhân như con.",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
1 bệnh viện khang trang  nhưng đội ngủ y tế điều dưỡng thiếu trách nhiệm với bệnh nhân. Ăn nói với bệnh nhận thiếu lễ phết. Làm việc không chuyên nghiệp.  Các khoan khác thì chưa biết nhưng khoan trị xạ không chấp nhận được. Vậy đạo Đức nghề nghiệp để đâu,Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
Bệnh nhân vào khám mà bác sĩ bận chơi game từ chối khám bệnh bảo sang bệnh viện khác khám cho nhanh. Ủa là sao? Là lương y như từ mẫu dữ chưa ạ,Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
Khám dịch vụ cho nhanh. Mà ngồi chờ dài cổ k thấy khám thấy xét. Trong khi y tá tụ tập lại chuyện trò. Thất vọng về dịch vụ ở đây Sẽ k quay lại khám ở đây. Bù lại đc cái sạch sẽ,Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,2 sao,"3,2"
"Khuôn viên rộng rãi
Bệnh viện mới xây nên khang trang
Không đông bệnh nhân",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,4 sao,"3,2"
"Thái độ nhân viên cáu gắt, đi khám lúc về thì lại k trả bệnh án bảo đê đó lần sau nhập viện luôn. làm xét nghiệm sinh thiết tế bảo ung thư rồi lại bảo chưa biết giai đoạn mấy của bệnh vì vây bắt nhập viện. K nhập viện thù bảo lên mà lấy …",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
"Cả 1 cái bệnh viện khang trang. 1cái khu thanh toán to đùng. Mà vấn đề thanh toán quâ thất vọng. Chậm chạp,thiếu chuyên nghiệp. Quá tệ",Bệnh Viện Ung Bướu Tỉnh Thanh Hoá,1 sao,"3,2"
"Không có chỗ đậu xe ô tô cho người dân. Chỉ có chỗ để xe cho cán bộ.
Bảo vệ không đeo thẻ, không mặc đồng phục. Thái độ như côn đồ.",Trung tâm Y tế thành phố Thanh Hóa,1 sao,"3,3"
"Thái độ rất kém. Vừa gọi điện để khai báo vì nhà đang cách li không thể đi trực tiếp đk. Vừa mới nói câu "" em muốn khai báo "" đã bị chửi 1 tràng ko nghe thấy rõ là ông đang nói gì, rồi còn tự ý cúp máy",Trung tâm Y tế thành phố Thanh Hóa,1 sao,"3,3"
"Bệnh viện nhàn nước này mọc ra hơi thừa thì phải, tốn hàng nghìn tỷ của dân. Bệnh viện rất vắng. Thường nhường người bảo hiểm Y tế bắt buộc mới đến đây",Trung tâm Y tế thành phố Thanh Hóa,1 sao,"3,3"
Kính mát nhiều mẫu mã. ĐỘI ngũ nhân viên chuyên nghiệp nhiệt tình,Trung tâm Y tế thành phố Thanh Hóa,5 sao,"3,3"
"Hơi lãng phí, nhà to mà vắng, cán bộ chắc ít việc",Trung tâm Y tế thành phố Thanh Hóa,2 sao,"3,3"
Chủ yếu là ngồi chơi xơi nước,Trung tâm Y tế thành phố Thanh Hóa,5 sao,"3,3"
cần phát huy hơn nữa,Trung tâm Y tế thành phố Thanh Hóa,3 sao,"3,3"
"Đẹp, uy tín!",Trung tâm Y tế thành phố Thanh Hóa,5 sao,"3,3"
quán tốt đấy,Trung tâm Y tế thành phố Thanh Hóa,4 sao,"3,3"
Ngoại cảnh bừa bộn,Trung tâm Y tế thành phố Thanh Hóa,3 sao,"3,3"
"Bác sĩ nhiệt tình, giường bệnh sạch sẽ mát mẻ",Bệnh Viện Công An Tỉnh,5 sao,"4,2"
Bệnh Viện Công An Tỉnh,Bệnh Viện Công An Tỉnh,5 sao,"4,2"
Bệnh Viện Công An Tỉnh,Bệnh Viện Công An Tỉnh,5 sao,"4,2"
Được rồi,Thanh Hoa Malaria Parasites Insects Prevention Center,4 sao,"3,8"
