comment,hospital,star,rating
"Mình mới sinh xong được 1 tháng, được trãi nghiệm sinh an toàn ở Sài Gòn Nha Trang mình thấy rất hài lòng,  nữ hộ sinh chăm sóc chu đáo, nhiệt tình, nhất là chị Quy. Bác sĩ Phú tư vấn rõ ràng, dễ hiểu, đỡ đẻ mát tay nữa. Đứ thứ 2 mình sẽ quay lại. Chân thành cảm ơn các Bác vs hộ sinh Khoa sản.",Bệnh viện đa khoa Sài Gòn Nha Trang,5 sao,"4,0"
"Bác sĩ Cung rất tận tâm tư vấn về bệnh tình cho em , cũng như chất lượng dịch vụ tại bệnh viện rất tốt. Đặc biệt là chị Trâm CSKH rất nhiệt tình hỗ trợ em từ đầu đến cuối vì em đi có 1 mình , hay hỏi thăm tình hình sức khỏe của em . Em rất hài lòng , lần sau sẽ quay lại bệnh viện",Bệnh viện đa khoa Sài Gòn Nha Trang,5 sao,"4,0"
"Bệnh viện sạch sẽ, đẹp đẽ.
Mình đến khám tầm soát bệnh và kiểm tra sức khỏe định kỳ. Mình rất ưng ở khoản các bạn nhân viên hỗ trợ vòng ngoài từ cổng bệnh viện, làm thủ tục, trợ lý bác …",Bệnh viện đa khoa Sài Gòn Nha Trang,4 sao,"4,0"
"Tôi khám ở BV lần thứ 2 thấy rất tốt, hỗ trợ nhiệt tình, bạn nam lễ tân đăng ký với bạn blvp tiếp đón niềm nở, làm hồ sơ BH không đóng thêm phí.",Bệnh viện đa khoa Sài Gòn Nha Trang,5 sao,"4,0"
"Vì ở Nha Trang nên mỗi khi cấp cứu phải vào bv tỉnh KH, nhưng.... tôi không đánh đồng hết nhưng đại đa số các y bsi tại bv này rất thiếu trách nhiệm, hách dịch. Xưa con tôi sắp ""toi"" khi mới sinh ra nằm lồng kính 12 ngày vì sự tắc trách của …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"Nếu có thể BGĐ BV hãy chấn chỉnh lại tác phong làm việc của 1 số CBCNV tại đây.
Sáng nay ngày 05.06.2024 sau khi khám xong và được BS cho toa thuốc thì tôi đã xuống đây để mua. Khi tôi đến thì có 1 bạn đến nhận đơn. Khi bạn lấy thuốc theo …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
Đợt lên báo vụ giá vé gửi xe giờ lại sảy ra ak vô gửi xe lúc 8h đến 9h50 về lấy 10k trong khi trên bản dán 5k rỏ ràng . Bv giải thích lý do vì sao vẫn còn tình trạng này đi,Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"Thái độ của từ bác sĩ đến y tá, hộ lí, điều dưỡng đều rất tệ, có xu hướng khinh người, trả lời với bệnh nhân lớn tuổi cọc lóc. Bà mình bị mệt phải vô viện nhiều lần thậm chí có tiền sử bệnh nhiều nên muốn nằm lại theo dõi, vậy mà xuống hỏi …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"18/11/2024 em gái tui có ik sinh, bác sĩ, hộ lý, điều dưỡng, xin tiền tận 10tr ,.. nói 1 câu có tiền đã mới coi kĩ ko có tiền thì khỏi, mà trog khi đó những người đồng bào mà làm gì có nhìu tiền, mà có tiền ik chăng nữa cũng ko ai dám lẳng …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"Vào ngày 15/9/2024 . Mình có dẫn vợ đi sinh Dịch vụ , thì lúc đẻ xong ra ngoài có cô hộ hay điều dưỡng lý đẩy xe sản phụ với trẻ sơ sinh để tới phòng hồi sức thì lúc ra  đẩy thả làm xe va vào cánh cửa mạnh thì mình nóng lòng nên có nhắc nhớ …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"tôi xin ý kiến em bé nhà tôi vừa mới sinh đã bị tim,khó thở mà y tá đã lấy máu em bé để xét nghiệm nhưng y tá lại lấy máu em bé quá nhiều , khiến em bé mở mắt rất lâu , thường một em bé 4 , 5 ngày là em bé đã mở mắt còn em bé nhà tôi lại 2 …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"bệnh nhân đau , người nhà gọi bs 2-3 lần mới tới kiểm tra.nằm từ tối hôm trước tới 10h sáng hôm sau ko thấy bs hay đd tới thăm khám gì cả.hỏi thì bảo về phòng đi bs tới khám.chờ mãi nóng ruột đi tới nói lần nữa bs mới tới.ủa, người ta đau …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"Mình là người Nha Trang nhưng chưa từng gặp 1 cái trường hợp nào đối xử với bệnh nhân như vậy. Người bệnh cần họ chữa bệnh nhưng từ Bác Sĩ , Y Tá , đội ngũ bảo vệ - lao công có thái độ khinh thường, coi thường bệnh nhân. …",Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"2,6"
"Đội ngũ y bác sĩ khoa hồi sức tận tâm nhiệt tình.. tuy nhiên có 2 điều mình thấy cần xem xét lại
1. Mình nuôi bệnh lâu dài ra vào đi làm ở đêm mà tiền giữ xe 1 tháng đến 600k.. …",Bệnh viện Đa khoa tỉnh Khánh Hòa,3 sao,"2,6"
"Bệnh viện sạch sẽ, ngăn nắp, thoáng mát.
Đội ngũ y bác sĩ, điều dưỡng và nhân viên hành chính đều hỗ trợ bệnh nhân và thân nhân rất nhiệt tình. Tư vấn chi tiết, nhiệt tình và tận tâm! …",Bệnh viện 22-12,5 sao,"3,6"
"Lần đầu trải nghiệm cho vợ sanh ở bệnh viện 22-12 cảm nhận của mình thấy chất lượng phục vụ ở đây rất tốt , yên tĩnh , sạch sẽ thoáng mát . Đội ngũ bác sĩ y tá rất nhiệt tình 5 sao cho bệnh viện này 1 trải nghiệm dịch vụ quá ok",Bệnh viện 22-12,5 sao,"3,6"
"Tôi đã làm form feedback, nhưng thấy bệnh viện có phản hồi ở đây nên xin phép nêu lại complaint của mình: Sáng ngày 13/08/2024 tôi có đi khám tại bệnh viện vì bị sốt nhiều ngày chưa khỏi, được bác sĩ chỉ định xét nghiệm máu và test nhanh …",Bệnh viện 22-12,1 sao,"3,6"
"Đã khám bệnh viện này nhiều lần và lần này thực sự quá THẤT VỌNG. Chỉ làm thủ tục nhập viện thôi mà bắt đợi cả 1 buổi sáng, bác sĩ và ý tá làm việc thì không thống nhất, bệnh nhân hỏi đến thì thái độ. Hẹn sang chiều, chiều 4h mình lên thì …",Bệnh viện 22-12,1 sao,"3,6"
"Bác sĩ rất tốt, y tá nhiệt tình, NHÂN VIÊN THU NGÂN QUẦY SỐ 4 BẢO HIỂM - NHƯ MẸ THIÊN HẠ!!!
Trời ơi hôm nay tôi phải quay lại cái page chết tiệt này để gắn lại review. ĐỀ …",Bệnh viện 22-12,1 sao,"3,6"
"Dịch vụ khám nhanh. Bảo hiểm không cần chuyển tuyến.
Ngoài Quân Y 87, nếu bạn đang tìm kiếm một bệnh viện đa khoa uy tín ở Nha Trang thì Bệnh viện 22/12 là một lựa chọn tốt. Bệnh viện có đội ngũ bác sĩ và nhân viên y tế giỏi chuyên môn, cơ sở vật chất hiện đại, chi phí khám chữa bệnh hợp lý.",Bệnh viện 22-12,5 sao,"3,6"
"Một bệnh viện tệ hại nhất mà tôi từng tới
Nhà xe thì đầy bụi bẩn, tôi xém bị ngã khi chỉ mới của vào chổ đậu xe
Nhân viên nói chuyện với bệnh nhân một cách lõi lõm như đang dạy đời người khác …",Bệnh viện 22-12,1 sao,"3,6"
"1 lần đi nội soi, 1 lần đi khám đầu thai kỳ mà thấy rất thích bv 22/12 ạ. Cơ sở vật chất tốt và bệnh viện rất rất sạch. Nhân viên luôn tươi cười và nói chuyện nhẹ nhàng chứ không nạt nộ như nhiều bv khác. Bs siêu âm cũng rất ân cần. Nói chung là mê.",Bệnh viện 22-12,5 sao,"3,6"
"Tôi hôm nay đưa người nhà tôi đi khám tại bệnh viện này, tôi nghĩ sẽ hỗ trợ giải thích làm sao cho bệnh nhân hiểu, người thân của tôi đã không hài lòng về việc báo giá, trong quá trình khám bệnh phát hiện bệnh tình thì có hỏi là đồng ý, thì …",Bệnh viện 22-12,1 sao,"3,6"
Tối ngày 28/8 tôi nhập viện cho con trong tình trạng đi ngoài không được. Nên tối mới phải vào viện để bác sĩ hỗ trợ. Vậy mà khoa cấp cứu chưa gì vào đã bắt nhập viện. Kê đơn thuốc thì bảo không có thuốc. Rồi bác sĩ khám vô phòng làm gì …,Bệnh viện 22-12,1 sao,"3,6"
"Nhân viên từ điều dưỡng đến các bạn dọn phòng đều rất nhẹ nhàng, chu đáo . Phòng thì quá sạch sẽ, view đẹp. Đặc biệt là Bác sĩ Nguyễn Hữu Đức người trực tiếp khám và cắt Amidan cho mình thật sự rất tận tâm, chuyên nghiệp. Không những trong …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"#### Phòng
- **Hiện đại và tiện nghi**: Các phòng bệnh tại VinMec Nha Trang được trang bị đầy đủ các tiện nghi hiện đại, đảm bảo sự thoải mái cho bệnh nhân. …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Bé nhà mình vừa cắt amidan & nạo VA ở Vinmec. Không ngờ là phẫu thuật xong bé nhà mình tỉnh bơ luôn, không đau không sốt gì cả. Bác sĩ Đức phụ trách phẫu thuật rất mát tay, lại nhiệt tình tư vấn & thăm khám sau mổ. Phòng bệnh sạch đẹp, điều …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Tuần trước, tôi đưa chồng tôi đến đây để mổ trỉ. Một trải nghiệm thật tuyệt vời. Ca mổ được bác sĩ Lê Thanh Tuấn phẫu thuật, bác rất nhiệt tình và sau khi mổ tôi cảm thấy rất thoải mái mà không bị đau hay ê ẩm gì. Các điều dưỡng cũng rất …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Nhiều lần cho bé khám ở bệnh Vinmec, ngày hôm nay cho bé ra phẫu thuật nạo VA. Cảm ơn Bác sĩ Nguyễn Hữu Đức đã tận tình khám, tư vấn và phẫu thuật cho bé. Các dịch vụ ở bệnh viện đều rất oke. Y/ bác sĩ / điều dưỡng nhiệt tình vui vẻ, điều …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Đã nhiều lần cho bé khám ở bệnh Vinmec, lần này cho bé ra phẫu thuật nạo VA. Cảm ơn Bác sĩ Nguyễn Hữu Đức đã tận tình khám, tư vấn và phẫu thuật cho bé. Bản thân mình nhận thấy các dịch vụ ở bệnh viện đều rất oke, bác sĩ nhiệt tình vui vẻ, …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Trước đây em từng bị đau sưng họng, sốt ho không giảm sau khi phát hiện bị viêm abidan nhờ sự giúp đỡ và chia sẻ của bác sĩ Nguyễn Hữu Đức mà sau khi mổ được vài ngày em đã có thể nói chuyện và sinh hoạt lại bình thường. Cảm ơn bác rất nhiều❤️",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Trải nghiệm đi sinh nhẹ tênh và thoải mái tại BVĐKQT Vinmec. Cảm ơn bác Hiên, bác hoàn đã giúp em vượt cạn thành công trong lần đầu đi sinh. Cảm ơn sự chăm sóc và hướng dẫn tận tình cách chăm sóc em bé của đội ngũ y tá như cô Tiên, Thảo, Bích, Hạnh…",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"THƯ KHEN NGỢI
Bác Sĩ Hoàng Xuân Hùng
Khoa ngoại BV đa khoa quốc tế VINMEC Nha trang .Tỉnh Khánh hòa. …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
"Em xin chân thành cảm ơn đội ngũ bác sĩ, điều dưỡng khoa Sản đã hỗ trợ , chăm sóc tận tình cho hai mẹ con em. Và điều em rất biết ơn nhất là bác sĩ Trúc đã mát tay nhẹ nhàng, tận tâm đỡ đẻ cho mẹ con em được mẹ tròn con vuông tuy bé nằm thế …",Bệnh viện Đa khoa Quốc tế Vinmec Nha Trang,5 sao,"4,1"
Nói chung nói về đánh giá thì tôi ko biết nói bằng lời gì.bs cấp cứu thì ko lo lo giải trình như ko lý thuyết.phòng trực ban về đêm thì tắt điện ngủ.tui đi biết bao nhiêu bệnh viện tui chưa thấy bệnh viện nào như bệnh viện này.còn mới như vậy hoạt động lâu hỏng biết như thế nào tui bó tay kiểu bs ăn học để làm gì.để 1sao mới đăng bài,Bệnh viện Đa khoa Yersin Nha Trang,1 sao,"4,3"
"Dịch vụ đêm an ninh quá tệ , không thông báo giờ giấc thăm nuôi cho người nhà bệnh nhân và khi bệnh nhân được bác sĩ gọi lên để báo cáo tình trang bệnh của bệnh nhân để đề xuất chuyển viện an ninh thang máy không cho lên vào kêu người thân …",Bệnh viện Đa khoa Yersin Nha Trang,1 sao,"4,3"
"Bênh viện còn khá mới, nhân viên tận tình nhẹ nhàng. Nhưng điều quan trong nhất là bác sỹ trẻ nhiều quá, bác sỹ thực hành nhưng lại không có thạc sỹ bác sỹ hay bác sỹ ckII phụ trách chính. Bác sỹ trẻ thăm khám trực tiếp rất thiếu kinh nghiệm, phải có bác sỹ phụ trách khoa kèm cặp và ra quyết định.",Bệnh viện Đa khoa Yersin Nha Trang,3 sao,"4,3"
Đội ngũ y tá không đồng nhất. Kém. Làm biếng. Mỗi công đoạn chích thuốc cho trẻ mak mỗi ca làm mỗi khác. Có ca thì tạm. Có ca thì phải nói làm biếng cực kì. Làm ẩu. Còn tệ hơn bệnh viện tỉnh. Không bao giờ quay lại lần 2. Cả nhà lưu ý bộ …,Bệnh viện Đa khoa Yersin Nha Trang,1 sao,"4,3"
"Bệnh viện sạch sẽ, chỉ dẫn tận tình, khám nhanh.
Nhưng đợi lấy thuốc hơi  lâu. Nhất là đi buổi sáng.",Bệnh viện Đa khoa Yersin Nha Trang,5 sao,"4,3"
"Bệnh viện sạch sẽ thoáng mát, đội ngũ y bác sĩ tận tình, nhẹ nhàng, dễ thương ạ. Bs nói ở đây khám bảo hiểm k mất tiền nên yên tâm nhé. Cảm thấy rất yên tâm ạ.",Bệnh viện Đa khoa Yersin Nha Trang,5 sao,"4,3"
"Phòng khám nội 2 , khám quá chậm, bệnh nhân chờ mỏi mòn quá mức, có người không chờ dc bỏ về bất mãn,
bv gì mà mỗi thuốc này cũng ko có",Bệnh viện Đa khoa Yersin Nha Trang,2 sao,"4,3"
Tiếp đón và hướng dẫn tốt. Cơ sở vật chất mới và hiện đại. Đội ngũ còn trẻ cần có thời gian để tích luỹ kinh nghiệm.,Bệnh viện Đa khoa Yersin Nha Trang,4 sao,"4,3"
"không biết là có ai đi sinh ở đây chưa ạ? chứ thấy dịch vụ tốt, đội ngũ nhiệt tình, cẩn thận. bhyt ở đây nhưng chưa nghe ai sinh ở đây để mà lấy kinh nghiệm ạ",Bệnh viện Đa khoa Yersin Nha Trang,4 sao,"4,3"
"Cơ sở vật chất hiện đại. Đội ngũ cán bộ công nhân viên nhiệt tình, hoà đồng, thiện cảm",Bệnh viện Đa khoa Yersin Nha Trang,5 sao,"4,3"
"Đây Là bệnh viện lớn có đầy đủ trang thiết bị, có điều Phòng bệnh đã xây từ lâu nên xuống cấp",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,3 sao,"3,1"
"Dịch vụ khoa sản bệnh viện quá tệ, tại sao mũi tiêm viêm gan B cho trẻ sơ sinh tốt nhất nên tiêm trong vòng 24 tiếng sau sinh,nhưng bệnh viện không có thuốc để tiêm, bắt phải ra ngoài tiêm chứ bệnh vịên không có thuốc, khu dịch vụ còn tệ như vậy,thử khỏi khu thường tệ như nào nữa,còn nhiều vấn đề chưa nói đến,",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Nhân viên vệ sinh hợm hĩnh la mắng bệnh nhân khoa thần kinh, đột quỵ mỗi buổi sáng. Ngày 17-18/7/2024 Mẹ mình có nằm viện tại đây, phòng bệnh có nhà vệ sinh trong. Sáng nào mình trực mẹ bệnh cũng thấy nhân viên vệ sinh càm ràm, nói bệnh …",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
Chất lượng phục vụ tại khoa nhi tại bệnh viện chất lượng rất kém chưa có nhiều kinh nghiệm nên mong người nhà có bệnh nhân nhi khi vào viện cần lưu ý trước khi đưa con đến khoa nhi,Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Mình dẫn ny đi khám siêu âm hoặc xét nghiệm máu xem có em bé không, tới nơi thì các nhân viên, y bác sĩ dắt mũi lòng vòng, vẽ ra nhiều thứ vừa tốn thời gian vừa tốn tiền. Tìm mọi cách để bảo mình dùng thêm dịch vụ hoặc đổi dịch vụ khám khác …",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Tại sao từ khung giờ từ 6h30-7h00 2 thang máy  lớn ở cửa chính chỉ ưu tiên cho nhân viên y tế, còn bệnh nhân thì phải đi thang ở phía sau ( trong khi thang máy phía sau chuyên dùng để vận chuyển rác thải), thang thì nhỏ, người đợi thì đông, …",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Thật sự không hài lòng, dịch vụ nhưnh từng miếng băng gạt dụng cụ mổ cũng phải tự ra ngoài mua.",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Tôi chấm 1 sao nếu có 0 sao tôi cũng sẽ chấm cho quý vị.
Nhà vệ sinh cho khách hàng thăm khám thật kinh khủng. Là ổ mầm bệnh nguy hiểm nhưng không được chăm sóc chu đáo. …",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Tệ nha.
Nghĩ s e mik bị bệnh vô nó hỏi bị sao x em mình mới nói hình như bị dị ứng hay sao á. Bệnh nhân ko bik rõ nguyên nhân bác sĩ cho chích thuốc luôn. Trời ko xét …",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Đúng là chuyên môn bệnh viện tỉnh thì tốt nhất trong tỉnh rồi nhưng thật sự quá đông, chị mình đi đẻ dịch vụ rồi mà còn tệ, vì đông quá nên k kịp dọn ra hải nằm lên đống máu của người trước đẻ :( nhìn hãi nhưng thật sự k dám đẻ tư vì sợ lỡ có chiyeenj gì cũng phải chuyển tuyến",Trung Tâm Dịch Vụ Y Tế - Bệnh viện Đa khoa tỉnh Khánh Hòa,1 sao,"3,1"
"Thái độ nhân viên y tế rất tệ , nhất là khoa bệnh người cao tuổi . Thời nay bác sĩ y tá như cha mẹ thiên hạ . Ko biết chỉ bệnh viện này như vậy hay tất cả các bệnh viện khác cũng đều như vậy . Nói chung tệ . Tệ",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,1 sao,"4,1"
"Xưa tui đi bộ vô đây khám bệnh. Nay vô gặp bà nội tư vấn ngồi ,trc khu khám nội, bả đã già mà còn vô duyên thấy ớn",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,2 sao,"4,1"
"Cán bộ nhân viên thân thiện, nhiệt tình chỉ chê 1 điểm nhà vệ sinh hơi bẩn. Mọi cái đều thấy ổn",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,5 sao,"4,1"
"Dịch vụ tồi tệ nhất từ trước tới giờ, nhân viên kỹ năng yếu kém!
Hôm nay ngày 13/03/2021 tôi chưa hết bàng hoàng về dịch vụ và cách cấp cứu của y bác sĩ ở đây. …",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,1 sao,"4,1"
"Hnay 27/2/2024
Đi khám đau lưng. Mà bsi k hỏi đau ở chỗ nào lưng. Thê cho đi chụp. Chỗ đau k chụp . …",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,1 sao,"4,1"
"Bộ phận khám bệnh chẳng có tí chuyên nghiệp gì cả, vào phòng khám số 2 có mấy người áo trắng chỉ sang phòng khám số 3, vào p3 thấy tắt điện, ko có người, quay lại p2 họ lại chỉ sang p3, ngồi đợi chán … tự về",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,3 sao,"4,1"
Hôm nay ngày 5/9/2023 lúc khoản 09:40AM. N/v tư vấn có thái độ khó chiệu và chỉ trích tôi khi tôi cần sự hướng từ N/v Tư vấn. (Không riêng mình tôi mà còn có các cô các chú lớn tuổi khác cũng bị n/v tư vấn có thái độ khó chiệu.) Rất mong BLĐ chú tâm vào những vị trí được cho là bộ mặt của bệnh viện.,Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,1 sao,"4,1"
Bệnh viện là nơi chuyên về phương pháp vật lý trị liệu để phục hồi chức năng cho bệnh nhân . Được người dân trong và ngoài tỉnh biết đến rất nhiều . Cổng bệnh viện hướng ra biển . Bệnh nhân có thể thư giãn ngắm biển hít thở không khí trong …,Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,3 sao,"4,1"
"Sạch sẽ, mặt tiền rất đẹp, đối diện với hòn chồng. Rất mát lúc về chiều.",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,5 sao,"4,1"
"Không gian sạch sẽ, mát mẻ. Y bác sĩ phục vụ chuyên nghiệp và nhiệt tình. Một nơi lý tưởng để điều trị phục hồi chức năng sau tai biến.",Bệnh viện Y học cổ truyền và Phục hồi chức năng tỉnh Khánh Hòa,5 sao,"4,1"
"Có vài c bsi khám bệnh rất vui vẻ, hòa đồng, mình k biết tên của hai c khám trong pso 1 tên gì.
Ngoại trừ hai c đó thì còn lại tất cả các bsi và y tá còn lại rất là thái độ và …",Bệnh viện Da Liễu tỉnh Khánh Hoà,1 sao,"3,3"
Ý là khám xong vào liệu trình thì hết mụn hết liệu trình là bùng mụn như pháo hoa nhân viên y tế cọc cằn với khách hàng giọng điệu khinh thường của cái chị mà thu tiền ấy cảm thấy bị xúc phạm,Bệnh viện Da Liễu tỉnh Khánh Hoà,1 sao,"3,3"
"Bác sĩ trẻ và phụ tá bên phía dịch vụ tư vấn khá tốt. Cho thuốc uống và bôi tầm 1 tuần là đỡ.
Ở đây chuyên trị các bệnh, triệu chứng về da và cũng có bộ phận thẩm mỹ cho da …",Bệnh viện Da Liễu tỉnh Khánh Hoà,4 sao,"3,3"
"Có bhyt vẫn bắt qua khám dịch vụ, làm tiền bệnh nhân",Bệnh viện Da Liễu tỉnh Khánh Hoà,1 sao,"3,3"
"Mình đi khám rất thoải mái. Ban đầu thì bệnh viện ở góc khuất, hơi khó tìm + trời nắng v viêm da nên bực.
Mình chọn khám dịch vụ luôn cho mát mẻ, sạch sẽ (đỡ ngứa). Khu này nhỏ thôi …",Bệnh viện Da Liễu tỉnh Khánh Hoà,5 sao,"3,3"
