comment,hospital,star,rating
"Đi khám bốc số khám bệnh lúc 5h30 lên phòng nội tiêu hoá 2 phòng 120 đợi bác sĩ từ 6h30 đã hơn 1 tiếng vẫn chưa được gọi tên trong khi các phòng khám khác đã làm việc, riêng phòng này chỉ có 3 hồ sơ bệnh mà đóng cửa không làm, cũng không …",Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
"Tolet bẩn, hôi ảnh hưởng rộng ra các khu vực khám bệnh lân cận. Bố trí ghế chờ thiếu, chưa phù hợp...",Bệnh viện Đa khoa Trung ương Cần Thơ,3 sao,"2,5"
"Bệnh viện thành phố mà mất vệ sinh từ nhà vệ sinh đến quạt đóng bụi, nhân viên điều dưỡng thì nói chuyện với khách tỏ thái độ khó chịu. Đi khám bệnh mà vệ bệnh thêm, làm gì cũng lâuuu ơi là lâu mặc dù khám dịch vụ nhưng mà chẳng khác gì …",Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
"Chỗ cổng rất dơ, bảo vệ có một số người còn thương hại người khác chứ bảo vệ ở đây phần lớn là đuổi người ta ra mà lí do rất không chấp nhận được. Bệnh viện lớn nhưng trang thiết bị dễ gặp lỗi vì chưa có thay mới. Bệnh viện thì có các luật lệ xàm đến một mức độ là nâng tầm vũ trụ. Tón lại bệnh viện lớn thật chứ như c.",Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
"NẾU CÓ - SAO THÌ CHẮC MÌNH CHO CHẤM.
1. CƠ SỞ VẬT CHẤT TỒI TÀN THIẾU THỐN
2. MẤT VỆ SINH KHỦNG KHIẾP …",Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
"Lúc nhập viện lấy tiền mau.xuất viện làm chậm trễ .hẹn sáng chiều tối mới có . đưa gì gôm gộp lại làm kẹt đủ chỗ.thiếu trách nhiệm ,làm việc lười biếng",Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
Bv có quá nhiều vấn đề . Quá nhiều đánh giá tệ ơi tệ mà vẫn không thấy cải thiện. Mình được trãi nghiệm từ khoa nội tiết lầu 6. Từ thái độ nhân viên cho tới phòng ở dịch vụ mà như chỗ bỏ hoang . Quần áo grap giường bệnh muốn đổi cũng là cả …,Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
"6 thang máy, 4 thang dành ưu tiên, 2 thang dành cho người nhà bệnh nhân, đi thang máy và chờ thang máy như cực hình ,",Bệnh viện Đa khoa Trung ương Cần Thơ,5 sao,"2,5"
"Bệnh viện lớn nhưng không có bãi giữ xe (thời điểm ngày 21.11.2024, xe cá nhân không được vào trong, trừ trường hợp đưa rc người nhà). Hỏi thăm bảo vệ thì bảo tự tìm chỗ đậu. Trong khi đó phía trước là đường NVL có bảng cấm, xung quanh thì …",Bệnh viện Đa khoa Trung ương Cần Thơ,3 sao,"2,5"
"Bảo vệ của bệnh viện rất khó chịu luôn , xe vô đỗ không biết hỏi chổ đỗ thì nói không có , bảo vệ chỉ chổ cho đỗ xe xong xin 100k này là nữa đêm r , đến gần sáng bảo vệ đuổi chưởi không cho đỗ nữa , mình có 1 thắc mắt bv lớn vậy mà không có chổ đỗ xe là sao",Bệnh viện Đa khoa Trung ương Cần Thơ,1 sao,"2,5"
Bảo Vệ Giữ Xe Quá Mất Dại Với Khách. Đề Nghị Bệnh viện nên chỉnh đốn lại thái độ. Thuê Mướn toàn dân như vậy thì ai dám vô khám nữa.,Bệnh viện Phụ sản TP. Cần Thơ,1 sao,"3,9"
"Khu A, Khoa khám, điều trị theo yêu cầu. Chắc đây là cái tên đặt cho nó thu được nhiều tiền hơn. Đi khám dịch vụ cho con, đóng phí dịch vụ nhưng chờ cả hơn tiếng rưỡi chưa thấy khám gì cả. Cả cái khu có duy nhất một bác sĩ khám, với hàng tá …",Bệnh viện Phụ sản TP. Cần Thơ,1 sao,"3,9"
"Bệnh viện phục vụ rất chu đáo, lúc trước vợ sanh đã lựa chọn bệnh viện Phụ Sản Cần thơ. có chị Kim Ngọc ở Khoa sanh rất nhiệt tình và chu đáo hướng dẫn cụ thể và hỏi thăm mẹ vs bé sau khi sanh 🥰 …",Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
"Mình đã xuất viện nhưng luôn được chị Nga khoa sản bệnh quan tâm hỏi thăm,chị nhiệt tình và yêu thương tất cả bệnh nhân của mình, cách nói chuyện hài hước đáng yêu và sự tận tâm của chị làm không chỉ mình mà rất rất nhiều chị em từng biết …",Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
"Tôi đã có cơ hội đến thăm khám và trải nghiệm dịch vụ tại Bệnh viện Phụ sản Thành phố Cần Thơ, và thật sự ấn tượng với chất lượng phục vụ cũng như chuyên môn của đội ngũ y bác sĩ nơi đây. …",Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
"Mình sinh bé vào 25/7/2024 và có vài điều chia sẻ mong giúp ít cho các anh chị cần thông tin:
- Mình sinh mổ lần 2 và nằm ở buồng dịch vụ 3 khoa Sản bệnh của bệnh viện do …",Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
"Em tên  Lê Thanh Thúy em nằm khoa sản bệnh , em cảm ơn Hộ sinh ( Nguyễn Thị Thanh )vì  thời gian em nằm viện gia đình e khó khăn  không có khả năng lo viện phí nhờ có chị hết lòng  chăm sóc và hổ trợ em và kêu gọi mạnh thường quân để giúp …",Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
"Trần Thị Ngọc Hà đang nằm phòng chăm sóc đặc biệt , khoa sản bệnh, do chị Nhum điều dưỡng phụ trách phòng, dưỡng & điều trị từ ngày 12/10/2024, chưa xuất viện. Từ ngày vào viện mình được đội ngũ y bác sĩ, điều dưỡng tận tình chăm sóc, vui …",Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
E đã từng khám thai và sanh ngây bệnh viện này. Đội ngũ bác sĩ y tá rất ok ạ.,Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
Thật sự rất hài lòng với đội ngũ nhân viên y tế của bệnh viện.xin cảm ơn sự vat vả tận tình với công việc bác si.nhan viên y tế của từng khoa.,Bệnh viện Phụ sản TP. Cần Thơ,5 sao,"3,9"
Bệnh viện khám và điều trị rất tốt. Nhân viên hướng dẫn nhiệt tình,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4"
"Mình có người nhà đến để khám bệnh và điều trị tại bệnh viện thì mình thấy một số điểm ưu và khuyết điểm như thế này.
Ưu điểm: …",Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,4 sao,"4,4"
"Rất tốt, bệnh viện đột quỵ tim mạch tốt nhất Việt Nam hiện nay. Đầy đủ trang thiết bị hàng đầu thế giới, nhân viên tận tâm, nhiệt tình",Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4"
Riêng mình thấy ở đây có vẻ như là vẽ vời. Đụng cái gi cũng kêu đi chụp mri. Bsi thi nói chuyện k thân thiện. Đi khám bệnh mà như đi học nhà trẻ gặp thầy giáo vậy. Còn bên ngoài thi mấy em hướng dẫn như mấy cô giáo giữ trẻ nói gi là pải bắt …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4"
"Khám Cho Ba tại lầu 2 thấy đúng chuẩn BV Quốc Tế luôn. Sạch sẽ , ân cần.
Ba Tôi: Đoàn Thanh Tùng ở Thốt Nốt-Cần Thơ.",Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4"
"Bệnh viện Cskh rất nhiệt tình, Bác sĩ Chỉnh và bác sĩ Muống tư vấn tận tình và có tâm, cám ơn đội ngũ y bác sĩ và nhân viên bệnh viện!",Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4"
Bệnh viện Đa khoa Quốc tế S.I.S Cần Thơ ra đời với sứ mệnh “Cứu tinh cho bệnh nhân đột quỵ” với hai chuyên khoa mũi nhọn là đột quỵ và tim mạch. …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,5 sao,"4,4"
Khoa gây mê hồi sức của bệnh viện siêu tệ ng nhà đợi lâu kí giấy tờ đều được đến khi hứa hẹn gặp bệnh thì lâu phải chi bệnh nhân đông thì ko nói ng ta đẩy xuống sau mổ rồi lên phòng luon rồi mà vẫn chưa đến lượt mình (chỉ gặp thui). Dù chỉ …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4"
Nhân viên thất trách làm trễ giờ chụp MRI của khách hàng đã đặt lịch trước. Khách hàng có nói là đã đặt lịch chụp MRI trước nhưng vẫn không được tư vấn gì thêm. Quá thất vọng,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4"
Dì mình đi khám theo chỉ định của bác sĩ sau khi chụp CT dì mình k khỏe và có dấu hiệu mất kiểm soát nhờ bảo vệ y tá gọi bác sĩ ra hỗ trợ để ở lại theo dõi điều trị như thế nào nhưng có 1 vài y tá bác sĩ đứng nhìn. Bác bảo vệ thì bảo gọi xe …,Bệnh viện Đa khoa Quốc Tế S.I.S Cần Thơ,1 sao,"4,4"
"Khám bệnh tại Bệnh viện Nam Cần Thơ, tôi rất hài lòng và xin cảm ơn đội ngủ y bác sĩ, điều dưỡng của bệnh viện đã luôn chu đáo, tận tình chăm sóc tôi.",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Không gian bệnh viện vô cùng sạch sẽ, các bác sĩ và điều dưỡng tận tâm, luôn quan tâm người bệnh! Mẹ tôi bị suy thận giai đoạn 5 đang chạy thận định kỳ ở bệnh viện! Luôn được các bác sĩ và điều dưỡng quan tâm chăm sóc, động viên tinh thần! …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Con trai mình được sanh ra tại Bệnh viện Đại học Nam Cần Thơ, đây cũng là nơi vợ mình được các bác sĩ chăm sóc trong suốt quá trình mang thai. Trước đó mình biết đến bệnh viện cũng nhờ một người bạn đã sử dụng dịch vụ tại đây giới thiệu. …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Với thời gian không quá 4 ngày nằm viện tại BV Nam Cần Thơ, ba tôi, 87 tuổi từ không ngồi được, huyết áp cao trong khoảng thời gian dài, nay đã có thể tự đứng và ăn uống khoẻ mạnh với chi phí rất thấp. Không gian của BV vô cùng sạch sẽ. …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Khuôn viên BV rộng lớn, sạch sẽ. CSVC hiện đại. Vừa vào sảnh là có các bạn nhân viên hướng dẫn lấy STT rồi đến quầy đky khám, sau đó đi đo huyết áp và đến phòng khám chuyên khoa. Các khâu đều có nhân viên hướng dẫn tận tình. Chi phí các …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Bệnh viện thoáng mát, trang thiết bị hiện đại đảm bảo vệ sinh, nhân viên y tế nhiệt tình",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Bệnh viện sang xịn mịn, bác sĩ tận tâm, chu đáo, nhanh gọn lẹ, cơ sở vật chất ok lứm",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Ba mình 86 tuổi đau nhức không thể ngồi và đi được, huyết áo cao, nhập viện sau hơn 3 ngày đã xuất viện, về nhà khoẻ mạnh, tự ngồi và sinh hoat được, huyết áp ổn định, không còn đau nhức. Đội ngũ Bác sỹ, y tá rat nhiệt tình, chu đáo, tận …",Bệnh viện Đại Học Nam Cần Thơ,5 sao,"4,0"
"Bác sĩ không chuyên nghiệp, xét nghiệm máu đo điện tim khám tổng quát các thứ vẫn không tìm được nguyên nhân bệnh của bệnh nhân. Bác sĩ nói ngoài việc hẹn ngày tái khám thì không thể làm gì khác. Bệnh nhân nói mệt hơn sau khi ngưng thuốc …",Bệnh viện Đại Học Nam Cần Thơ,1 sao,"4,0"
"Khoảng một năm trước mình có nằm viện ở đây,lúc đó mọi thứ đều tuyệt vời từ nhân viên y tế đến CSVC. Gần đây mình có đến bệnh viện thì thấy đội ngũ nhân viên đã đc thay đổi và không bằng những người cũ,ngay cả quy trình khám bệnh cũng rườm …",Bệnh viện Đại Học Nam Cần Thơ,1 sao,"4,0"
Bs ở đây rất rất là giỏi và nhẹ nhàng với cháu tv rất kỹ.  nhưng 1 bệnh viện lớn mà ko có nề nếp bv nhi mà đi nuôi bệnh ăn nhậu 1 sòng nói chuyện ko cho ai ngủ hết nói ko được thang máy thì ko có mà đi để chở rác giường ko có nằm cho nằm ngoài đường muỗi cắn bé quá trời đi lo cho cháu về cả nhà điều bệnh hết,Bệnh viện Nhi đồng Cần Thơ,3 sao,"2,9"
"❤️Khô Gà Poly đồng hành cùng Sắc Cam Yêu Thương lan tỏa yêu thương đến cộng đồng.
❤️Khô Gà Poly chân thành cảm ơn và tri ân BV Nhi Đồng Cần Thơ, Quý Thầy Cô và …",Bệnh viện Nhi đồng Cần Thơ,5 sao,"2,9"
"Nhân viên phát thúôc quầy thúôc BHYT huớng dẫn cộc lốc, thái độ khó chịu với nguời bệnh. Dẫn con đi khám bệnh chứ ai mà muốn vô bv để đuợc gặp sự hằn hộc, quăng toa thuốc, quăng rổ, không huớng dẫn bệnh nhân theo toa. Trải nghiệm tệ.",Bệnh viện Nhi đồng Cần Thơ,1 sao,"2,9"
"Đội ngũ y bs và các nhân viên ân cần chu đáo, hướng dẫn nhiệt tình.",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4"
"cảm ơn Bác sĩ Chi và chị điều dưỡng Đào tài phòng khám 3 rất nhiều, tận tình chu đáo, rất có tâm. không riêng gì với người nhà mình mà mình thấy với những người bệnh khám chung cũng vậy. Dù hết giờ khám nhưng sợ mọi người mất công đi tới …",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4"
"Tôi rất hài lòng về chất lượng khám chữa bệnh tại Phòng khám số 02, hướng dẫn, giúp đỡ, hỗ trợ, tư vấn nhỏ nhẹ, mềm dẽo, ân cần, lịch thiệp vui vẻ và nhiệt tình",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4"
Khám bệnh mông lung mất thời gian. Nhân viên hỏi thì không muốn trả lời. Bỏ tiền ra đi khám dịch vụ mà có trải nghiệm rất tệ. Đang ngồi đợi mà khó chịu qá. Nếu có ít hơn 1 sao cũng đánh giá.. Tệ.. 1 sao.,Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4"
"1 số nhân viên nữ ở quầy hướng dẫn thái độ quạo quọ, bác sĩ thì quạo quọ, hỏi thì k tl mà còn quạo. Đi khám về mông lung luôn k biết đường. Hết biết nói cái bệnh viện này luôn",Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4"
"Một trải nghiệm không được tốt lắm về bệnh viện , cơ sở vật chất xuống cấp nghiêm trọng , đường đi , lối đi cho bệnh nhân và người dân hoặc nhân viên y tế được lát bằng gạch bị phai màu hoàn toàn , trong như bệnh viện thời chiến , bàn làm …",Bệnh viện Ung bướu Thành phố Cần Thơ,4 sao,"3,4"
"Mình mới đi khám thường thì 39k khám dịch vụ 300k người,mình khám thường rất nhanh nhe bs nói chuyện lịch sự,y tá cũng vậy từ quầy thu tiền đến nhà thuốc thấy họ cũng nói chuyện dễ thương và làm nhanh nữa",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4"
"Khám dịch vụ nhanh chóng, gọn gàng, mau lẹ. Mấy bệnh nhân nghèo ở khoa thường sẽ được nv bệnh viện vận động giúp đỡ",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4"
"Bệnh viện có mấy chị áo hồng hướng dẫn bệnh nhân rõ ràng, chu đáo, chú bảo vệ cổng cấp cứu nhiệt tình giúp đỡ bệnh nhân.",Bệnh viện Ung bướu Thành phố Cần Thơ,5 sao,"3,4"
"Giá khám dịch vụ cao kinh khủng, bệnh viện khác có 50-100k, bệnh viện này chém hẳn 200k 1 lần khám dịch vụ. Đã vậy khám bệnh thì sơ sài, bệnh nhân bị nổi cục hạch to tổ bố, đã nói rõ với bác sĩ thế mà vào siêu âm vẫn siêu âm sót cục hạch …",Bệnh viện Ung bướu Thành phố Cần Thơ,1 sao,"3,4"
Mn ôi em bệnh nhân ở bv tay mũi họng nay lúc 4h30 em có rớt cái bóp trước cổng bv ạ màu đen có giấy chứng minh với bảo hiểm a ai nhạt đc cho em xin lại a,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Bệnh viện sạch sẽ nhân viên bác si làm việc có tâm rất nhiệt tình.tai mũi họng mọi người nên đến đây,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
"Ai bị tai mũi họng nên khám tại bệnh viện này nha. Mình trị mấy lần tại Hoàn Mỹ Cữu Long ko hết.... qua đây lại khám tuyệt vời đỡ mất thời gian. Các bác sĩ rất vui tính và dễ thưởng ( đối với mình là thế) Điểm trừ là nhìn cơ sở hạ tầng hơi "" Bèo"" nhà vệ sinh thì ối dồi ôi.... Dơ và hôi lắm",Bệnh viện Tai Mũi Họng,4 sao,"4,3"
Bệnh viện tiện lợi,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Thân thiện từ chú bảo vệ tới chị y tá,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Dịch vụ tốt,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Mn ôi em bệnh nhân ở bv tay mũi họng nay lúc 4h30 em có rớt cái bóp trước cổng bv ạ màu đen có giấy chứng minh với bảo hiểm a ai nhạt đc cho em xin lại a,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Bệnh viện sạch sẽ nhân viên bác si làm việc có tâm rất nhiệt tình.tai mũi họng mọi người nên đến đây,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
"Ai bị tai mũi họng nên khám tại bệnh viện này nha. Mình trị mấy lần tại Hoàn Mỹ Cữu Long ko hết.... qua đây lại khám tuyệt vời đỡ mất thời gian. Các bác sĩ rất vui tính và dễ thưởng ( đối với mình là thế) Điểm trừ là nhìn cơ sở hạ tầng hơi "" Bèo"" nhà vệ sinh thì ối dồi ôi.... Dơ và hôi lắm",Bệnh viện Tai Mũi Họng,4 sao,"4,3"
Bệnh viện tiện lợi,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Thân thiện từ chú bảo vệ tới chị y tá,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
Dịch vụ tốt,Bệnh viện Tai Mũi Họng,5 sao,"4,3"
"Mổ cận khoẻ re, nhẹ nhàng sau môt vẫn sử dụng thiết bị điện tử và sinh hoạt bình thường sau mổ.Đánh giá 5 sao cho BV, khuyến khích các bạn tham khải mổ cạn ở CT tiện di chuyển mà BS chuyên môn cao nữa",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"Dân Cần Thơ mổ cận ở đâu?
Mình lựa chọn mổ cận ở Mắt Sài Gòn Cần Thơ gần nhà, tiện tái khám mà còn nhiều chương trình ưu đãi. Bác sĩ chủ định mỏi gói Femto phục hồi nhanh, độ chính xác cao còn được miễn phí tái khám sau PT",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"Đã phẫu thuật tại BV mắt Sài Gòn Cần Thơ
Trước cận 4 độ, sau khi xoá cận 2 mắt kết quà 10/10.
Bệnh viện có trang thiết bị hiện đại, khu chờ vip, có phục vụ ăn nhẹ, nước uống …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"Một ngày sau mổ cận.
MT: 7 độ, loạn 0,75
MP: cận 5,75, loạn 1,25 …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"Cách mà bệnh viện đang thực hiện quy chế công bằng, ""dân chủ tôi chưa được hiểu rõ?. Thứ tự khám bệnh và công khai theo kiểu không ai hiểu được?  Số thứ tự trên cùng, nhưng đợi dài cổ hỏi cứ đổ cho ""cho đối tượng ưu tiên"" rồi ưu tiên là …",Bệnh viện Mắt Sài Gòn Cần Thơ,1 sao,"4,6"
"Mổ cận được tặng thêm quà rủng rỉnh mang về, BV cần Thơ mổ cạn uy tín không phải đi xa còn có nhiều ưu đãi quà tặng nữa nha.
Mình hết cận từ năm lớp 4 tới nay, hơn mười mấy năm khó chịu …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"tái khám 10/10 sau mổ cạn. Người nhà giới thiệu, đến bệnh viện thăm khám được tư vấn nhiệt tình lắm. Bv khang trang, mổ cận tại tại khu VIP được BS giám đốc mổ trực tiếp nên an tâm nha! Chính thức hết cạn sau 10 năm.",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"MT: cận 3 độ
MP: cận 2 độ kèm độ loạn
Giới thiệu địa chỉ mổ mắt chuẩn bị đi học. Dịch vụ tốt các anh chị nhiệt tình …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"Cận 2,5 độ ở 2 mắt
Mổ cận Femto
Bệnh viện nhiệt tình, nhiều quà tặbg các bạn chuẩn bị nhập học tự tin mổ👀, mổ …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
"Mình tên Minh. Hồi trước mình cận 3,5 độ. Mình đã được tư vấn và phẩu thuật pp Femto-Lasik tại Bv Mắt SG-CT.
Chất lượng phục vụ và tư vấn cực kì chu đáo. Các BS và ĐD làm việc rất chuyên …",Bệnh viện Mắt Sài Gòn Cần Thơ,5 sao,"4,6"
1 lần đi du lịch - và ghé vào Cơ sở 2 - BV sạch sẽ - Thái độ nhiệt tình - Hướng dẫn rõ ràng ở Bàn Nhận Bệnh - Chăm sóc khá Ok ! Xa nhà mà đc vậy thì củng đáng cho 5 Sao,Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4"
"Bệnh viện sạch sẽ, nhân viên, điều dưỡng nhiệt tình ( khoa y học hạt nhân)",Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4"
"Các bác sĩ và nhân viên y tế điều  tận tâm chăm sóc và chia sẻ,hướng dẫn vui vẻ thân thiện",Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4"
"Cơ sở 2 xây dựng dã chiến để chờ chuyển qua bên NVC. Phòng bệnh nội trú chật thiếu quạt, điều kiện vệ sinh không tốt. Người nhà vô hóa chất ngày thứ 4 trong chu kỳ trùng với đầu tuần bệnh viện giao ban. Vô thuốc trễ gần 10h nên bỏ qua việc …",Bệnh viện ung bướu Cần Thơ cơ sở 2,3 sao,"3,4"
"Y tá là có quyền nạt, thái độ với bệnh nhân sao. Làm y mà không có lương tâm thì tốt nhất nên từ bỏ chức vụ về ở ẩn đi ạ.
Nhiều đánh giá 1 sao về bệnh viện thì Cấp trên nên xem xét đánh giá chọn lọc nhân viên. Bệnh nhân đã khổ vào viện khám mà thêm áp lực",Bệnh viện ung bướu Cần Thơ cơ sở 2,1 sao,"3,4"
bàn nhận bệnh nhân nhiệt tình chu đáo đáng cho 5 sao,Bệnh viện ung bướu Cần Thơ cơ sở 2,5 sao,"3,4"
"Phòng dịch vụ 3 giương bệnh,cũng sách sẽ, nhân viên trực điều dưỡng và bác sĩ nhiệt tình khi bệnh nhân có yêu cầu.",Bệnh viện ung bướu Cần Thơ cơ sở 2,4 sao,"3,4"
"Bác sĩ, điều dưỡng nhiệt tình, mỗi tội điểm trừ cho Bảo vệ mập đầu trọc thái độ với bệnh nhân",Bệnh viện ung bướu Cần Thơ cơ sở 2,2 sao,"3,4"
"Được cải tạo sau khi Bệnh viện Tim Mạch dời đi, nên phòng ốc lối đi không đồng bộ, chật hẹp, bệnh nhân rất đông nên rất chật chội, nóng bức.
Vì ""hết đường chạy chữa"" nên bệnh nhân phải chịu vất vả, có lúc phải chung 3 …",Bệnh viện ung bướu Cần Thơ cơ sở 2,3 sao,"3,4"
