comment,hospital,star,rating
"có thể trải nghiệm mỗi người khác nhau
và gặp nhiều y bác sỹ tính cách, trình độ không giống nhau.
riêng mình thấy , đội ngũ y bác sỹ ở đây ok,  nhiều khi thấy trực đêm hôm, bệnh …",Bệnh viện Hữu nghị Đa khoa Nghệ An,5 sao,"3,6"
"Bệnh viện tồi tệ nhất Việt Nam.
Bố tôi bị tai biến và xuống nằm điều trị thì lại cho lên khoa nội tiết và đái tháo đường chuẩn đoán bệnh lung tung. Mỗi ngày cho 1 viên huyết áp. Trưởng khoa là …",Bệnh viện Hữu nghị Đa khoa Nghệ An,1 sao,"3,6"
"Người nhà tôi bị rắn hổ cắn, nhập viện khoa Chống độc. Nhân viên đều rất nhiệt tình, đặc biệt là nữ bác sĩ Trần Giang. 10 điểm cho chất lượng!!!!",Bệnh viện Hữu nghị Đa khoa Nghệ An,5 sao,"3,6"
"Bệnh viện làm khó người dân, bảo vệ thì thái độ ko tốt, phục vụ thì âm điểm, keo kiệt đến nỗi xin mk wifi cũng ko cho, nếu âm sao thì -5/5",Bệnh viện Hữu nghị Đa khoa Nghệ An,1 sao,"3,6"
"Đánh Giá về Sự Chăm Sóc và Thái Độ Phục Vụ của Điều Dưỡng Nguyễn Thị Dung tại Khoa Trung Tâm Đột Quỵ, Bệnh viện Hữu nghị Đa khoa Nghệ An …",Bệnh viện Hữu nghị Đa khoa Nghệ An,2 sao,"3,6"
1 số ng Ăn nói coi thường ng khác. Nhất là đi khám cho côg ty,Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
"Đã nhiều lần người nhà tới đây nằm viện, điểm cộng là nhân viên trẻ, nhanh nhẹn, thái độ nhân viên khá là nhiệt tình, chu đáo, quan tâm săn sóc bệnh nhân ngoại trừ một vài cá nhân cá biệt thì không nhắc tới vì ở đâu cũng sẽ như vậy. Chất …",Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,3 sao,"3,2"
"Trước thấy tệ giờ vẫn vậy. Khám phụ khoa mà bác sĩ k đeo bao tay. Thao tác thì thô bạo.K đảm bảo vệ sinh, dễ lây bệnh. Đề nghị bệnh viện xem xét lại.",Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
"Gói gọn trong 1 chữ tệ. Tệ nhất là cơ sở vật chất xuống cấp quá nhanh từ khi bv đi vào hoạt động. Cơ chế quản lý bv có vấn đề. Bẩn thỉu, nhếch nhác.",Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
đôi ngu bác sĩ ko nhiệt tình còn làm khó bệnh nhân,Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
E phải cho 1 sao vì đội ngũ bác sỹ ở đây không ổn lắm ạ. Bị sốt xuất huyết xuống xét nghiệm máu không ra. Yêu cầu ở lại 1 tuần cũng chỉ cho chuyền nước nhưng  vẫn không ra bệnh :) …,Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
"Bệnh viện mới khánh thành ngày 9/2/2018, trang thiết bị cơ sở vật chất hiện đại, đội ngũ bác sĩ chuyên môn cao, phục vụ tốt.",Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,5 sao,"3,2"
"K quan tâm đến tính mạng con người. Ai nghi ngờ bị tai biến thì hãy xuống bệnh viện Vinh hoặc ra Hà Nội. Bố mình bị bệnh viện câu giờ qua mất 6 giờ vàng nên bị liệt nửa người bây giờ đang hồi phục ở bệnh viện Ba Lan. Chuẩn đoán bệnh nhân bị tai biến nhẹ mà không cấp cứu, tôi đến chịu với các ông luôn đấy ạ",Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
"Mang tiếng bệnh viện lớn,  khám thì chậm trễ,  9h kém rồi mà bác sỹ còn chưa đi khám cho bệnh nhân.....",Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,1 sao,"3,2"
Bác sĩ rất nhiệt tình trong công việc,Bệnh viện Đa khoa Khu vực Tây Bắc GENERAL HOSPITAL,5 sao,"3,2"
"Trung tâm y tế Quỳ Hợp
Địa chỉ: Khối Hợp Tâm - Thị trấn Quỳ Hợp
Bệnh viện hạng 3 …",Bệnh viện Đa khoa Huyện Quỳ Hợp,5 sao,"3,8"
"Ngoài cửa thì lương y như từ mẫu
Vângg :)) bác sỹ quát bệnh nhân như con
Chê",Bệnh viện Đa khoa Huyện Quỳ Hợp,1 sao,"3,8"
Đội ngũ y bác sĩ tận tận tuỵ với công việc,Bệnh viện Đa khoa Huyện Quỳ Hợp,5 sao,"3,8"
cần được đầu tư cơ sở hạ tầng,Bệnh viện Đa khoa Huyện Quỳ Hợp,3 sao,"3,8"
"Phòng vệ sinh, bệnh viện chưa được sạch,,!",Bệnh viện Đa khoa Huyện Quỳ Hợp,5 sao,"3,8"
Bệnh viện trung tâm huyện .,Bệnh viện Đa khoa Huyện Quỳ Hợp,4 sao,"3,8"
Bác sĩ tốt nhiệt tình,Bệnh viện Đa khoa Huyện Quỳ Hợp,4 sao,"3,8"
Khuôn viên khá đẹp,Bệnh viện Đa khoa Huyện Quỳ Hợp,2 sao,"3,8"
đội ngũ y sĩ chuyên nghiệp,Bệnh viện Đa khoa Huyện Quỳ Hợp,5 sao,"3,8"
Tệ,Bệnh viện Đa khoa Huyện Quỳ Hợp,3 sao,"3,8"
"BV trưa 11h nghỉ, bệnh nhân đến 10h30 không khám nữa",Bệnh Viện đa khoa Bảo Sơn,1 sao,"3,9"
"Xin hỏi về dịch vụ khám xuất khẩu lao động.
Hiện tại bệnh viện ko khám xkld nước ngoài. Ở nghệ an , mọi người xuống bệnh viện đa khoa cửa đông nhé",Bệnh Viện đa khoa Bảo Sơn,5 sao,"3,9"
"Bệnh viện Đa khoa Bảo Sơn được xây dựng hiện đại, là địa chỉ y tế uy tín cho người dân có nhu cầu khám chữa bệnh khu vực phía nam huyện yên thành",Bệnh Viện đa khoa Bảo Sơn,5 sao,"3,9"
Là người nhà bệnh nhân thấy cách ứng xử của điều dưỡng chưa thân thiện,Bệnh Viện đa khoa Bảo Sơn,2 sao,"3,9"
"Bv bác sĩ nhân viên cũng rất nhiệt tình
Bv rất sạch sẽ
Nhưng vẫn mong có nhiều thiết bị y tế hơn nữa",Bệnh Viện đa khoa Bảo Sơn,3 sao,"3,9"
Qua tồi,Bệnh Viện đa khoa Bảo Sơn,1 sao,"3,9"
Địa chỉ khám uy tín,Bệnh Viện đa khoa Bảo Sơn,5 sao,"3,9"
Tuyệt vời,Bệnh Viện đa khoa Bảo Sơn,5 sao,"3,9"
"Khi tôi đến phòng cấp cứu, các bác sĩ và y tá rất tốt bụng và ân cần.",Bệnh Viện đa khoa Bảo Sơn,5 sao,"3,9"
"Lần đầu đi khám ở Bệnh viện đa khoa huyện Đô Lương thấy cơ sở vật chất, dịch vụ tốt quy trình khám rất nhanh và chuyên nghiệp, mặc dù mình đưa người thân đi khám BHYT ạ. Bác sĩ, y tá nhiệt tình. Cơ sở vật chất mới. Chỗ khoa khám bệnh mình …",Bệnh viện Huyện Đô Lương,5 sao,"3,3"
"Đưa vợ đi đẻ chưa đút tiền là các bác sĩ đỡ đẻ nói bóng nói gió. Vì vậy vào đây hãy đút tiền cho họ trước khi vào phòng đẻ, không thì rất nguy hiểm đến đứa trẻ.",Bệnh viện Huyện Đô Lương,1 sao,"3,3"
"Bệnh viện gì đâu con ngta đẻ xong rối rửa băng gạc đổ trong tử cung luôn
Đẻ đk tháng khó chịu đi khám lôi ra cả cục băng gạc.sợ cái bệnh viện ni luôn.....",Bệnh viện Huyện Đô Lương,3 sao,"3,3"
"mọi thứ đều xuống cấp, nhưng đã có nhiều khoảng thời gian ở đây chữa bệnh, bác sĩ tuyệt vời",Bệnh viện Huyện Đô Lương,4 sao,"3,3"
Tuyệt vời,Bệnh viện Huyện Đô Lương,5 sao,"3,3"
Xuống cấp,Bệnh viện Huyện Đô Lương,1 sao,"3,3"
Xuống cấp,Bệnh viện Huyện Đô Lương,1 sao,"3,3"
Chuẩn,Bệnh viện Huyện Đô Lương,3 sao,"3,3"
Tôi thật sự thất vọng về bệnh viện thanh chương này. mọi người không nên đi nhé . Đi bên ngoài còn tốt hơn. Bệnh viện vô lý quá,Bệnh viện đa khoa Thanh Chương,1 sao,"3,0"
"Mình thấy Đa phần ở khoa miệng và họng đều ""Bác sỹ như cầy sĩ"" và nghi lạm dụng xét nghiệm máu sinh hóa để chuộc lợi Quỹ Bảo hiểm của toàn nhân việt, mình hi vọng sao cho con người ta sống ở thời này là sống cho có văn minh và chút đạo đức về mọi người (xã hội) thôi cũng được",Bệnh viện đa khoa Thanh Chương,1 sao,"3,0"
Phan ánh về khoa sản.đe được thì lại quyết định mổ.toi phan ánh.diem này,Bệnh viện đa khoa Thanh Chương,1 sao,"3,0"
Quá kém,Bệnh viện đa khoa Thanh Chương,1 sao,"3,0"
Chào bạn  bệnh  viên  thanh  chương,Bệnh viện đa khoa Thanh Chương,4 sao,"3,0"
Có nhiều đổi mới tích cực - Tốt !,Bệnh viện đa khoa Thanh Chương,4 sao,"3,0"
vào học làm bác sị tiêm tiêm,Bệnh viện đa khoa Thanh Chương,4 sao,"3,0"
Khá,Bệnh viện đa khoa Thanh Chương,3 sao,"3,0"
tệ,Bệnh viện đa khoa Thanh Chương,1 sao,"3,0"
"Bệnh viện tư nhân, khám và chữa bệnh cho mọi bệnh nhân. Hiện tại vẫn chưa tiếp nhận bệnh nhân yêu cầu xét bảo hiểm",Bệnh viện Việt An - cơ sở Cầu Khuôn,4 sao,"3,8"
Nằm trên tuyến đường quan trọng. Thuận tiện cho công tác cấp cứu và chữa bệnh.,Bệnh viện Việt An - cơ sở Cầu Khuôn,5 sao,"3,8"
Tạm ổn trang thiết bị chưa được phong phú đa dạng lắm. Chưa được hiện đại,Bệnh viện Việt An - cơ sở Cầu Khuôn,4 sao,"3,8"
bệnh viện này điện thoại của nhân viên là ảo,Bệnh viện Việt An - cơ sở Cầu Khuôn,1 sao,"3,8"
"Hôm 8/7 mình sinh em bé tại đây. Phải nói là tất cả các bác sĩ, y tá, điều dưỡng từ khâu khám, siêu âm, đỡ đẻ, chăm sóc sau sinh không chê được điểm nào luôn. Chu đáo, nhiệt tình, nhẹ nhàng với bệnh nhân. Phòng ốc thì sạch sẽ. Bệnh viện công nhưng dịch vụ vẫn điểm 10 chất lượng ạ. Mn yên tâm lựa chọn bv này nhé ☺️",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"Là một bệnh viện đa khoa của thành phố vinh,nên trang thiết bị khá đầy đủ và chất lượng. Bệnh viện được xây dựng theo tiêu chuẩn kiểu mới và hiện đại. Tổ chức hoạt động chuyên nghiệp. Có bảo vệ trông giữ xe cho khách hàng và bệnh nhân. …",Bệnh Viện Đa Khoa Thành Phố Vinh,4 sao,"4,0"
"Bệnh Viện ĐK TP Vinh vô cùng chuyên nghiệp, khang trang, đi đầu về chất lượng KCB, ứng dụng CNTT rất ưu việt. Bác sỹ tận tân, có trình độ chuyên môn cao.Vô cùng yên tâm khi thăm khám và điều trị tại đây!",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"Bệnh viện sạch đẹp, Bs điều trị giỏi, Đ D chuyên môn cao, thân thiện. Mình đánh giá 5 sao khi khám và điều trị tại bv đa khoa thành phố vinh nhé",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"Bệnh viện khang trang sạch sẽ, tôi đã đi khám chuyên khoa Tai Mũi Họng tại đây và rất hài lòng. Bs giỏi đẹp trai, Đ D xinh đẹp, nhiệt tình, thân thiện. Đánh giá 5 sao.",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"Bệnh viện tệ hại
Bác sĩ Nguyễn Cao Việt khoa ngoại tổng hợp có thái độ ăn tiền của bệnh nhân
Sau khi không ăn được tiền thì làm khó dễ người bệnh, mặc dù bệnh viện đã lên …",Bệnh Viện Đa Khoa Thành Phố Vinh,1 sao,"4,0"
"Mình khám các tuần cuối và sinh bé ở đây. Các khoa khác mình kb tnao nhưng các bsi, y tá khoa sản ở đây phải nói là tuyệt vời, vui vẻ, nhiệt tình, nhẹ nhàng. Tập đầu, sinh mổ, nhiều lo lắng nhưng các bsi y tá động viên nên cũng đỡ phần nào.",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"Bệnh viện đa khoa thành phố Vinh rất sạch sẽ, đội ngũ nhân viên, y bác sỹ, nhiệt tình, chu đáo, chuyên môn giỏi.",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"Bệnh viện đa khoa thành phố Vinh- nơi khám chữa bệnh tin cậy, đội ngũ nhân viên chu đáo, nhiệt tình, môi trường sạch sẽ",Bệnh Viện Đa Khoa Thành Phố Vinh,5 sao,"4,0"
"15h 30 khám phòng xương khớp  gặp b/sĩ nữ  giới khám ,khi cầm đơn thuốc  b/s điều trị ghi là  b/s nam giới kê đơn .16h  nhận thuốc chỉ 1 ô phát thuốc",Bệnh Viện Đa Khoa Thành Phố Vinh,1 sao,"4,0"
"Bệnh viện kiểu gì mình cũng k hiểu luôn , mình bị đau đầu dữ dội
Đo huyết áp với cặp nhiệt độ , điện tim, t bảo đỡ đau rồi  xong đưa mấy viên thuốc 🙂 …",Bệnh viện huyện Diễn Châu,1 sao,"4,0"
"Phục vụ ok
Khu vực sản mùi nước tiểu ngoài khu vệ sinh vào",Bệnh viện huyện Diễn Châu,3 sao,"4,0"
"Trung tâm y tế lớn của Diễn Châu, bệnh viện có uy tín của huyện Diễn Châu",Bệnh viện huyện Diễn Châu,5 sao,"4,0"
Phục vụ rất tốt,Bệnh viện huyện Diễn Châu,5 sao,"4,0"
Chính xác,Bệnh viện huyện Diễn Châu,5 sao,"4,0"
Bệnh viện huyện Diễn Châu,Bệnh viện huyện Diễn Châu,5 sao,"4,0"
Dịch vụ khá oki,Bệnh viện huyện Diễn Châu,5 sao,"4,0"
Ồ,Bệnh viện huyện Diễn Châu,4 sao,"4,0"
Các bác sĩ khám rất tận tình. Rất cảm ơn các bác sĩ,Phòng khám Việt An,5 sao,"5,0"
Là pk đa khoa có đội ngũ y bác sỹ giỏi tuyến tỉnh và tuyến trung ương về.khám bệnh có bảo hiểm y tế từ t2-cn,Phòng khám đa khoa Bắc Diễn Châu,4 sao,"4,8"
"Phòng khám mới xây dựng sạch sẽ, ngăn nắp đầy đủ trang thiết bị, dịch vụ",Phòng khám đa khoa Bắc Diễn Châu,5 sao,"4,8"
"Là phòng khám đa khoa có khám bảo hiểm y tế từ thứ 2 đến thứ 7.

Có những đoàn chuyên gia từ tuyến đầu trung ương về tham gia khám chữa bệnh, đảm …",Phòng khám đa khoa Bắc Diễn Châu,5 sao,"4,8"
"Phòng khám chất lượng hàng đầu , đầy đủ dịch vụ, có các bác sĩ giỏi tuyến trung ương, tuyến tỉnh về làm việc",Phòng khám đa khoa Bắc Diễn Châu,5 sao,"4,8"
LỚP TIN HỌC K18 MƯỜNG NỌC,Bệnh viện Huyện Quế Phong,4 sao,"3,8"
Bệnh viện quế phong khám cho bệnh nhân bị gẫy xương sườn mà chẩn đoán không bị làm sao chỉ chấn thương phần mềm thôi. Vạy thì nên cho bệnh viện quê ta bao nhiêu sao vàng nhỉ?,Bệnh viện Huyện Quế Phong,1 sao,"3,8"
Bệnh viện Huyện Quế Phong,Bệnh viện Huyện Quế Phong,4 sao,"3,8"
