comment,hospital,star,rating
"Thật sự không từ nào tả nổi cái Bệnh Viện này, sốc toàn tập:
1.  Bệnh nhân mới điều trị hẹp phế quản tại BV Đại Học Y Dược Tp HCM, về tầm 1 tháng thì Gia Lai thời tiết trở lạnh nên tái phát khó thở, cấp cứu tại BV Hùng …",Bệnh viện Hùng Vương Gia Lai,1 sao,"3,3"
"Ban lãnh đạo nên xem lại cách làm việc của Bệnh Viện.
Vẫn biết là bệnh viện dịch vụ, nhưng ép người dân làm này làm kia để kiếm thêm tiền là không được. …",Bệnh viện Hùng Vương Gia Lai,1 sao,"3,3"
"Hôm nay đến khám lần đầu tiên tại bệnh viện mình có 1 số đánh giá nhận xét như này
* Cơ sở vật chất mới hiện đại …",Bệnh viện Hùng Vương Gia Lai,1 sao,"3,3"
"Lấy máu xét nghiệm cho bệnh nhân, mà không giải thích là làm những xét nghiệm gì. Tự ý làm mười mấy cái xét nghiệm dịch vụ rồi bắt bệnh nhân đóng tiền. R khi bệnh nhân ra viện hẹn trả kết quả xét nghiệm. Hơn nửa tháng vẫn không thấy báo kết quả",Bệnh viện Hùng Vương Gia Lai,1 sao,"3,3"
"Bệnh viện không gian thoáng mát , nhân viên nhiệt tình, thân thiện, đặc biệt không giãn trong viện rất tiện nghi,đô uống, rất ngon,",Bệnh viện Hùng Vương Gia Lai,5 sao,"3,3"
"Đọc bình luận mn mình thấy hơi rén những vẫn đi thử. Hôm nay mình đến khán cho bé, bước vào là các bạn hướng dẫn rất nhiệt tình nhẹ nhàng, bsi Nhi và điều dưỡng tận tình nhẹ nhàng, khám xong là thu tiề chỗ phòng khám luôn.nhanh gọn lẹ không mất thời gian chờ đợi hay rườm rà. Khám và thuốc có bhyt cho bé hết 84k",Bệnh viện Hùng Vương Gia Lai,5 sao,"3,3"
"Bệnh viện sạch đẹp nhân viên nhiệt tình,cơ sơ vật chất tốt.
Mà trình độ chuyên môn không được cao.
Mình được các bác sỹ ở đây chỉ định đi nội soi đại tràng và đã nội soi 2 …",Bệnh viện Hùng Vương Gia Lai,1 sao,"3,3"
"bệnh viện gì con người ta viêm mắt xếp vào khoa viêm phổi 14 ngày trời, tới lúc nó lây chéo mới chớm ko trị, kêu phải tím tái khó thở mới trị, chờ con nhà người ta nặng rồi tiêm thuốc tiếp hay gì, phòng bệnh hơn chữa bệnh lương y như từ mẫu …",Bệnh viện Nhi tỉnh Gia Lai,1 sao,"3,1"
"Bệnh viện gì mà y tá chửi bệnh nhân như hát hay.  Thời đại nào rồi mà còn hành sự kiểu vô học.
Con mình nằm ở tầng 3 khoa nội tiêu hóa -tạp bệnh. Hỏi bsi uống thuốc như thế …",Bệnh viện Nhi tỉnh Gia Lai,1 sao,"3,1"
"Dưới phòng khám thì các bác sĩ rất vui vẻ, tận tâm. Nhưng trên phòng bệnh thì các hộ lý, y tá, điều dưỡng nói chuyện thiếu văn hoá. Quát bệnh nhân như con. Thiếu ý thức. Chỗ tôi nằm ko có cái tủ bỏ đồ. Để hết dưới sàn nhà. K có quạt vừa hầm …",Bệnh viện Nhi tỉnh Gia Lai,1 sao,"3,1"
Số điện thoại gọi không ai bắt máy. Số đt của bệnh viện để cho có.,Bệnh viện Nhi tỉnh Gia Lai,1 sao,"3,1"
"BV Nhi Gia Lai là BV chuyên khoa Nhi đầu tiên trên địa bàn Gia Lai. Hiện  với số giường được giao là 200 giường bệnh, tổng số lượt khám bệnh hơn 30.000 lượt người/ năm. Là Bệnh viện chuyên khoa nhi tuyến tỉnh, hạng III, trực thuộc Sở Y tế. …",Bệnh viện Nhi tỉnh Gia Lai,4 sao,"3,1"
"Bác sĩ nhiệt tình,chu đáo nhưng nhân viên điều dưỡng cọc cằn khó chịu!",Bệnh viện Nhi tỉnh Gia Lai,2 sao,"3,1"
"Đội ngũ cán bộ y bác sĩ tận tình,nhẹ nhàng. Tiếp đón người bệnh đến khám chữa bệnh chu đáo",Bệnh viện Nhi tỉnh Gia Lai,5 sao,"3,1"
Thiếu tôn trọng bệnh nhân và người nhà bệnh nhân,Bệnh viện Nhi tỉnh Gia Lai,1 sao,"3,1"
Bệnh nhân đông. Nhưng người về chưa được cấp giấy thì người mới đã vào. Cùng 1 chiếc giường mà bệnh nhân cũ lẫn bệnh nhân mới cùng nằm. Khâu xuất viện thì chậm trể. Bệnh nhân cũ nằm vất vưỡng chờ trả giấy ra viện. Mong bv giải quyết khâu xuất viện nhanh chóng hơn. Vì bn ra viện cũng ko đc tiêm hay khám nữa nhưng chờ cả 1 ngày,Bệnh viện Nhi tỉnh Gia Lai,1 sao,"3,1"
"Bệnh viện có 1 bếp ăn từ thiện của chùa Long Phươc TP.HCM đặt bên trong BV. Mỗi ngày từ thứ 2 đến thứ 6 nấu cả ngàn suất cơm cho 4 bệnh viện của tỉnh Gia Lai : BV Nhi, BV tỉnh, BV Tâm thần kinh, BV Lao.",Bệnh viện Nhi tỉnh Gia Lai,4 sao,"3,1"
"Mẹ mình đỏ mắt đi khám mắt bảo nhiễm khuẩn vì trang điểm, kê thuốc bôi được 2 ngày thì mắt sưng bụp hết lên, đi khám chỗ khác người ta bảo bị đau mắt đỏ?",Bệnh Viện Mắt Quốc Tế Sài Gòn - Gia Lai,1 sao,"4,5"
"Tuyệt vời, các Y Bác sĩ rất nhiệt tình và chu đáo, hướng dẫn cho dân hiểu biết hiểu rõ cách sử dụng thuốc tránh trường hợp nhầm lẫn. TUYỆT VỜI TUYỆT VỜI",Bệnh Viện Mắt Quốc Tế Sài Gòn - Gia Lai,5 sao,"4,5"
"Phòng vệ sinh cho bệnh nhân quá tệ. Bệnh nhân chủ yếu là người già nhưng thái độ của nhân viên hướng dẫn là không phù hợp.
( đánh giá dưới góc nhìn của người nhà bệnh nhân)",Bệnh Viện Mắt Quốc Tế Sài Gòn - Gia Lai,1 sao,"4,5"
Bác sĩ tận tình với bệnh nhân,Bệnh viện 331,3 sao,"3,8"
"Bệnh viện sạch sẽ, bác sĩ và nhân viên ở đây rất thân thiện",Bệnh viện 331,4 sao,"3,8"
Bác sĩ lấy thêm tiền cua bệnh nhân,Bệnh viện 331,1 sao,"3,8"
Bác sĩ ở đây tận tình,Bệnh viện 331,4 sao,"3,8"
Bác sĩ chu đáo nhiệt tình,Bệnh viện 331,5 sao,"3,8"
"Bệnh viện 331, Nguyễn Chí Thanh, Yên Thế, Tp. Pleiku, Gia Lai 600000",Bệnh viện 331,5 sao,"3,8"
Tốt,Bệnh viện 331,4 sao,"3,8"
Bệnh viện sạch sẽ. Nhân viên và bác sĩ hỗ trợ nhiệt tình.,Bệnh Viện Tâm Thần Kinh Gia Lai,4 sao,"4,1"
"Phòng ốc, sạch sẽ, nhân viên thân thiện, nhiệt tình. Phục vụ nhanh nhẹn, chuyên nghiệp. Mình úp lịch làm việc cho các bạn cần. Rất chú trọng cây xanh, view thoáng mát.",Bệnh Viện Tâm Thần Kinh Gia Lai,5 sao,"4,1"
Bệnh viện thần kinh gia lai nằm sau sân bay playku .rất sạch sẽ và thoáng mát cho những bệnh nhân tâm thần .ăn uống thuốc men đầy đủ .,Bệnh Viện Tâm Thần Kinh Gia Lai,5 sao,"4,1"
Thống thoáng làm việc nhanh.kham tận tình,Bệnh Viện Tâm Thần Kinh Gia Lai,4 sao,"4,1"
Tên sai,Bệnh Viện Tâm Thần Kinh Gia Lai,5 sao,"4,1"
kì thị bệnh nhân,Bệnh Viện Tâm Thần Kinh Gia Lai,3 sao,"4,1"
"5 ⭐️, bệnh viện sạch sẽ, các chị nhân viên quầy hỗ trợ nhiệt tình nhẹ nhàng, bốc số và khám nhanh. Bác sĩ khám tốt, nhẹ nhàng, nhiệt tình",Bệnh viện Mắt Cao Nguyên - Gia Lai,5 sao,"4,1"
"Tọa lạc tại 248 Lê Duẩn, Bệnh viện mắt Tây Nguyên là đơn vị khám chữa bệnh chuyên khoa ngoài công lập về mắt được thành lập thứ 2 tại Gia Lai, sau Bệnh viện mắt Sài Gòn Gia Lai. …",Bệnh viện Mắt Cao Nguyên - Gia Lai,4 sao,"4,1"
"Chờ đợi bốc số cũng lâu khoảng 40 mới được đk phiếu khám , mất thời gian chờ đợi, chưa nói đến chất lượng . Trải nghiệm không hài lòng",Bệnh viện Mắt Cao Nguyên - Gia Lai,1 sao,"4,1"
K biết nm khám sao chứ nay mình khám ở phòng nội soi tai mũi họng. Gần cuối buổi chiều bs rất chểnh mảng. Trong giờ làm việc đi ra ngoài cả 15p. Về phòng bệnh nhân ngồi đợi cũng k vào làm ngay mà sang bên phòng đối diện nói chuyện. Rất k hài lòng,Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,3 sao,"3,8"
"Hôm nay mình đi khám thai mà phải chờ đợi siêu âm 2,5 tiếng đồng hồ, cuối cùng hết giờ làm việc phải chờ tiếp đến chiều. Bv nên tham khảo cách thăm khám, tổ chức như các bv phụ sản trong TP.HCM. Siêu âm 4D hình thái học nên xếp 1 phòng siêu …",Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,3 sao,"3,8"
"Quá tệ đóng biết bao nhiêu tiền đợi nguyên cả ngày không trả giấy xuất viện cho ngta về
Thái độ phục vụ quá tệ chi phí lại còn mắc",Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,1 sao,"3,8"
"K biết các phòng khác sao chứ, riêng phòng siêu âm số 3 , mìnb siêu âm sản mà 1 tiếng (60 phút) mới nhảy có 1 số thì bệnh nhân ngồi chờ 10 số mới tới luợt thì tới mấy giờ mới dc siêu âm? Lần nào khám cũng mắc kẹt chỗ siêu âm y như nhau, 10 lần như 1 chứ k phải 1 lần, do mình khám thai định kì. Haizzz...",Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,1 sao,"3,8"
"Phòng siêu âm 4, bác sỹ rất vô trách nhiệm, đi khám bệnh mà phải dồn đủ bệnh nhân bs mới xuống 1 lần ""MẮC CÔNG BÁC SỸ ĐI TỪ TẦNG 2 XUỐNG"" vậy thời gian bệnh nhân phải ngồi chờ thì sao?.",Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,1 sao,"3,8"
Nằm viện khoa thần kinh não. Mà cho nào là gãy chân vô. Người não thì cần yên tĩnh mà cho mấy bệnh nhân đau chân vô. Nói um hết cái phòng. Bv không biết sắp xếp gì hết,Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,2 sao,"3,8"
Phòng siêu âm gì mà mấy năm vẫn vậy.1 số mà  hơn 30 phút. K hiểu kiểu gì.bệnh nhân đau còn phải chờ đợi.k hiểu siêu âm kiểu gì hơn 30 phút mới nhảy 1 số.siêu âm toàn thân luôn hay gì đợi cả buổi k kịp.đợi mòn mỏi.có khi cả tiếng mới nhảy số,Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,3 sao,"3,8"
Sạch sẽ.thoáng mát.chất lượng khám chữa bệnh tốt.chất lượng phục vụ ổn.bãi xe thông thoáng cho cả ô tô và xe máy,Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,4 sao,"3,8"
Dịch vui khám chữa bệnh nhanh chỗ ngồi chờ sạch sẽ và rộng rãi. Nhà vệ sinh sạch và ko hôi. Luôn có nhân viên hỗ trợ nếu ko vội nên đi khám buổi chiều sẽ nhanh hơn buổi sáng,Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,4 sao,"3,8"
"Ba tôi đã phẫu thuật TMH tại bệnh viện, gia đình tôi rất hài lòng về chuyên môn của các y bác sĩ và chất lượng dịch vụ của bệnh viện. Khi lựa chọn nơi điều trị gia đình tôi đặt trình độ chuyên môn của các y bác sĩ lên hàng đầu, chúng tôi trao cho bệnh viện niềm tin và bệnh viện trao lại sự hài lòng cho chúng tôi. Xin cảm ơn bệnh viện.",Bệnh viện Đại Học Y Dược - Hoàng Anh Gia Lai,5 sao,"3,8"
"Bệnh viện này đối với mình thì mình tháy rất tốt ạ,  đội ngũ y bác sĩ rất tận tâm,  ngay cả hộ lí và bảo vệ cúng rất thân thiện  vui vẻ,  mình mới điều trị ở đây về nhà 1 tháng,  bác sĩ Thiên Pẩu  là người điều trị cho mình,  thật sự cảm ơn bác sĩ rất nhiều,  bác rất thân thiện",Bệnh viện lao và Bệnh phổi Gia Lai,5 sao,"4,4"
"Bệnh viện lao phổi này mang tiếng là của tỉnh gia lai, bệnh viện  mà nếu như không có bản hiệu thì chẳng ai biết đó là bệnh viện lao phổi, thứ nhất cảnh quan hiêu qoanh ,xung quanh thì cỏ dại bao phu ,trong khuôn viên sân của bệnh viện cũng có cỏ dại mọc um tùm",Bệnh viện lao và Bệnh phổi Gia Lai,3 sao,"4,4"
anh ấy nói,Bệnh viện lao và Bệnh phổi Gia Lai,5 sao,"4,4"
