comment,hospital,star,rating
"Bệnh viện nằm khu vực thuận tiện đi lại, gần khu trung tâm. Là bệnh viện quận nhưng tường bẩn bê bết, trang thiết bị phục vụ người dân thăm khám không thuận tiện, thái độ bác sĩ cũng là vấn đề cần xem xét, không rõ nơi đây có đạt chuẩn bệnh viện cấp quận của thành phố lớn hay không.",Bệnh viện Đa khoa quận Ngô Quyền,1 sao,"3,2"
"Bệnh viện tuyến đầu, không gian thoáng đãng, nhiều dãy nhà đã được sửa chữa hoặc xây lại.
Bác sỹ có trình độ, đội ngũ y tá chuyên môn chưa cao lắm và có thái độ phục vụ bệnh nhân chưa thực sự tận tâm.",Bệnh viện Đa khoa quận Ngô Quyền,3 sao,"3,2"
"Cơ sở vật chất còn nghèo.
Mấy c điều dưỡng rất nhiệt tình, ngày nào gặp cũng hỏi mình ổn chưa, thấy thế nào!!! …",Bệnh viện Đa khoa quận Ngô Quyền,4 sao,"3,2"
"Người nhà tôi đến khám sức khỏe mà mặt nhân viên cứ khinh khỉnh,thái độ tỏ ra bực tức.nếu không làm được tử tế thì để tôi gọi lên sở y tế,bỏ ngay thái độ đó đi",Bệnh Viện Đa Khoa Quận Hồng Bàng,1 sao,"3,6"
"Được thành lập từ năm 1955, qua nhiều thay đổi, đến nay, Bệnh viện Đa khoa Hồng Bàng đã trở thành một bệnh viện hạng III, được nhân dân trong Quận Hồng Bàng đánh giá: là địa chỉ tin cậy để chăm sóc sức khỏe.Trong quá trình thực hiện công …",Bệnh Viện Đa Khoa Quận Hồng Bàng,5 sao,"3,6"
E k biết phải nói gì nữa bạn e từ Nam Định vào thuê nhà cách thứ để xin việc vào LG display . đi khám tại đa khoa thì có kết quả có Thai mà trong khi bạn e đang có kinh thì e trả hiểu đa khoa khám kiểu gì nữa . thử que thì cũng k có. . nhưng đa khoa đc các a các chị y bác sỹ nhiệt tình . lên e cũng hơi buồn,Bệnh Viện Đa Khoa Quận Hồng Bàng,2 sao,"3,6"
"Bệnh viện Lê Chân cơ sở 2, khu vực chợ "" máy đá "".",Bệnh viện Đa khoa Lê Chân II,5 sao,"4,5"
Đẹp,Bệnh viện Đa khoa Lê Chân II,5 sao,"4,5"
"Bệnh viện tồn tại lâu đời.
Là nơi chữa bệnh của rất nhiều người khốn khổ.
Và cũng là nơi tuổi thơ tôi ra đá bóng, thả diều.",Bệnh viện Tâm Thần Hải Phòng,4 sao,"4,0"
Viện thì không cỏ vấn đề gì nhưng lên xem xét lại thái độ mấy bảo vệ khách đêm cấp cứu thì nằm hách dịch ko chỉ dẫn lái xe bảo khách vào thì lúc ấy mới nó là nghe thằng taxi đúng là vô học,Bệnh viện Tâm Thần Hải Phòng,4 sao,"4,0"
"Khu du lịch Quốc tế Đồi Rồng - Dragon Beach.
Màn trình diễn pháo hoa đặc sắc nằm trong chuỗi sự kiện của Lễ hội Văn hóa Dân gian Biển đảo và Khai mạc Lễ hội biển Đồ Sơn 2023.",Bệnh viện Tâm Thần Hải Phòng,5 sao,"4,0"
"Bác Sĩ trưởng khoa tên Vân là 1 người tham tiền ,ăn tiền đút lót
Tôi không khuyến khích mọi người đưa người thân vào đây …",Bệnh viện Tâm Thần Hải Phòng,1 sao,"4,0"
"Mua mấy viên thuốc mà thái độ bác sĩ y tá hách dịch, y đức như thất đức",Bệnh viện Tâm Thần Hải Phòng,1 sao,"4,0"
"các y bác sĩ điều trị tốt,khỏi bệnh.",Bệnh viện Tâm Thần Hải Phòng,5 sao,"4,0"
Ko có chỗ đỗ xe ô tô! Bvien cấm ko cho xe vào trong,Bệnh viện Tâm Thần Hải Phòng,3 sao,"4,0"
Mình chỉ đi qua đường có Bệnh viện đó nên không biết gì hơn,Bệnh viện Tâm Thần Hải Phòng,4 sao,"4,0"
Một nơi khá là uy tín trong việc trị bệnh,Bệnh viện Tâm Thần Hải Phòng,5 sao,"4,0"
Bệnh viện có cho khám bhyt k?,Bệnh viện Tâm Thần Hải Phòng,4 sao,"4,0"
"Tất cả các dịch vụ đều ok trừ mỗi lần thanh toán lần nào cũng đen. Tui hay đưa con đi khám mà toàn tt bằng thẻ, lần thì báo lỗi, lần thì lag, lần thì máy hỏng, kế toán thì có thái độ khi quẹt thẻ, nói trống ko bảo xuống tầng 1! Mà nhà t cả …",Bệnh viện Quốc tế Sản Nhi Hải Phòng,3 sao,"3,3"
"Bệnh viện chuẩn dịch vụ Quốc tế với đội ngũ nhân viên chuyên nghiệp, nhiệt tình. Các y bác sĩ chuyên môn tốt, giàu kinh nghiệm. Rất yên tâm điều trị tại Bệnh viện Quốc tế Sản Nhi.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"Nhìn chung thì thấy bệnh viện sạch sẽ, tươm tất. Bác sĩ điều dg rất nhẹ nhàng nhiệt tình với con mình
Cảm thấy khá thoải mái hài lòng khi thăm khám ở đây
Sẽ tin tưởng quay lại lần tiếp theo",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"bác sĩ tại bệnh viện có trình độ chuyên môn tốt, cơ sở vật chất ổn; thái độ phục vụ của nhân viên y tế rất ok.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"Bệnh viện khang trang sạch sẽ. Con mình nằm viện khoa Hô hấp được các bác sĩ , y tá chăm sóc rất nhiệt tình, con trộm vía nhanh khỏi. Các cô ở đây rất thân thiện mà tâm lý với trẻ bé lắm.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"Bác sĩ khám bệnh, soi tai mũi họng và bác sĩ siêu âm, chụp X quang rất ân cần chu đáo. Bệnh viện sạch sẽ thoáng mát.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
Tôi có con gái mổ tại khoa sản của bệnh viện suốt thời gian ở đó tôi thấy các y bác sĩ chăm sóc tận tận tình chu đáo. Phòng bệnh vô cùng sạch xẽ tiện nghi đầy đủ hiện đại gia đình rất yên tâm.,Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"Tôi có con gái với cháu trai nằm điều trị ở bệnh viện điều trị các cô điều dưỡng với bác sĩ rất nhiệt tình chu đáo, bệnh viện sạch đẹp như ở khách sạn. Gia đình rất tin tưởng.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"Mình sinh bé 2 lần và con ốm đều chọn bệnh viện, cảm thấy rất yên tâm vì các bác sĩ, điều dưỡng tận tình, chu đáo, dịch vụ bệnh viện đều tốt.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
"Điều dưỡng của BV rất nhiệt tình, mình ấn tượng nhất với điều dưỡng của khoa Bệnh nhiệt đới. Mình nhớ hôm đấy mình cho con nhập viện rất muộn tầm 12h đêm, vì bạn nhỏ bị RSV, vậy mà các cô vẫn rất nhiệt tình và chu đáo, thái độ ân cần, mặc dù rất đông bệnh nhân và các cô có vẻ cũng đang rất mệt.",Bệnh viện Quốc tế Sản Nhi Hải Phòng,5 sao,"3,3"
Viện mắt thành phố Hải Phòng. Tôi đã đưa người nhà đến đây. Trải nghiệm khám bệnh tốt. Cơ sở vật chất trung bình. Lối vào hơi nhỏ. Nếu đông người hơn nữa thì sẽ bị quá tải. Chắc bệnh viện cũng đã có phương án dự phòng rồi.,Bệnh viện Mắt Hải Phòng,4 sao,"4,1"
"Nhân viên y tế bệnh viện rất nhiệt tình , tình trạng mắt tôi cải thiện nhiều khi khám chữa bệnh tại đây. Bệnh viện mới sạch đẹp",Bệnh viện Mắt Hải Phòng,5 sao,"4,1"
bệnh viện nên xem xét lại thái độ của bảo vệ trông xe lúc 15h20. ăn nói thiếu tôn trọng khách hàng,Bệnh viện Mắt Hải Phòng,1 sao,"4,1"
"Hơi đông, khu mới xây đẹp nhưng khu cũ thì đã xuống cấp trầm trọng, tường mốc meo. wc thì đời cũ, có cái bồn nước to để múc dội nước sau khi đi tiểu :( …",Bệnh viện Mắt Hải Phòng,3 sao,"4,1"
"Nhân viên tận tình hướng dẫn.
Bác sĩ giỏi chuyên khoa,
Điểm đến của tôi..",Bệnh viện Mắt Hải Phòng,4 sao,"4,1"
"Ngày hôm nay 04/10/2023 bản thân tôi đã đến khám và trải nghiệm dịch vụ khám chữa bệnh tại bệnh viện.Thái độ phục vụ của y bác sĩ niềm nở, chu đáo. Chỉ duy nhất 1 điều là tôi chưa hài lòng mới nhân viên hướng dẫn. Tôi bị viêm kết mạc cấp …",Bệnh viện Mắt Hải Phòng,3 sao,"4,1"
Ngày mai chủ nhật có khám kg ạ,Bệnh viện Mắt Hải Phòng,5 sao,"4,1"
"Bác sĩ khám thì k có vấn đề gì lắm
Nhưng bác sĩ đo mắt mình thấy hết sức buồn cười nha :)). Mình bị đau mắt trước khi khám chỉ hỏi là “Anh ơi, sao em đau mắt mà phải đo mắt vậy anh ?” Xong bác sĩ …",Bệnh viện Mắt Hải Phòng,2 sao,"4,1"
"Rất khó chịu với thái độ nv thu tiền ở đây, làm ăn nhầm nhưng đổ lỗi cho bệnh nhân, làm mất thêm tiền của bệnh nhân.",Bệnh viện Mắt Hải Phòng,1 sao,"4,1"
Bác bác sĩ nhiệt tình chu đáo,Bệnh viện Mắt Hải Phòng,5 sao,"4,1"
"Bệnh viện sạch sẽ. Phòng đẻ gói Family đẹp, rẻ. Khoa phụ sản tận tình. Đặt trước giảm 10% gói đẻ. Vợ mình đẻ mổ. Mới xuất viện 1 tuần. Chân thành cám ơn các bác khoa phụ sản.",Bệnh viện Hữu nghị Việt Tiệp - Cơ sở 2,5 sao,"3,9"
"Bệnh viện cơ sở 2 to hơn rộng hơn BV Việt tiệp ở trung tâm. cơ sở vật chất tốt hơn nhiều, rộng rãi, sạch sẽ thoáng mát hơn. Đông vào buổi sáng, tối rất vắng vẻ. …",Bệnh viện Hữu nghị Việt Tiệp - Cơ sở 2,5 sao,"3,9"
"bệnh viện mới và vẫn đang trong quá trình setup, máy móc cũng chưa về hết",Bệnh viện Hữu nghị Việt Tiệp - Cơ sở 2,5 sao,"3,9"
"Tốt, bệnh viện đẹp, khám chữa bệnh toàn bốc phét, không bi sao ma cho cả đồng bệnh !nhưng trường hợp có bảo hiểm ,như thế nó khám vớ vẩn :)))))",Bệnh Viện Đa Khoa Hồng Đức,1 sao,"3,2"
"Bác sĩ,nhân viên coi trọng người vô mất tiền hơn người có bảo hiểm.Con tôi và Mẹ tôi từng vô đó 1 người đau dữ dội,1 người thì ngất xỉu,lũ vô nhân đạo đấy lại khám người mất tiền trước, đến lúc chửi cho lãnh đạo mới xuống xử lý",Bệnh Viện Đa Khoa Hồng Đức,1 sao,"3,2"
Bác sĩ nhiệt tình,Bệnh Viện Đa Khoa Hồng Đức,5 sao,"3,2"
"Một bệnh viện lớn mà xe chở bệnh nhân vào rồi ra ngay vẫn thu phí , trên bảng giá chỉ niêm yết giá giữ xe Ko có giá xe qua cổng nhưng vẫn thu phí … có phải chăng đây là cách kiếm tiền của người bệnh ?",Bệnh Viện Đa Khoa Hồng Đức,1 sao,"3,2"
"Cả một cái bệnh viện to đẹp như thế này mà chế độ lương nhân viên còn thấp , bảo hiểm xã hội ì ạch , thưởng tết 300k ( năm 2020) . Nhân viên cả năm không lo mua mì chính",Bệnh Viện Đa Khoa Hồng Đức,1 sao,"3,2"
Nơi khám chữa bệnh uy tín trách nhiệm cho người dân!,Bệnh Viện Đa Khoa Hồng Đức,5 sao,"3,2"
Nơi chăm sóc sức khỏe cho người dân khu vực ngoại thành hải phòng và 1 số quận nội thành Hải phòng!!!,Bệnh Viện Đa Khoa Hồng Đức,5 sao,"3,2"
"cho 4 sao,cố gắng phát triển",Bệnh Viện Đa Khoa Hồng Đức,4 sao,"3,2"
đẹp phết,Bệnh Viện Đa Khoa Hồng Đức,5 sao,"3,2"
Tệ,Bệnh Viện Đa Khoa Hồng Đức,1 sao,"3,2"
"Chán cái bệnh viện.
Hướng dẫn kém, chỉ dẫn cũng kém. In cho tờ giấy đi xét nghiệm làm các hạng mục mà trong tờ giấy không có chỉ dẫn đi phòng nào, bác sĩ khám cở bản cùng không nói …",Viện Y học Hải Quân,1 sao,"3,4"
"Bệnh viện quan tâm, chăm sóc bệnh nhân rất tận tình vui vẻ. Các bác sĩ, y tá, hộ lý khoa tiêu hóa thái độ chuyên nghiệp và nhiệt tình xử lý vấn đề nhanh chóng. Vật dụng y tế luôn đầy đủ. Mình thấy cực kì yên tâm để cho bố mình điều dưỡng ở trên viện Y Học Hải Quân.",Viện Y học Hải Quân,5 sao,"3,4"
"Dịch vụ y tế ổn ,bs nhiệt tình tuy nhiên thuốc bán quá đắt mua hộp thuốc mấy trăm nghìn xong về  mình ra mấy quầy thuốc hỏi chỉ có mấy chục",Viện Y học Hải Quân,3 sao,"3,4"
"Bệnh viện gì mà không có một hướng dẫn gì cả điều dưỡng thì khinh người hỏi kh trả lời ,mình đi khám cổ thì chỉ mình xuông khoa da liễu , xuống hỏi thì mấy chị bận nói chuyện xem mình như vô hình vậy,bực quá nên đi về lun",Viện Y học Hải Quân,1 sao,"3,4"
Bác sĩ tạm đươc .nhưng cơ sở quá kém nhân viên mỏng .😔 …,Viện Y học Hải Quân,3 sao,"3,4"
"Bệnh viện rộng rãi thoáng mát sạch sẽ
Bác sĩ điều trị nhiệt tình chăm sóc ân cần",Viện Y học Hải Quân,5 sao,"3,4"
"kém chất lượng, không có trách nhiệm",Viện Y học Hải Quân,1 sao,"3,4"
"Bệnh viện có khuôn viên và diện tích rất rộng. Nằm cạnh trục đường Phạm Văn Đồng, đi qua cầu rào 1 một đoạn là tới. Chất lượng bình thường",Viện Y học Hải Quân,3 sao,"3,4"
"Thất vọng với chất lượng phục vụ, lúc khám nhân viên thu tiền đã không có thái độ niềm nở, mua thuốc xong xin hóa đơn đỏ thì nhân viên quầy thuốc hẹn hôm sau sẽ gửi hóa đơn, rồi hẹn lên hẹn xuống cả tháng trời xong mất tích luôn. Gọi điện, nhắn tin chả thèm trả lời luôn.",Viện Y học Hải Quân,1 sao,"3,4"
"Dịch vụ chủ yếu cho cán bộ, bộ đội hải quân...và cả dân sư, liên kết bệnh viện Bạch Mai Hà Nội, khám chữa bệnh",Viện Y học Hải Quân,5 sao,"3,4"
"bệnh viện bác sĩ, y tá không nhiệt tình, hỏi han chăm sóc bệnh nhân như bên Quốc tế sản nhi. Trang thiết bị thì hỏng hóc đẻ mổ xong gọi chiếu tia plasma thì máy hỏng. yêu cầu thêm dịch vụ giường nằm cho người nhà thì k cho dùng, bấm chuông …",Bệnh viện Phụ sản Tâm Phúc,1 sao,"4,0"
"Dịch vụ tốt. Bác sĩ, y tá nhiệt tình, vui vẻ. Chất lượng tốt
Việc chăm sóc, thăm khám, đỡ đẻ, chữa bệnh cho bệnh nhân từ khi vào viện cho đến khi xuất viện được cho ở mức độ chuyên nghiệp “5 sao”. …",Bệnh viện Phụ sản Tâm Phúc,5 sao,"4,0"
Tôi đã sinh cháu đầu tại đây. Cám ơn các bác sỹ và y tá hộ sinh của bệnh viện.,Bệnh viện Phụ sản Tâm Phúc,5 sao,"4,0"
"Dịch vụ chu đáo, tận tình, giá cả phải chăng. Y bác sĩ trong bệnh viện luôn nở nụ cười tạo niềm tin cho bệnh nhân và người nhà. Cơm phục vụ cho các bà mẹ, trẻ em luôn được thay đổi, chất lượng tốt. …",Bệnh viện Phụ sản Tâm Phúc,5 sao,"4,0"
"Đi sinh tâm phúc nhàn tênh.khu lưu viện sau sinh sạch sẽ thoáng mát.bác sĩ đỡ đẻ nhiệt tình chu đáo,bác sĩ tư vấn sau sinh Kim Chi hoà nhã nhẹ nhàng chu đáo. Các chị điều dưỡng thân thiện chu đáo chăm sóc cho mẹ và bé.mình sẽ quay lại và giới thiệu bạn bè đến đây sinh em bé",Bệnh viện Phụ sản Tâm Phúc,5 sao,"4,0"
"Trải nghiệm tệ với số tiền khám bỏ ra. Bác sĩ, nhận viên không tận tâm, ko chuyên nghiệp",Bệnh viện Phụ sản Tâm Phúc,1 sao,"4,0"
"bệnh viện tốt, sạch nhưng có 1 thành phần cứ đi quanh bà bầu hút thuốc, ngồi đâu cũng thấy hút, hút từ tầng 1 lên phòng ăn tầng 4 mà ko thấy các nhân viên y tá bệnh viện nói gì. thế này ảnh hưởng hết các bà bầu",Bệnh viện Phụ sản Tâm Phúc,2 sao,"4,0"
"Bệnh viện phụ sản Tâm Phúc Hải Phòng là bệnh viện chuyên khoa tư nhân đầu tiên tại Hải Phòng cung cấp các dịch vụ y tế về Sản Phụ khoa một cách toàn diện và trọn vẹn, là một địa chỉ tin cậy và thuận tiện để bạn lựa chọn cho mình và cả gia …",Bệnh viện Phụ sản Tâm Phúc,4 sao,"4,0"
"Y bác sĩ đa số nhiệt tình, tận tâm, cơ sở vật chất đầy đủ, dịch vụ tốt, xứng đáng với số tiền bỏ ra. Chi phí khám chữa bệnh thì khá đắt",Bệnh viện Phụ sản Tâm Phúc,4 sao,"4,0"
"Bệnh viện Phụ sản Tâm Phúc thuộc Công ty Cổ phần Bệnh viện Tâm Phúc, tiền thân là Công ty Cổ phần Dịch vụ y tế Hải Phòng, với cơ sở ban đầu đặt tại số 33 Kỳ Đồng – nơi có Phòng khám đa khoa của Công ty được thành lập vào tháng 7 năm 2005. …",Bệnh viện Phụ sản Tâm Phúc,5 sao,"4,0"
