comment,hospital,star,rating
Nhân viên làm giấy tờ  phòng 02 thiếu tôn trọng người lớn tuổi. Không phải người nhà mình nhưng mình chứng kiến thật sự rất bất bình. Bác sĩ khám bệnh của phòng 02 và phòng 08 rất nhiệt tình nhẹ nhàng và chu đáo.,Bệnh viện Đa khoa huyện Sơn Tịnh,3 sao,"2,9"
"Đánh giá thì đánh giá, viết bài đăng thì viết chứ không biết NV có đọc được không. Bv sắm điện thoại ra mà gác máy thì đố ai mà liên hệ được. Không thể phát triển nổi.",Bệnh viện Đa khoa huyện Sơn Tịnh,1 sao,"2,9"
Mình tự hỏi các y bác sĩ ở đây có bị ép buộc làm việc không mà sao thái độ làm việc xem thường bệnh nhân vậy ? Có lời lẽ xúc phạm bệnh nhân .  Lương y như từ mẫu còn có trên đời này không?  Thật sự chỉ có 1 điều để nói thôi...RẤT TỆ . CỰC KÌ TỆ VỀ CON NGƯỜI CŨNG NHƯ LÀ THÁI ĐỘ CỦA Y BÁC SĨ Ở ĐÂY !,Bệnh viện Đa khoa huyện Sơn Tịnh,1 sao,"2,9"
"Không thể chấp nhận, lần trước đi khám bệnh đã 10 ngày rồi. Tự nhiên bây giờ gọi bảo phải vào ký giấy tờ chứ không là không cho khám nữa. Ủa bv gì làm ăn lạ vậy. Lúc đó sao không nói không hướng dẫn gì cả bây giờ đợi hơn 10 rồi mới bảo vậy. …",Bệnh viện Đa khoa huyện Sơn Tịnh,1 sao,"2,9"
"Phòng khám sạch sẽ, nhân viên hướng dẫn nhiệt tình, chu đáo, bác sĩ tận tâm, chất lượng dịch vụ tốt.",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Phòng khám đầy đủ các chuyên khoa, cuối tuần mình dẫn bé đi khám Nhi có các BS ở Bệnh viện Nhi Đồng TP.HCM về.
Khám rất tận tình, chẩn đoán đúng đủ bệnh mà ko cần phải đi xa.
Cảm ơn Việt Mỹ vì đã mời được các BS ở các Bệnh viện lớn về",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Mình dẫn con tới đây khám qua review của một người chị. Phòng khám sạch sẽ, nhân viên nhiệt tình, chu đáo. Có khu vui chơi cho trẻ em và quầy cafe, bánh ngọt miễn phí. Đặc biệt tiền khám còn rẻ hơn ở Bệnh viện Sản Nhi.",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Phòng khám sạch sẽ, nhân viên nhiệt tình bác sĩ tư vấn tận tâm
Mình đã dẫn ba mẹ đi khám ở nhiều phòng khám và bệnh viện. Nhưng khi đến đây mình thấy thật tuyệt vời, có mùi xông tinh dầu , có phục vụ cafe bánh và sữa miễn phí",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Bác sĩ khám bệnh tận tâm, nhân viên hướng dẫn nhiệt tình và luôn quan tâm bệnh nhân. Tôi thường dẫn người nhà ra ĐN khám bệnh vì không an tâm về y tế qn. Và từ khi bt đến Việt Mỹ tôi thấy trang thiết bị vật tư y tế, thuốc… đạt chuẩn quốc tế …",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
Nhân viên y tế rất tử tế tận tâm. Phòng khám sạch sẽ. Máy móc hiện đại. Có quầy cf và ghế mát xa miễn phí.,Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Một phòng khám xuất sắc với đội ngũ bác sĩ chuyên môn cao, thái độ phục vụ thân thiện và chuyên nghiệp. Mọi thủ tục nhanh chóng, không mất thời gian chờ đợi.",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Phòng khám sạch sẽ, nhân viên tận tình hướng dẫn, bác sĩ khám kĩ, tư vấn nhiệt tình. Sẽ giới thiệu người nhà đến khám",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Điều mình vô cùng lo lắng khi từ SG về Quảng Ngãi chính là chất lượng y tế. Nhưng may quá,PK ĐKQT Việt Mỹ lại xóa tan mọi lo lắng, đội ngũ Bsi rất nhiệt tình và giỏi chuyên môn , PK lại rất thơm tho khi mở cửa vào. Rất đáng để tin cậy và …",Phòng khám Đa khoa Quốc tế Việt Mỹ,5 sao,"4,7"
"Tôi đi khám nội soi hậu môn ngày 9/10 chuẩn đoán tôi là viêm ống hậu môn nhưng tôi uống thuốc 3 ngày liên tiếp thì chỗ hậu môn sưng to, và là lên sốt nhưng ngày thứ 3 tôi đến khám lại hỏi bác sĩ thì không khám cho tôi mà chỉ hỏi mấy câu …",Phòng khám Đa khoa Quốc tế Việt Mỹ,1 sao,"4,7"
"Đội ngủ nhân viên, bác sĩ thái độ ân cần, chuẩn mực. Thời gian chờ ko lâu.",Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,5 sao,"3,9"
Y tá nói chuyện bất lịch sự và vô duyên chờ người nhà khám mà thái độ ra mặt tại phòng đón tiếp,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,1 sao,"3,9"
Bsi khám rất nhanh không chờ đợi,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,5 sao,"3,9"
"Lần đầu tôi khám bệnh ở đây , bác sĩ cũng nhiệt tình",Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,5 sao,"3,9"
Khám đ/trị tốt đa dạng,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,4 sao,"3,9"
"Sửa lại vị
trí đã chính xác.",Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,4 sao,"3,9"
Bệnh viện tâm thần,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,5 sao,"3,9"
Chỉ đường đúng,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,3 sao,"3,9"
Phê,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,4 sao,"3,9"
Nó đã được hoàn trả và bây giờ nó trông mới hơn hình ảnh mô tả,Bệnh Viện Tâm Thần Tỉnh Quảng Ngãi,4 sao,"3,9"
Nhân viên khó chịu làm việc nghiệp dư đặc biệt là quầy tiếp đón bệnh nhân,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,1 sao,"3,4"
bệnh viện nhận nhân viên rất nghiệp dư khâu mũi cho e mình khâu trật phải khâu lại lần 2 nhân viên chửi lại bệnh nhân không thể tin đây là một bệnh viện đc nhiều ng quan tâm kh thể chấp nhận được. Đi ca đêm mà gặp y tá khâu lệnh khâu da của …,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,1 sao,"3,4"
Đây là Bệnh Viện ĐA KHOA huyện Tư Nghĩa nhiều nhầm lẫn đây là trung tâm y tế huyện tư nghĩa !,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,3 sao,"3,4"
"Bác sĩ, y tá nhiệt tình, dễ thương
Thủ tục nhanh
Bệnh viện sạch sẽ, thoáng mát",Bệnh Viện Đa Khoa Huyện Tư Nghĩa,5 sao,"3,4"
"Y bác sĩ nhiệt tình
Phòng bệnh sạch sẽ, rộng rãi",Bệnh Viện Đa Khoa Huyện Tư Nghĩa,4 sao,"3,4"
Bệnh viện mà điện thoại lại ko nghe máy. Đang bệnh mà...,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,1 sao,"3,4"
Nơi khám và chữa bệnh tân tâm,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,4 sao,"3,4"
"CSVC, đội ngũ chất lượng",Bệnh Viện Đa Khoa Huyện Tư Nghĩa,4 sao,"3,4"
Bệnh viện đa khoa Tư Nghĩa,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,4 sao,"3,4"
Tốt lắm quý vị ạ,Bệnh Viện Đa Khoa Huyện Tư Nghĩa,5 sao,"3,4"
"Dịch vụ mới dô thì đón tiếp tưởng nồng hậu,ai ngờ dô mình khám tai mũi họng, nội soi tai mà ngoáy sâu xong mình đau bác sĩ đã làm xước và chảy máu tai và sau đó im lặng còn tỏ thái độ khó chịu d, còn thuốc kê đơn k dặn dò uống như thế nào, …",Bệnh Viện Phúc Hưng,1 sao,"3,1"
"14h bác sỹ chưa làm việc. Vẻ vời xét nghiệm đủ kiểu
Bó bột thì chả trúng trật gì.
Biết vậy lên B21 Quân Y sớm thì tốt. Quá tệ …",Bệnh Viện Phúc Hưng,1 sao,"3,1"
Bệnh viện làm việc cẩu thả ko có chuyên môn bó cái chân mà cũng không làm được yêu cầu xem lại trình độ chuyên môn trước.,Bệnh Viện Phúc Hưng,1 sao,"3,1"
"Bệnh viện làm việc thiếu chuyên nghiệp, bác sĩ trực thì lúc nào cũng phải kiếm, bảo vệ thì hách dịch chưa gì hết đã muốn đuổi bệnh nhân ra ngoài, thiếu chuyên nghiệp , không có lương y của bác sĩ 1 sao",Bệnh Viện Phúc Hưng,1 sao,"3,1"
"Bác sĩ nhiệt tình, nhân viên hướng dẫn nhanh chóng và chính xác. Rất tin tưởng",Bệnh Viện Phúc Hưng,5 sao,"3,1"
"Vô nhận thuốc bảo hiểm, nhưng ồn quá, mình lại đang nghe đt nên ko nghe nhận viên gọi tên, phải gọi 2 lần. Ông bảo vệ đứng đó nói điếc kêu ko nghe thì bỏ qua, mà cứ nói đi nói lại mấy lần, nhân viên y tế họ ko nói gì, chỉ im lặng cho qua …",Bệnh Viện Phúc Hưng,2 sao,"3,1"
"Thực sự k hài lòng, siêu âm tim bảo là trẻ còn ống động mạch, làm ng nhà hoang mang gom góp tiền qua huế thì trục xoang trung gian, tim bình thường, xét nghiệm dinh dưỡng thì kết luận trẻ k thiếu chất... vậy mà trẻ vẫn gầy gò, khám phụ khoa thì bs thái độ... ối dồi ôi",Bệnh Viện Phúc Hưng,2 sao,"3,1"
"So với các bệnh viện trong tỉnh thì đây là nơi dịch vụ tốt nhất. Vừa vô là có rất nhiều bạn chăm sóc khách hàng hướng dẫn thông tin, không biết cái nào hỏi là họ chỉ. Vui vẻ nhiệt tình; lần đầu đi khám sức khoẻ để tham gia bảo hiểm nhân thọ chubb ; mình thấy bệnh viện ở đây ok.",Bệnh Viện Phúc Hưng,5 sao,"3,1"
"Nhân viên hướng dẫn tại bệnh viện thái độ khó chịu vs bệnh nhân, hạnh hoẹ. Khinh thường người bệnh là dân trí thấp.",Bệnh Viện Phúc Hưng,1 sao,"3,1"
"Bệnh viên tư nhân mà thái độ của nhân viên quầy thuốc hách dịch, như cha mẹ thiên hạ. Trình độ thì không biết tới đâu nhưng thái độ giao tiếp, ứng xử với khách hàng không đâu như nhân viên quầy thuốc bệnh viện này. Lần đầu trải nghiệm tưởng đâu đi lạc bệnh viện công, coi như lần cuối.",Bệnh Viện Phúc Hưng,1 sao,"3,1"
"Bệnh viện tuy hơi củ theo thời gian nhưng sự tận tuỵ, nhiệt tình, chu đáo, gần gũi và trách nhiệm thì luôn được làm mới mỗi ngày.",Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,5 sao,"3,1"
Bệnh viện dã chiến điều trị covid 19 mà hạch sách người nhà bệnh nhân đủ thứ. Vẫn biết là tuân thủ nguyên tắc 5k - cách ly mọi người với bệnh viện nhưng việc chuyển giúp đồ dùng thực phẩm cũng gây nhiều khó khăn cho người nhà bệnh nhân. Đó …,Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,1 sao,"3,1"
"Lần nào gửi đồ cũng bị chưởi như 1 con điên, người nhà 5 người FO nằm thở oxi điều trị bên khu bệnh nặng (ICU) gửi đồ gồm 2 chai cồn, 4 bị giấy ăn lau miệng, nước muối, thuốc,  làm khó làm dể bảo gửi 1 bịch 5 người lau chung.Nước muối thì 2 …",Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,1 sao,"3,1"
Nơi điều trị bệnh phổi,Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,2 sao,"3,1"
"Bệnh nhân thì ngồi chờ, bác sĩ???",Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,1 sao,"3,1"
Bệnh viện tuyến tỉnh của Quảng Ngãi như thế này cũng tạm ổn !,Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,4 sao,"3,1"
Nơi điều trị bệnh phổi,Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,5 sao,"3,1"
KHÔNG NÊN CÓ QUÁN NHẬU TẠI ĐÂY,Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,3 sao,"3,1"
"Heo hút, cũ kỹ",Bệnh Viện Lao & Bệnh Phổi Tỉnh Quảng Ngãi,2 sao,"3,1"
