comment,hospital,star,rating
❌ CHƯA BAO GIỜ GẶP THU NGÂN VÀ LỄ TÂN HẮC DỊCH VÀ COI THƯỜNG BỆNH NHÂN NHƯ BỆNH VIỆN NÀY ! …,Bệnh viện Mắt Đắk Lắk,1 sao,"3,7"
Mình đưa con đi khám ở đây nhều khám thì tốt sạch sẽ nhưng Nhân viên làm thủ tục đăng kí khám nạt nộ cáu găt khó chịu. Đi khám mất tiền mà còn thấy tức,Bệnh viện Mắt Đắk Lắk,1 sao,"3,7"
"Tôi mổ cườm mắt ngày 10/10 ra viện 14/10/23
Dịch vụ rất tốt . Sạch sẽ . Tận tụy . Tôi rất hài lòng !",Bệnh viện Mắt Đắk Lắk,1 sao,"3,7"
"Làm việc chưa thực sự có tâm, đùn đẩy trách nhiệm",Bệnh viện Lao và Bệnh phổi Đắk Lắk,1 sao,"4,0"
Đến để khám và chuẩn đoán bệnh nếu ho nhiều. Khó thở. Đau tức ngực. Hoặc điều trị bệnh nếu xác định bạn bị bệnh về phổi.,Bệnh viện Lao và Bệnh phổi Đắk Lắk,4 sao,"4,0"
"bệnh viện sạch sẽ,  nhân viên y tế nhiệt tình, chu đáo. Nếu bị bệnh phổi mãn tĩnh thì nên tới đây điều trị, vì phòng rộng rãi, bv còn trống nhìu giường bệnh,  BN lao đc xếp riêng và dùng thuốc, BN bắt buộc phải mang khẩu tranh trong bv nên …",Bệnh viện Lao và Bệnh phổi Đắk Lắk,4 sao,"4,0"
"Cơ sở vật chất hơi tệ nhưng thái độ làm việc của các bác sĩ lẫn nhân viên rất tốt, đi khắp nơi không khỏi nhưng về đây khỏi.",Bệnh viện Lao và Bệnh phổi Đắk Lắk,5 sao,"4,0"
"Bệnh viện chuyên khám và điều trị các bệnh phổi, đặc biệt là Lao.",Bệnh viện Lao và Bệnh phổi Đắk Lắk,4 sao,"4,0"
"Chỗ mình có xét nghiệm đờm, lao phổi không ạ",Bệnh viện Lao và Bệnh phổi Đắk Lắk,5 sao,"4,0"
Thằng linh chụp city lừa đảo,Bệnh viện Lao và Bệnh phổi Đắk Lắk,1 sao,"4,0"
Bệnh viện Lao và Bệnh phổi Đắk Lắk,Bệnh viện Lao và Bệnh phổi Đắk Lắk,5 sao,"4,0"
tuyệt,Bệnh viện Lao và Bệnh phổi Đắk Lắk,5 sao,"4,0"
Được rồi,Bệnh viện Lao và Bệnh phổi Đắk Lắk,4 sao,"4,0"
"Hôm nay lên khám thấy hoa chúc mừng tân Phó Giám Đốc BV các kiểu, tưởng thế nào, hoá ra là trên giấy dán cửa thì ghi 11:30 hết giờ làm việc mà thấy 11:10 bs đã nghỉ, ngồi đợi đến 13:50 vẫn chưa thấy làm việc lại, toàn ở huyện lẻ lên khám, …",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
Tệ nha. Lấy số xong rồi mang bỏ qua rổ ô số 5 để làm sổ khám. Mà mình bỏ luợt đầu ng bỏ sát vs mình ng ta đc kêu tên xong tới 10 ng sau vẫn ko thấy tên mình đâu tới hỏi thì tl kiểu khó ưa lắm làm ăn gì mà tr ơi ko chấp nhận nổi. Nhà thì ở huyện mà lên khám thì lại bị nv tức lộn ruột,Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
"mấy con ở quầy lấy thuốc thái độ với bệnh nhân, khi lấy thuốc ném giấy lấy thuốc 1 cách trán trượn chỉ vì lấy ít thuốc mà thái độ đề nghị bv nên xem lại cách cư sử của mấy con đấy nhé😡 rất chi là mất dạy👍 …",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
"Một cái bệnh viện rất tồi tệ, Ngay từ khi buớc đến. Vợ tôi bầu cạn ối đau nhức. Xin 1 chiếc xe lăn để siêu âm cho dễ, mà y bác sĩ khó chịu, Chửi bới đủ kiểu đi bộ đến nỗi máu chảy đầy quần. Vào viện lúc 23h hơn. Kí giấy sinh tử cho vợ đi …",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
"Vô mổ đẻ cò vòi tiền cho bác sĩ mổ hết 2 triệu mà lúc mổ tiêm thuốc tê không có tác dụng, đau thừa sống thiếu chết chắc chắn 100% lô thuốc có vấn đề, mong cơ quan chức năng thanh tra bệnh viện này cho dân đen nhờ, nghèo khổ cắn răn đưa tiền cò mổ bình an mà giống như từ địa ngục trở về",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
Xin lỗi vì phải gọi là con..có 1 con điều dưỡng ở  khoa lão...láo tóe và như bà cố thiên hạ....trên đời có loại điều dưỡng mất dạy và vô văn hóa như vậy...tệ quá tệ,Bệnh viện Đa Khoa Vùng Tây Nguyên,2 sao,"2,0"
"Bệnh viện không có vật tư y tế hay gì, cái ống tiêm, dây truyền dịch, ngay cả bao tay y tế cũng phải chạy ra ngoài tiệm thuốc mua. Toàn mấy bạn thực tập sinh làm. Bệnh nặng hay nhẹ, hay sắp chết cũng nằm chung 1 phòng. Bệnh nhân cấp cứu đưa …",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
"Cơ sở vật chất xây dựng thì rộng rãi nhưng chất lượng khám chữa bệnh và dịch vụ của Bệnh viện rất tệ, vào cấp cứu mà làm việc lề mề. Không hiểu sao ""kim truyền nước người lớn"" lại bảo viện hết, người nhà tự ra ngoài mua mang vào rồi y tá …",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
Rất tệ. Yêu cầu bệnh nhân ung thư vú mổ  lấy mẫu gửi đi Sài Gòn kiểm tra mẫu. Sau khi có kết quả mới cho mổ tiếp. Nhưng 7 ngày sau vẫn chưa gửi mẫu đi khi bệnh nhân xin về nhà thì bệnh viện yêu cầu bệnh nhân gửi mẫu đi Sài Gòn kiểm tra với phí 8 triệu,Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
"Chăm người đột quỵ bại liệt mà chỉ cho 1 người chăm. Nằm cả 3-4 hôm chỉ cấp thuốc giảm đau chống viêm ,chuyền nước muối .bác sĩ thì khám qua loa .hễ thấy 2 ng chăm là đuổi đe doạ k cấp thuốc cho nữa .tệ quá tệ",Bệnh viện Đa Khoa Vùng Tây Nguyên,1 sao,"2,0"
"Bệnh viện thì to mua đc 1 máy hút đờm , nhờ mấy bác sĩ hút cho khó hơn lên tiên , kêu mua máy ngoài thì ko cho vl thật",Bệnh viện Đa khoa Vùng Tây Nguyên,1 sao,"2,3"
"đây là  bệnh viện Đa Khoa Vùng Tây Nguyên mà sao ai đó lại cố tính checkin thành Phòng Khám đa khoa Trí Vui, sai cả địa chỉ và tìm kiếm trên Google Map",Bệnh viện Đa khoa Vùng Tây Nguyên,1 sao,"2,3"
"Cơ sở hạ tầng có đầu tư, khuôn viên rộng rãi, để xe thuận tiện.
Thủ tục khám chữa bệnh khá đơn giản và linh hoạt 👌 …",Bệnh viện Đa khoa Vùng Tây Nguyên,4 sao,"2,3"
Bệnh viện tuy lớn. Chỉ là quy mô lớn. Và chính sách làm dịch vụ lớn chứ thiết nghĩ chả dc cái mẹ gì. Phòng dịch vụ autu đầy đủ. Phòng thường autu ko có gì có đúng mỗi cái giường. Nói chứ trạm y tế còn có dc cái ghế cho người chăm bệnh. Có …,Bệnh viện Đa khoa Vùng Tây Nguyên,1 sao,"2,3"
"Bệnh viện tuy to nhưng Bác Sĩ và trang thiết bị nghèo nàn.
Con mình 2 tuổi bị chân vòng kiềng khi đến khám Bác sĩ nhìn chân xong cho chuyển viện vào Nhi Đồng TP HCM. …",Bệnh viện Đa khoa Vùng Tây Nguyên,2 sao,"2,3"
Bệnh viện tuy mới xây mà nhìn xuống cấp hơi nhanh. Không biết do đk khí hậu thổ nhượng hok hợp hay do chất lượng thi công chưa tốt.,Bệnh viện Đa khoa Vùng Tây Nguyên,5 sao,"2,3"
"Hôm rồi mình ghé thăm 2 mẹ con bé . Mình mới biết bệnh viện Daklak mình làm việc cũng rất ok về công tác phòng dịch. Mình phải được đóng dấu kiểm dịch, phải có thẻ mới đc vào thăm",Bệnh viện Đa khoa Vùng Tây Nguyên,5 sao,"2,3"
Rộng rãi thoáng mát chỗ đậu xe thoại mãi .Còn dịch vụ thì nghe nói kém,Bệnh viện Đa khoa Vùng Tây Nguyên,4 sao,"2,3"
Mình thực sự không biết các chị làm thủ tục giấy tờ học cao hiểu rộng tới đâu mà thái độ làm việc và cách trao đổi với các bệnh nhân ( đặc biệt là ngượ đồng bào cà người lớn tuổi) mà các chị nạt như con vậy. Thử hỏi đặt vị trí người thân …,Bệnh viện Đa khoa Vùng Tây Nguyên,1 sao,"2,3"
"Vợ tôi xin giấy chuyển viện từ đăk lăk ra bệnh viện trung ương Huế, nhưng khi ra bv Huế thì quày kiểm tra bảo giấy chuyển viện chưa được cập nhập lên hệ thống. ĐT nhiều lần theo số tổng đài về cho bv đăk lăk thì nhân viên trực ( nam gioi líc 7h40 ngày 19/6/2023) cằn nhằn ko hỗ trợ.",Bệnh viện Đa khoa Vùng Tây Nguyên,1 sao,"2,3"
Bệnh viện rất sạch sẽ nhân viên rất nhiệt tình cho bệnh nhân đôi ngủ bác sĩ rất tốt,Bệnh viện mắt Tây Nguyên,5 sao,"4,3"
"Bệnh viện sạch sẽ, nhân viên phục vụ, hướng dẫn đông",Bệnh viện mắt Tây Nguyên,4 sao,"4,3"
Bv sạch. Lâu năm r nhưng vẫn rất mới.,Bệnh viện mắt Tây Nguyên,5 sao,"4,3"
"Hôm thứ 3  ngay 19/11 /2024 có đi khám cho bé do bé ốm sốt nôn trớ ngay trước quầy lễ tân
bạn lễ tân tư vấn rất kỹ và nhiệt tình và chuyên nghiệp còn lấy khăn lau cho cả …",Bệnh viện nhi Đức Tâm,5 sao,"3,0"
"Thái độ của điều dưỡng quá thờ ơ, khám bệnh thì 10 h sáng mới chịu thăm khám cho bệnh nhân, nói nghe chu đáo lắm, nhưng 12 h trưa vẫn chưa đc hổ trợ chuyền dịch, người nhà gây nóng mới chịu mang dịch qua truyền, trong khi bệnh nhân ói đi …",Bệnh viện nhi Đức Tâm,1 sao,"3,0"
Bs vs y tá khám bệnh ncc ebe bị viêm phế quản nhẹ bảo chích kháng sinh ngày 3 lần gd ko đồng ý thì bs bảo về uống nước lã tốt hơn .dcm bv đặt cái tên hãm vcl,Bệnh viện nhi Đức Tâm,1 sao,"3,0"
"Bệnh viện đẹp, sạch sẽ, bác sĩ tận tâm, nhân viên nhiệt tình",Bệnh viện Mắt Khải Hoàn,5 sao,"4,4"
"Phòng khám xây mới, thiết bị đầy đủ, có vẻ hiện đại, đội ngũ nhân viên vs bác sĩ ổn, mình khám bs nữ ko biết tên gì, nhưng tư vấn, giải thích nhiệt tình. Tới ngày khai trương lại pk 30/3/2024 nên đc miễn phí khám mắt 100k. Mua 3 loại thuốc …",Bệnh viện Mắt Khải Hoàn,4 sao,"4,4"
"Khám nhanh, bác sĩ tư vấn có tâm",Bệnh viện Mắt Khải Hoàn,5 sao,"4,4"
Ỡ đây lịch khám tuy đề 7h mà tới tầm 10h bác sĩ mới khám. Mn tới trc chỉ để bốc số thôi.,Phòng Khám Chuyên Khoa Phụ Sản Bác Sĩ Hà Văn Tuấn,5 sao,"4,2"
Thái độ của nhân viên cskh cực kỳ tệ. Tới khám mà giống như xin ăn không bằng . Tính cho 1 * mà thôi,Phòng Khám Chuyên Khoa Phụ Sản Bác Sĩ Hà Văn Tuấn,2 sao,"4,2"
Mong bác sĩ làm  việc  nhiệt tình hơn nữa,Phòng Khám Chuyên Khoa Phụ Sản Bác Sĩ Hà Văn Tuấn,4 sao,"4,2"
"là bệnh viện tư nhưng nhân viên ,điều dưỡng làm việc rất thái độ",Phòng Khám Đa Khoa Hoàn Hảo,2 sao,"1,6"
"Đi khám sức khỏe bằng lái xe, bác sĩ nội ngồi phòng cấp cứu kiểu bố đời, ngồi chơi pikachu xong vô chả hỏi chả ns tiếng nào , đưa cái ống nghe lên chạm 1 cái rồi lớn tiếng ""Ra Ngoài"" . Ngớ người phải hỏi lại cũng 1 câu ""Ra Ngoài"" . …",Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
"khám bằng lái bỏ tiền ra mà như đi xin, nhân viên thiếu chuyên nghiệp, lớn tiếng với khách, phòng khám đầy mùi hôi, bẩn, dơ. dẹp quán đi là vừa. kinh tởm",Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
Dịch vụ quá tệ hại. Khám sức khỏe đổi bằng lái 631k. Thu tiền xong xuôi đang khám mà bên tiếp nhận hồ sơ bỏ về rồi ( lúc 16:10 phút ). Bảo mình là sáng mai đến sớm. Thế mà phòng khám này vẫn tồn tại được! Tài.. ..,Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
"Thái độ của bác sĩ ko chuyên nghiệp, gắt gỏng và tỏ thái độ vô cùng. Trong giờ làm việc còn cười đùa, ko hướng dẫn bệnh nhân. Thấy tốn tiền khi vào đây khám",Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
Nhân vien bac sy kham chan tình,Phòng Khám Đa Khoa Hoàn Hảo,5 sao,"1,6"
Test nhanh Covid mà chỉ ngoáy khơi khơi phía ngoài không đau ...nên không yên tâm lắm,Phòng Khám Đa Khoa Hoàn Hảo,2 sao,"1,6"
"Phòng khám quá dơ, bác sĩ như bị liệt miệng không biết nói bệnh nhân, thái độ nhân viên lồi lõm, lần đầu cũng như lần cuối nhé 😏 …",Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
"Nghe danh nhân viên phòng khám lâu rồi, nay có trải nghiệm đi làm giấy khám sức khỏe mà hú hồn. Phòng khám tư mà lễ tân thì cọc hết sức, không hướng dẫn, ngồi 1 chỗ chỉ trỏ mình ""đó đó xuống chỗ đó mà xét nghiệm"", chỉ thu tiền, xuất hóa đơn …",Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
"lễ tân thái độ khó chịu may còn có một cô ở quầy lễ tân lớn tuổi thái độ tốt chứ không hôm khám sức khoẻ đó là tôi đi phòng khám khác rồi, phòng khám tư mà coi khách hàng không ra gì.",Phòng Khám Đa Khoa Hoàn Hảo,1 sao,"1,6"
Nội soi chẩn đoán và can thiệp ung thư sớm đường tiêu hóa đầu tiên tại Tây Nguyên,Phòng khám Nội soi tiêu hóa Bệnh viện Đại học Y Dược Buôn Ma Thuột (BUH),5 sao,"5,0"
Chất lượng hành đầu tại khu vực Tây Nguyên,Phòng khám Nội soi tiêu hóa Bệnh viện Đại học Y Dược Buôn Ma Thuột (BUH),5 sao,"5,0"
"Đội ngũ nhân viên chuyên môn cao, nhiệt tình, tận tâm",Phòng khám Nội soi tiêu hóa Bệnh viện Đại học Y Dược Buôn Ma Thuột (BUH),5 sao,"5,0"
chất lượng và dịch vụ rất tốt,Phòng khám Nội soi tiêu hóa Bệnh viện Đại học Y Dược Buôn Ma Thuột (BUH),5 sao,"5,0"
cơ quan nhà nước thuộc tỉnh dak lak,Sở Y tế tỉnh Đắk Lắk,3 sao,"4,4"
Đóng cửa rồi,Sở Y tế tỉnh Đắk Lắk,3 sao,"4,4"
Đóng cửa rồi,Sở Y tế tỉnh Đắk Lắk,3 sao,"4,4"
Tạm ổn,Sở Y tế tỉnh Đắk Lắk,4 sao,"4,4"
tốt,Sở Y tế tỉnh Đắk Lắk,5 sao,"4,4"
ngày dag o dau,Sở Y tế tỉnh Đắk Lắk,3 sao,"4,4"
ĐẾN,Sở Y tế tỉnh Đắk Lắk,5 sao,"4,4"
"Bác sĩ mà cười bệnh nhân trong lúc khám,  chuẩn đoán bệnh  sai, ko biết  có trị được thật không mà đã  ra giá tiền như đúng rồi.",Phòng Khám Đa Khoa Đắk Lắk,1 sao,"4,6"
Hôm nọ rủ bạn đi khám cùng thấy khá là ok. Nhân viên thân thiện. Các bs nhiệt tình,Phòng Khám Đa Khoa Đắk Lắk,5 sao,"4,6"
"Phòng khám sạch sẽ cơ sở vật chất tốt, tư vấn khám chữa bệnh nhiệt tình vote 5 sao",Phòng Khám Đa Khoa Đắk Lắk,5 sao,"4,6"
"Phòng khám sạch sẽ, thông thoáng, thoải mái, trang thiết bị tân tiến, bác sĩ có tâm. Đánh giá 5⭐️🌟ạ …",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
Phòng khám siêu đẹp. siêu âm 5D có 100k còn gửi video cute qua zalo nữa. quá là thích và bất ngờ. mọi người nên ghé nhé. bác sĩ dễ thương và không phải chờ đợi gì,PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"Phòng khám sạch sẽ, BS Thi thì hoà đồng vui vẻ rất tận tâm với khách hàng, chất lượng siêu âm quá tuyệt vời, siêu âm rất kỹ và có cả ảnh và video 5D rõ ràng. Cảm thấy rất hài lòng",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"sach sẽ, không phải đợi chờ, bs khám tận tâm và chuyên môn cao.
vợ chồng mình từ sài gòn lên xa lên thử google tìm thì đúng chuẩn luôn, 100k mà có cả video và hình siêu âm 5d quá rẻ",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
Phòng khám sạch sẽ. Rộng rãi. Bác sĩ siêu âm kĩ và nhiệt tình lắm. Mình rất yên tâm khi đến bác khám,PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"Bác sĩ siêu âm kỷ thật, rất nhiệt tình. Giải thích cụ thể. Mình theo dõi thai ở đây đên lúc sinh. Nói chung rất hài lòng",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"Máy móc hiện đại,phí siu âm rẽ hơn những nơi khác,bác sĩ nhiệt tình vui vẽ,siu âm nhanh không cần chờ đợi,rất ocela lun,10đ không có nhưng",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"phòng khám sạch sẽ, bác sĩ nói chuyện nhẹ nhàng, vui tính, tận tâm
siêu âm rõ nét, gửi file qua zalo cho bệnh nhân.
cảm ơn bác sĩ và phòng khám",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"Bác sĩ siêu dễ thương luôn, khám kỹ, do đọ mờ da gáy luon mà có 100k quá bất ngờ, mình có e bé nên cũng siêu âm nhiều chỗ rồi ở đây phải gọi là nét như sony nói chung hài lòng",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"Phòng khám đẹp, rẻ và chuyên nghiệp",PHÒNG KHÁM SIÊU ÂM - SẢN PHỤ KHOA 119 LÊ DUẨN (BS THI),5 sao,"5,0"
"bác sĩ phòng khám hỗ trợ bé nhà em rất nhiều ạ,  đã hỗ trợ cho em vì điều kiện khó khăn, em cảm ơn pk nhiều. sẽ ủng hộ lâu dài ạ",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,5 sao,"4,4"
"cửa hàng dễ tìm, dịch vụ tốt từ a-z, tiêm phòng hay kiểm tra sức khoẻ đều an tâm",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,5 sao,"4,4"
Xém nữa thì mang thú tới đây. Nghe phốt ghê nhiều quá. Xin chia buồn vs ai bị mất thú cưng của mình ạ 😢 …,Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,1 sao,"4,4"
"Cô chủ xinh đẹp dễ thương tiếp đón tận tình, chu đáo lắm luôn á m.n. Thấu hiểu yêu thương các bé 🐕
Ngoài ra còn có 2 bạn nhỏ nhiệt tình tiếp đón nữa …",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,5 sao,"4,4"
Chưa đến 2 ngày chó mình đã mất shop rất thiếu trách nhiệm không cập nhật tình hình điều trị như nào chỉ lấy tiền là nhanh phí thì đắt tiền mất chó cũng mất lun,Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,1 sao,"4,4"
"Mèo của người ta mới 6 tuổi bảo già yếu bệnh nên chết. Làm chết mèo của người khác ngay trên bàn mổ trong lúc vừa rạch phẫu thuật, là thật sự có kinh nghiệm để làm nghề này chưa. …",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,1 sao,"4,4"
"Không đủ trình độ chữa bệnh cho thú nuôi , phí thì đắt nhưng làm việc hời hợt . Người khác tin tưởng gửi chó cưng của mình đến để chữa mà ko cập nhật tình trạng , ko chụp hoặc quay clip lại. Để 2 ngày xong nt báo chó mất r , tao được kể lại thôi mà t sôi máu r .",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,1 sao,"4,4"
"Bác sĩ có kiến thức tốt , tận tâm . Spa tốt . Rất chu đáo",Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,5 sao,"4,4"
ok. có tâm. có trình độ,Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,4 sao,"4,4"
Phòng khám điều trị chuyên nghiệp,Thú y Blue Pet care - Phòng khám thú cưng Buôn Ma Thuột,5 sao,"4,4"
nhìn khang trang sạch sẽ,Phòng khám ung bướu 228,4 sao,"4,4"
"Đã cắm implant ở đây cách đây 1năm...về ăn nhai thấy ok !!dịch vụ tốt,giá hợp lí 😊 …",Trung tâm implant Thiện An - BS CK 2 Huỳnh Thanh Trung,5 sao,"4,7"
"Đã cắm implant ít đây, dịch vụ tốt, giá hợp lý",Trung tâm implant Thiện An - BS CK 2 Huỳnh Thanh Trung,5 sao,"4,7"
"Nha khoa hiện đại, sạch sẽ. Mới cắm 1 implant thấy rất tốt, không thấy đau",Trung tâm implant Thiện An - BS CK 2 Huỳnh Thanh Trung,5 sao,"4,7"
Tuyệt vời,Trung tâm implant Thiện An - BS CK 2 Huỳnh Thanh Trung,5 sao,"4,7"
Quá tệ,Trung tâm implant Thiện An - BS CK 2 Huỳnh Thanh Trung,1 sao,"4,7"
Dịch vụ chăm sóc khách hàng càng ngày càng hoàn thiện . Trang thiết bị hiện đại. Đội ngũ bác sĩ chuyên nghiệp.  Nhất định sẽ ghé và giới thiệu bạn bè người thân,Phòng Khám Đa Khoa Vạn Hạnh,5 sao,"3,4"
"Nay đi phòng khám Nguyễn Dũng mà mắt mũi thế nào sang nhầm số 46 PCT, nhân viên đón tiếp tốt. Nhưng mình bị cảm, ho sổ mũi có đờm cả tuần, xui rủi thế nào bs khám cho chụp xquang bảo mình viêm mũi dị ứng cho đống thuốc viêm mũi dị ứng. …",Phòng Khám Đa Khoa Vạn Hạnh,2 sao,"3,4"
Hôm nay mình có dẫn mẹ đi khám tại phòng khám này thì thái độ của bác sĩ ngoại quá tệ không lắng nghe bệnh nhân chỉ trách mắng vì không mang theo phim chụp ở phòng khám rồi nói chuyện kiểu sỉ nhục mình và mẹ,Phòng Khám Đa Khoa Vạn Hạnh,1 sao,"3,4"
"phòng khám ổn … thoáng mát, vệ sinh sạch sẽ 🥹🥹🥹 …",Phòng Khám Da Liễu Phạm Nữ Bích Hợp,5 sao,"4,0"
"đã từng đi khám mấy lần
bs khám rất hời hợt ko có ""TÂM""
ko bh tôi khám lại phòng này",Phòng Khám Da Liễu Phạm Nữ Bích Hợp,1 sao,"4,0"
"khiếp đạn, nhìn mặt 2p xong cho thuốc luôn, ko thèm soi da hay gì, mình bảo trc đó mình xài kem trộn bsi cũng ầm ừ rồi bảo da bị cor này kia. làm như ai cũng thiếu kiến thức skincare  Vậy mà nổi tiếng dân bmt ai cũng giới thiệu  Chứ t là ko quay lại nha. Đc cái khám rẻ, hơn 300k",Phòng Khám Da Liễu Phạm Nữ Bích Hợp,1 sao,"4,0"
Ai cho xem xin số điện thoại bác sĩ dc kh ạ chứ số trên đây kh gọi dc ạ,Phòng Khám Da Liễu Phạm Nữ Bích Hợp,5 sao,"4,0"
"Bác sĩ tư vấn, khám bệnh kỹ lưỡng,vui vẻ.",Phòng Khám Da Liễu Phạm Nữ Bích Hợp,5 sao,"4,0"
Phòng Khám Da Liễu tại nhà Bác Sĩ Hợp,Phòng Khám Da Liễu Phạm Nữ Bích Hợp,4 sao,"4,0"
"Nghe nói tốt, chưa biết sao.",Phòng Khám Da Liễu Phạm Nữ Bích Hợp,4 sao,"4,0"
Có tâm,Phòng Khám Da Liễu Phạm Nữ Bích Hợp,5 sao,"4,0"
