comment,hospital,star,rating
"Không biết bác sỹ điều trị thế nào chứ bác sỹ phòng khám ko chấp nhận đc. Đến từ 6h20 mà mãi tận 8h20 mới đến lượt, dù ko đông .giờ làm việc 7h30 (có một số bác sỹ đến sớm và rất đúng giờ) 1 số bác sỹ rất đủng đỉnh. phải đến 8h00 mới gọi …",Bệnh Viện Thận Hà Nội,1 sao,"3,5"
"Vào khoa khám yêu cầu mất 300k r mà Xếp số 9 mà từ 13:30 đến 15h ms đc vào khám bệnh nhân thì vắng, bsi nc điện thoại suốt quá trình làm việc (p408) gọi điện liên tục k qtam bệnh nhân làm chậm trễ vc khám chữa bệnh.Cả ng già trẻ nhỏ đợi chờ …",Bệnh viện Bạch Mai,1 sao,"4,3"
"Lần đầu đưa người thân đi khám
Bệnh viện đón tiếp bệnh nhân rất chu đáo, thân thiện nhiệt tình, bệnh nhân rất đông nhưng không lộn xộn, khám lấy số rất nhanh tiện lợi dễ hiểu. Mong BV phát …",Bệnh viện Bạch Mai,5 sao,"4,3"
"tôi khám dịch vụ của bệnh viện, mà đợi chụp mri từ 9h30 sáng tới tận 19h20 phút mới được chụp. dịch vụ chi trả cao mà chất lượng vẫn thấp kém. cổng bệnh viện nhốn nháo toàn dân xã hội. nói chung là kém vô cùng tận",Bệnh viện Bạch Mai,1 sao,"4,3"
"đợt vừa rồi nhà mình có người ốm phải quay lại viện, so với trước mình chụp chiếu nhanh hơn với lại nhân viên chụp cộng hưởng từ rất tử tế. Các thủ tục hay thời gian đợi đều được các bạn thông báo cụ thể cũng nhanh chóng, mình với mẹ không phải đợi quá lâu. Cũng được các bạn hướng dẫn cụ thể chứ không qua loa",Bệnh viện Bạch Mai,5 sao,"4,3"
"1 trong những Bệnh viện đa khoa tuyến cuối của đất nước - Trực thuộc Bộ Y Tế (1 trong những Cơ quan do Chính Phủ quản lý), tuy có khu vực vẫn còn lộn xộn (Đặc biệt là trước cổng chính) nhưng đội ngũ Y, Bác sĩ rất giỏi và cực kỳ giỏi, chữa …",Bệnh viện Bạch Mai,5 sao,"4,3"
"Bệnh viện có cơ sở vật chất đầy đủ, chất lượng. Các bác sĩ, y tá tận tình, chuyên nghiệp. Đội ngũ  nhân viên nhiệt tình, chu đáo.",Bệnh viện Bạch Mai,5 sao,"4,3"
"Mấy bạn y tá trẻ và bảo vệ khá chu đáo. Tuy nhiên bố mình vào cấp cứu từ 4h đêm đến 9h vẫn đang đợi khám. Chẳng biết bác sĩ là ai mà vài người qua cầm hồ sơ đọc đọc nói nói vài câu xong đi luôn, cũng không có hướng dẫn cụ thể cần làm gì, …",Bệnh viện Bạch Mai,1 sao,"4,3"
Bệnh viện tuyến đầu của cả nước nên lượng bệnh nhân và người thăm khám luôn quá tải. Trân trọng đội ngũ nhân viên bác sĩ của viện làm việc vất vả ngày đêm. Hy vọng cơ sở vật chất sẽ cải thiện hơn nữa để đáp ứng với chất lượng dịch vụ,Bệnh viện Bạch Mai,4 sao,"4,3"
"Bệnh viện tuyến đầu với nhiều bác sĩ giỏi, việc tư vấn phân tích cho người nhà bệnh nhân rất quan trọng, cần phải phân tích hết các khả năng có thể xảy ra với người bệnh thì BV Bạch Mai làm rất tốt. Mẹ tôi điều trị tại Hồi sức tích cực và …",Bệnh viện Bạch Mai,5 sao,"4,3"
"Bệnh viện tệ hại nhất mình từng nằm , nằm 1 tuần , nha vs thì như cái cống , mình bị mất trộm dt , thái độ y tá thì chửi như tát nước vào mặt bệnh nhân với người nhà ( ngta k biet mới hỏi hỏi k muốn tl thi câm mẹ mồm đi chửi như kiểu ăn mày …",Bệnh viện Bạch Mai,1 sao,"4,3"
"Dv Tốt, phòng bệnh đẹp sạch như ks 5 sao  nhưng quy mô điều trị nhỏ, số lượng phòng, Giường  bệnh nhân còn thiếu so với nhu Cầu khám ,chữa bệnh  hiện tại của nhân dân, rất nhanh Và thiết thực. Nên đến để thăm khám",Bệnh viện Đại học Y Hà Nội,5 sao,"3,9"
"Khoa Nhi bệnh viện Đại Học Y
Các bác sĩ, y ta nhiệt tình, tận tâm, chu đáo. Vào viện sạch sẽ, gọn gàng, phòng bệnh sinh hoạt thoải mái như ở nhà.... …",Bệnh viện Đại học Y Hà Nội,5 sao,"3,9"
Có những bàn giúp đỡ chỉ dẫn cho người bệnh . Mình đưa con đến khám da nên thấy mọi thứ làm việc khá nhanh .,Bệnh viện Đại học Y Hà Nội,4 sao,"3,9"
"Trước đây hay lên K TW khám nhưng từ khi gia đình có người bệnh đã lựa chọn thăm khám và điều trị tại ĐH Y. Mọi kết quả xét nghiệm/khám bệnh/đơn thuốc đều đc cập nhật tại App đthoai, kể cả stt đỡ phải chạy đi nhiều xem. …",Bệnh viện Đại học Y Hà Nội,5 sao,"3,9"
Bệnh viện khá đông đúc. Mọi người nên đặt lịch khám trước sẽ được ưu tiên hơn. Rất chuyên nghiệp.,Bệnh viện Đại học Y Hà Nội,4 sao,"3,9"
Bệnh viện nằm trong khuôn viên  của đại học y hà nội    có thiết kế quy mô đẹp    khang trang sạch sẽ    nhưng hơi nhỏ có đầy đủ trang thiết bị   phục vụ nhu cầu khám chữa bệnh    c,Bệnh viện Đại học Y Hà Nội,4 sao,"3,9"
"Các bạn nhỏ nhà tôi đã gắn bó với Phòng khám số 1 rất nhiều năm. Lúc các bạn còn nhỏ, viêm đường hô hấp suốt, điều tôi vô cùng thích đó là các bác khám nhi rất nhẹ nhàng, hỏi han và kê thuốc cho các cháu rất ít. Điều này chính là sự khác …",Bệnh viện Đại học Y Hà Nội,2 sao,"3,9"
"Đặt lịch khám trên app rồi, đến hỏi bàn tiếp đón ở toà A5 còn chỉ sai, đến lúc đi in phiếu khám thì điều dưỡng Hương Giang ở bàn tiếp đón số 1 thái độ, làm hơn 1 tiếng đồng hồ mới in đc cái phiếu để đi khám trên phòng bác sĩ.",Bệnh viện Đại học Y Hà Nội,1 sao,"3,9"
"Bệnh viện tuyến trung ương, khá ok về chất lượng. Cũng do lượng bệnh nhân đông quá các bạn nên sắp sếp thời gian đến sớm nhé. Hoặc có thể đặt lịch trước với bệnh viện để khi tới nới không phải sếp hàng lấy phiếu chờ đợi. Các bác có xe ô tô …",Bệnh viện Đại học Y Hà Nội,4 sao,"3,9"
"Bệnh viện Đại học Y Hà Nội là địa chỉ khám chữa bệnh uy tín, trực thuộc Trường Đại học Y Hà Nội. …",Bệnh viện Đại học Y Hà Nội,5 sao,"3,9"
"Đã từng vài lần khám nơi đây,nhưng thái độ bác sỹ ko được ok cho lắm,nghiệp vụ cũng có vẻ chưa ổn so với chuyên môn bác sỹ ở các viện lớn khác trong thành phố",Bệnh Viện Đa Khoa Hòe Nhai,3 sao,"3,5"
Bệnh viện làm chán . Bác sĩ vừa khám bệnh vừa dùng điện thoại chơi điện tử. Không bao giờ quay lại sợ,Bệnh Viện Đa Khoa Hòe Nhai,1 sao,"3,5"
Ê mọi người e nói thật nhá bác sĩ ở đây đáng yêu lắm ý người nhà e ai cũng thích ý thái độ mọi người làm việc chu đáo nhiệt tình á nên ai cũng mê 😻 e đi mổ đau gần chết nhưng mà các bác sĩ động viên lắm nha 🩷🩷 nên qua vì chất lượng dịch vụ mà kĩ thuật của bệnh viện này nha …,Bệnh Viện Đa Khoa Hòe Nhai,5 sao,"3,5"
"Nhân viên phục vụ nhiệt tình , Bác sỹ tư vấn tốt , nhà mình có bảo hiểm y tế tại đây",Bệnh Viện Đa Khoa Hòe Nhai,5 sao,"3,5"
"Cơ sở chật chội, khám dịch vụ sức khoẻ lâu la, mất thời gian, ko chuyên nghiệp",Bệnh Viện Đa Khoa Hòe Nhai,2 sao,"3,5"
"Tệ thật, bác sỹ lẫn bệnh nhân lèo tèo vài người. Thái độ phục vụ kém",Bệnh Viện Đa Khoa Hòe Nhai,1 sao,"3,5"
"Nâng mũi lần 1 tại đây lệch sống mũi ko dính vào mũi, sửa lần 2 vẫn lệch sống mũi thì lung lay nhưng bác sĩ Phạm Thi Việt Dung đợt ấy đổ tại mũi mình lệch sẵn nên không ăn sống ? Giờ 3 năm rồi vẫn lệch hỏi nhiều nơi thì mới biết đặt sai …",Bệnh Viện Đa Khoa Hòe Nhai,1 sao,"3,5"
"E bé nhà e dc 17 tháng tuổi e bị hẹp bao quy đầu , có cặn dẫn đến sưng đỏ. E mới cho bé ra bệnh viện Hoè Nhai vì Cũng sát Tết rồi để cho bé về quê ăn Tết cho yên tâm thì cả bệnh viện ko tiếp đón, bắt đợi 1 thời gian khá lâu, người nọ gọi …",Bệnh Viện Đa Khoa Hòe Nhai,1 sao,"3,5"
"Khám bệnh nhanh , bs thân thiện , bv sạch",Bệnh Viện Đa Khoa Hòe Nhai,5 sao,"3,5"
"Bệnh nhân đã biết rõ bệnh nhưng muốn đến khám và nhận tư vấn nếu như có thể được tiêm để giảm tình trạng bệnh. Bác sĩ tư vấn đã biết bệnh nhân bị bệnh gì và đọc giấy mua thuốc của bệnh nhân xong, có thể nói 1 câu để bệnh nhân biết và về …",Bệnh Viện Đa Khoa Hòe Nhai,1 sao,"3,5"
"Nhân viên tư vấn như bố như mẹ khách. Nhân viên nam ngồi ở chỗ trung tâm tiêm chủng Hà Thành bảo khách: “sao chị nói nhiều thế?”. Mình đi khám theo công ty, nên địa chỉ cũng khá xa nhà. Vào xếp thì chờ rất lâu và rất nhiều phòng nên các bạn …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Thu ngân chán, chuyển khoản được nhưng thái độ khó chịu bắt khách hàng phải đóng tiền mặt, không có tiền mặt không cho làm luôn. Trong khi đấy cho các khách khác chuyển khoản :))",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Mình được trải nghiệm đi khám bệnh ở cơ sở Bệnh viện ĐKTN Hà Thành đội ngũ cán bộ y tế đã khám cho tôi rất kỹ, nhiệt tình thân thiện, tôi cảm thấy rất yên tâm và hài lòng, tin tưởng . Tôi  sẽ khám thường xuyên ở cơ sở này .... thật tuyệt vời !!!!",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Sau bao năm tôi quay lại khám thì bất ngờ về dịch vụ của BV.BV đã sach đẹp và chuyên nghiệp hơn rất nhiều.Các bạn đã hỗ trợ mình nhiệt tình.Mình đi khám theo công ty nhưng được takecare rất 10 điểm.,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Mình vừa khám sức khỏe tổng quát tại Bệnh viện Hà Thành và thực sự hài lòng. Quy trình khám nhanh chóng, không phải xếp hàng chờ đợi lâu.",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Bệnh viện tiếp đón nhiệt tình lắm ạ, em dẫn mẹ đi khám được hỗ trợ từ đầu tới cuối. Bác sĩ tư vấn kĩ cẩn thận. Các bạn trẻ dễ mến",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"DV quá tệ, 3 năm trước từng tới trải nghiệm 1 lần đã không thể chấp nhận được rồi. Vấn đề vệ sinh bẩn, nhân viên thái độ, khám hời hợt, thiếu chuyên nghiệp. Mình complaint được BV tặng gói khám 500k nhưng vẫn ko thể bỏ qua để nghĩ tới việc …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Được bạn giới thiệu sang khám sk lái xe, thấy dịch vụ ổn, thủ tục nhanh chóng",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Dịch vụ dở tệ. Nhân viên thái độ.
Hôm đi khám thì phòng khám toàn mùi chuột chết. Nhà vệ sinh còn có rết bò lên.
Đi khám sức khỏe mà hồ sơ toàn bị vứt lại, nhân viên dẫn khách thẩm mỹ chen ngang.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Y tá Bộ phận siêu âm của bệnh viện tiếp tay để người đến sau được khám trước khiến người đợi trước vẫn mãi đợi. Dịch vụ rất tệ,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Đừng bao giờ đến khám tại bệnh viện này nếu bạn không muốn mất tiền oan.
Thứ nhất, về thái độ. Bảo vệ chỉ ngồi một chỗ rồi chỉ trỏ để xe thế này thế kia mà không hỗ trợ, nói chung rất thái độ. …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Bệnh viện đông nhưng được phân luồng khám hợp lý, không phải chờ đợi lâu",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"4 năm trc, mình theo bs An hồi bác còn ở viện công. Bác khám, theo dõi thai kỳ và mổ cho mình mẹ tròn con vuông. Chả biết sao thấy bác còn trẻ mà kỹ tính, tỉ mỉ, cẩn thận, chu đáo có cảm tình với bác luôn🥰 …",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Chào bạn, 15/6 tôi đến khám pk bên bạn, gặp ca bs rất là thái độ và thiếu chuyên nghiệp (tên An). Đang trong giờ làm viêc, bn vào e kip bs còn đang nhai, chưa khám xét gì đã list ra 1 loạt dịch vụ kèm giá tiền rồi hỏi bn chọn loại nào. Ủa, …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Dịch vụ quá tệ. Nhân viên thì thái độ, làm việc kém chuyên nghiệp, làm lỗi nhưng hoạnh hoẹ khách hàng, ko đc nửa câu xin lỗi.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Mình cảm thấy may mắn vì đã gặp nhân viên bảo vệ tốt bụng rất nhiệt tình và bảo mình vào trong bệnh viện đợi cho đỡ nắng. Bác sĩ siêu cute 😄 tuy có hơi khó tính nhưng mà mình biết anh ấy muốn hướng đến sự hoàn mỹ cho các bệnh nhân. …,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Sang khám tai mũi họng, được bác sĩ nội soi nhẹ nhàng, tư vấn nhiệt tình",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Phục vụ hướng dẫn quá kém mình đi khám sức khỏe định kỳ của công ty mình gần trăm nhân viên công ty vào khám mà không có sắp xếp khám riêng khám lộn xộn với tất cả các hồ sơ sổ khám khác sếp hàng chờ quá lâu dịch vụ quá kém phò khám lụp xụp …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Bảo vệ thô lỗ, thái độ khó chịu, cọc cằn khi dắt xe hộ. Em mình đi tiêm đau tay nhờ bác ấy dắt xe mà cứ tỏ vẻ khó chịu.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Lần đầu tiên đánh giá 1 sao vì quá bức xúc, bác sĩ lấy máu bệnh nhân xét nghiệm nhưng không mang găng tay và lúc rút ra cũng không mang găng tay, sau đó lấy tiếp cho bệnh nhân tiếp theo",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Khách đến khám da liễu thì bảo không có bác sĩ, bệnh nhân đợi cả tiếng đồng hồ xong bảo là không có ai khám thay được
Lần trước đến khám thì cũng dề dà như thế, chỉ doạ khách làm xét nghiệm với làm tiền là giỏi",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
dịch vụ BVHT  chuyên nghiệp thật sự. mình được chăm sóc rất chu đáo.,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Tôi đến khám nội soi gây mê và được hướng dẫn chăm sóc cụ thể,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Khám ko tận tâm. Làm qua loa.
Hẹn chủ nhật đến lấy kết quả, mà khi đến lấy lại bảo ko đóng dấu ngày chủ nhật.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Tôi đi khám có đăng ký khám bảo hiểm y tế. Lúc thanh toán tôi có thấy giá cao cũng có nghi nghi nên có hỏi nhân viên thu ngân là đã có trừ phí BHYT chưa? Nhân viên nói rồi. Đến lúc có kết quả trả hết cho tôi bao gồm bảng kê chi phí khám …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Nhân viên thái độ, cách làm việc thiếu chuyên nghiệp. Nhất là mấy bạn nhân viên nam tại phòng chụp X-quang đã thế còn rất vô duyên.👎🤬 …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Tôi quá thất vọng khi làm thẩm mỹ mắt tại bệnh viện Hà Thành. Mắt tôi ban đầu lành lặn giờ biến thành bên chột bên què 😡😡😡 …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"các bạn nhân viên nhiệt tình, hỗ trợ người bệnh. Nếu có đi khám sức khỏe lại tôi vẫn sẽ tới Hà Thành khám",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Bác sĩ Quy ở đây điều trị mát tay. Nằm viện tlyeen,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Mình thăm khám tại bệnh viện rất tệ, nhân viên và bác sĩ đều tỏ thái độ khiến mình k hài lòng, đến khám sức khoẻ mà như đi xin đi năn nỉ thăm khám í, nhìn bề ngoài nhue vậy nhưng thật ra đằng sau bệnh viện cực kì bẩn luôn. Nói chung là bệnh viện nên đc gỡ bỏ đi=))))) ko xứng đáng với giá tiền mình bỏ ra để thăm khám. Cút đi",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
là 1 đứa 20 tuổi k quen ai đến khám nhưng cũng được mọi người chỉ chỗ rất nhiệt tình em khá hài lòng cho lần khám đầu tiên tại nơi này,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Đi khám sức khoẻ bị bác sĩ khám da chốt cửa bắt cởi áo ngực 🙂 trải nghiệm tệ …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Thái độ phục vụ và chăm sóc của điều dưỡng chu đáo,Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Dịch vụ tốt, chu đáo, rất hài lòng về BV HÀ THÀNH",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Trang thiết bị hiện đại, tôi thấy hài lòng về dịch vụ",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
"Dịch vụ tốt, nhiệt tình.
Đọc mọi người đánh giá chắc tùy nhỉ. Vì mình thấy Dv hài lòng. Bs chu đáo nếu BN có băn khoăn cũng khám kĩ và tư vấn BN bớt hoang mang. Đó là Cv rất quan trọng.",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Nhân viên cực kì tệ. Thái độ với khách. Mình rất không hài lòng về dịch vụ ở đây.,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Dịch vụ tốt, bác sĩ tư vấn nhiệt tình",Bệnh viện Đa khoa Hà Thành,5 sao,"2,8"
Nhân viên thái độ rất tệ. Đối xử với khách hàng như người phải đi cầu cạnh mình! Báo lịch một bác sỹ nhưng đến thì lại một bác sỹ khác. Không xin lỗi khách hàng mà cãi nhau tay đôi với khách hàng.,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Nhân viên cư xử thiếu tôn trọng người khám bệnh. Thái độ rất kém. Răng mình bị sâu thì ok mình nhận nhưng bs khám răng oang oang mắng  bảo đừng đổ lỗi cho bất cứ cái gì trong khi mình chưa hề phản ứng 1 câu nào. Mất tiền đi khám dịch vụ mà làm như đi xin ko bằng. Bs đấy tên là vũ thị hưởng thì phải 🤡🤡🤡 …,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Dịch vụ tốt,sạch sẽ",Bệnh viện Đa khoa Hà Thành,4 sao,"2,8"
"Mình đi khám sức khoẻ ở đây, nhân viên tốt thì ít mà thái độ thì nhiều, trả tiền mà cứ như đi nhờ, răng mình có không tốt, mình biết, mà cái c khám cho mình cứ phải nói oang oang lên rằng như này như kia rồi chê này chê nọ, nói to trước mặt …",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Hôm nay 15/12 mình đến khám, cảm thấy rất không hài lòng với thái độ và cách làm việc của bảo vệ và nhân viên lễ tân. Bảo vệ thì không hướng dẫn khách để xe, nhân viên lễ tân thì có thái độ khinh thường khách hàng, đùn đẩy trách nhiệm. Nói chung là tệ và sẽ không bao giờ quay lại.",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Cắt sẹo cho vợ t mà nó còn to,làm ăn kiểu lol jz ?",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
Bệnh viện nên quản lý lại nhân sự đặc biệt là thái độ của bảo vệ và y tá tại bệnh viện. Đã đi khám mất tiền rồi mà thái độ nhân viện k ra gì. Vẫn có những bạn rất dễ thương nhưng mà chính những thành phần trên làm tôi cảm thấy thất vọng.,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Dịch vụ kém!
Chờ khám toàn bị chen ngang",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"khám xkld rẻ nha 490k thôi
mọi thứ ok
duy nhất bà khám mắt ngồi ngay cửa …",Bệnh viện Đa khoa Hà Thành,4 sao,"2,8"
Sẽ không có lần 2 đến khám,Bệnh viện Đa khoa Hà Thành,2 sao,"2,8"
bệnh viện khám dịch vụ giá đcao nhưng hok khám đúng như giá phải bỏ ra của bệnh nhân. đáng giá thấp và hok bao giờ quay lại,Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"bảo vệ như bố đời, sử dụng dịch vụ mà bị coi như tội phạm",Bệnh viện Đa khoa Hà Thành,1 sao,"2,8"
"Bệnh viện rất tuyệt vời, nơi có dịch vụ chăm sóc mẹ và bé chu đáo. Không gian yên tĩnh, sạch sẽ giúp mẹ nghỉ ngơi sau vượt cạn. Các bữa ăn đều nóng, ngon với 3 bữa chính 2 bữa phụ và có thể ăn đêm bất cứ lúc nào. …",Bệnh Viện Việt Pháp Hà Nội,5 sao,"4,0"
Cảm ơn bác sĩ Hiệu đã khám và mổ cho mẹ con cháu mẹ tròn con vuông. Trải nghiệm đi sinh ở VP rất tốt. Cảm ơn toàn thể các y tá và các cô điều dưỡng.,Bệnh Viện Việt Pháp Hà Nội,5 sao,"4,0"
