comment,hospital,star,rating
"Phòng khám với đội ngũ nhân viên nhiệt tình, chu đáo. Bác sĩ khám và tư vấn nhiệt tình , cẩn thận.",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
"Em đã đến và trải nghiệm. Phòng khám chuyên môn cao, nhân viên nhiệt tình thân thiện",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
Phòng khám có đội ngũ chuyên môn rất tốt . Nhiệt tình,Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
"Hôm trước đi khám thấy rất hài lòng, bác sĩ hỏi han rất tận tâm, chuyên nghiệp. Sau mình ra Bạch Mai và Đại học Y kiểm tra thêm cho chắc thì thấy kết luận và cho thuốc y hệt, mất thêm tiền với công đi khám",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
"Phòng khám đầy đủ dịch vụ, mình thường xuyên làm xét nghiệm kiểm tra sức khoẻ ở đây",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
Phòng khám dịch vụ tuyệt vời. Bác sĩ Xuân Hoàng đẹp trai nhiệt tình,Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
"Cơ sở vật chất hiện đại, nhân viên hỗ trợ nhiệt tình, có bảo vệ trông xe miễn phí",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
"Dịch vụ tuyệt vời, đội ngũ nhân viên rất nhiệt tình và chu đáo, mười điểm",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
"Dịch vụ chu đáo, chuyên môn tốt",Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
Địa chỉ đáng tin cậy,Phòng khám Đa khoa Bác Toản,5 sao,"5,0"
