comment,hospital,star,rating
Các đội ngủ nhân viên và bác sĩ rất tận tình và chu đáo,Bệnh viện Quân y 13,5 sao,"4,2"
"Bệnh viện của quân đội nên toàn cocc, dân ngu cu đen không có tuổi vào đây ahhihi",Bệnh viện Quân y 13,3 sao,"4,2"
"Rat tôt,đôi ngu y bác sỉ noi đay chăm soc bênh nhân rât tot va nhả nhặn",Bệnh viện Quân y 13,5 sao,"4,2"
"Các chú bộ đội  dễ thương, vị trí ngay bãi biển Quy Nhơn",Bệnh viện Quân y 13,5 sao,"4,2"
"Bệnh viện sạch sẽ, thoáng mát. Chăm sóc tận tình, chu đáo",Bệnh viện Quân y 13,5 sao,"4,2"
Sạch sẽ.mát mẻ của gió biển..các a bộ đội quá dễ thương,Bệnh viện Quân y 13,5 sao,"4,2"
"LÊN ÁN THÁI ĐỘ VÀ KIẾN THỨC CHUYÊN MÔN 😡😡😡😡😡🤬🤬🤬🤬🤬🤬
Bệnh viện tệ nhất trên đời này, từ y tá, bác sĩ chuyên môn rất kém. Thật sự là mình là một người trong ngành y, dẫn người nhà đi khám mà thấy thiếu kiến thức …",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Vãi đạn, bệnh viện lớn mà ko có nỗi bãi đỗ xe, chở người nhà đi cấp cứu chưa kịp làm gì bảo vệ đuổi bảo mang xe ra khỏi bệnh viện. Vãi đái",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Bác sĩ rất tốt, nhưng một số y tá rất xấc xược, minhf lo cho người nhà chủ động tìm và hỏi thăm thì trả lời 1 cách cọc cằn và không quan tâm. Chửi người nhà, không còn ra hệ thống 1 bệnh viện đang cần khách. Với một tư cách nhân viên cũ tại …",Bệnh Viện Đa Khoa Tỉnh Bình Định,2 sao,"2,8"
Bực mình thật sự mình đăng ký giấy phép lái xe xét nghiệm máu đầy đủ các thứ khám rất đơn giản để cho nhanh đi đăng ký mà nhờ ơn cái kq xét nghiệm máu quá lâu mà mình đã hết phần để đăng ký trong khi đó qua năm thi luật mới rất khó so vs …,Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Bệnh viện tệ hết sức, từ bảo vệ tới bác sĩ không có 1 từ tâm nào, chắc lương ít quá hả. Bệnh nhân bị bệnh ng nhà rối tâm trí kh biết thì hỏi, chửi lên chửi xuống, khoa chụp ct, trực quầy tệ hết sức tệ, hối hận khi chọn bệnh viện này",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Nộp phiếu chụp xquang phổi từ 9h10 mà đợi 40 phút chưa tới lượt nên chồng mình qua khoa nội tổng hợp khám vai gáy, đến 10h30 bs chỉ định chụp thêm x quang khám vai gáy, đóng tiền xong đi qua phòng chụp xquang thì bác sĩ k tiếp nhận, hẹn 1h …",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Bệnh viện và sở y tế Bình Định cần giáo dục lại thái độ, cách cư xử cho bác sỹ, y tá và cả nhân viên vệ sinh ở đây. Khoa ngoại thần kinh - cuộc sống, bác sỹ và y tá đang cư xử rất tệ, bắt nạt người bệnh và gia đình. Bác sỹ giải thích bệnh …",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Bác sĩ phòng tai mũi họng khám bệnh mà gắt gỏng với bệnh nhân, bác sĩ phải tư vấn hướng điều trị cho bệnh nhân đằng này đưa ra 1 là lấy thuốc đi về, 2 là xét nghiệm máu, 3 là nhập viện. Bệnh nhân có biết mức độ nặng nhẹ của bệnh đâu mà chọn! Đến khi lấy kết quả cũng vậy toàn gắt gỏng thay vì hướng dẫn  cho bệnh nhân.",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Bệnh viện thật sự tệ. Bệnh nhân tới khám mà chỉ đưa toa không khám không hỏi gì hết. Nói là đông quá làm không kịp. Nên xem lại quy trình khám bệnh.
Ngày 18/10/2024 Phòng khám Nội Tim Mạch",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"T nói cái bệnh viện tỉnh mà thua cái trung tâm  đa khoa nữa cái gì cũng k có đến cây kim luồn cũng mua,mà mua cho đúng hiệu độc quyền của bệnh viện k là k xài ,hạch sách quan liêu.",Bệnh Viện Đa Khoa Tỉnh Bình Định,1 sao,"2,8"
"Bệnh viện đa khoa hòa bình TP Quy Nhơn, khám và chữa bệnh tận tình chu đáo,y bác sĩ gần gũi thân thiện, có kinh nghiệm lâu năm, không gian bên trong sạch sẽ, đặc biệt các phòng điều trị cũng như ở lại nằm viện thoáng mát sạch sẽ.",Bệnh Viện Đa Khoa Hòa Bình,5 sao,"3,3"
Thủ tục khám sức khoẻ lái xe hoặc xin việc nhanh gọn!,Bệnh Viện Đa Khoa Hòa Bình,4 sao,"3,3"
"Bác sĩ siêu âm  Nguyễn Ngọc Châu  coi thường bảo hiểm y tế khi đi khám tổng quát cho con trai 6 tuổi của tôi. Bác sĩ bảo “ cứ có bảo hiểm y tế là đi khám cho hết, mai mốt bệnh xuống không có tiền chữa bệnh” Chúng tôi được nhà nước khuyến …",Bệnh Viện Đa Khoa Hòa Bình,1 sao,"3,3"
"Bệnh Viện coi thường bệnh nhân, dùng lời lẽ cọc cằn và khó chịu khi bệnh nhân đi khám. Đi làm có lương mà như ai bắt đi làm vậy đó.",Bệnh Viện Đa Khoa Hòa Bình,1 sao,"3,3"
"Bệnh viện quá mấy dạy . 😌 Dù trình độ đến cỡ nào mà thái độ coi thường bệnh nhân vậy cũng chẳng ra gì . Từ y tá đến bác sĩ, nạt nộ, quát mắng, k có 1 câu nói nào là tôn trọng bệnh nhân . Đa số là bác sĩ nữ. Thái độ lồi lõm. 🙂 …",Bệnh Viện Đa Khoa Hòa Bình,1 sao,"3,3"
Bệnh viện làm việc uy tín khám nhiệt tình chu đáo phòng ốc gọn gàng sạch sẽ,Bệnh Viện Đa Khoa Hòa Bình,4 sao,"3,3"
"**Đánh Giá Bệnh Viện Đa Khoa Hòa Bình: 2 Sao**

Bệnh viện Đa Khoa Hòa Bình, một điểm đến y tế quan trọng, nhưng gặp phải nhiều …",Bệnh Viện Đa Khoa Hòa Bình,2 sao,"3,3"
"Khu khám răng sạch sẽ,đội ngũ y tá nhiệt tình.",Bệnh Viện Đa Khoa Hòa Bình,4 sao,"3,3"
Để nghị bộ y tế giả làm dân thường 1 bữa đi rồi biết. mang danh bs nhưng có tiền mới có đc lòng người.,Bệnh Viện Đa Khoa Hòa Bình,1 sao,"3,3"
"Lần đầu tiên đến khám và cũng là cuối cùng. Mình và gia đình đi khám răng, định lấy cao răng và kiểm tra răng cho bé. Mình chọn vì đây là BV tư nhân có khám BHYT nên nghĩ chất lượng tốt hơn BV nhà nước. Tuy nhiên hôm nay vô cùng thất vọng. …",Bệnh Viện Đa Khoa Hòa Bình,1 sao,"3,3"
"Quầy bảo hiểm tại khu khám trả lời rằng đi cấp cứu phải bắt buộc mang theo bảo hiểm nếu muốn dc thanh toán bảo hiểm, còn người nhà đem lên bổ sung sau vài tiếng cũng ko dc thanh toán bảo hiểm mặc dù các khoản đấy vẫn nằm trong danh mục thanh toán bảo hiểm.",Bệnh viện đa khoa tỉnh Bình Định,1 sao,"3,1"
"Là một bệnh viện lớn tại Bình Định. Là người có ăn, có học, mới đứng được vị trí làm việc trong bệnh viện. Vậy mà đạo đức tồi tệ, thái độ phục vụ quá kém, xem thường bệnh nhân. Mặc dù có hướng dẫn bệnh nhân bênh ngoài, nhưng thái độ những …",Bệnh viện đa khoa tỉnh Bình Định,1 sao,"3,1"
"Đây là bệnh viện có các phương tiện chẩn đón hiện đại ,có uy tín, chất lượng, nơi khám chữa bệnh cho người trong và ngoài tỉnh bình định",Bệnh viện đa khoa tỉnh Bình Định,5 sao,"3,1"
Bệnh viện trung tâm quy nhơn bình định. Sạch đẹp,Bệnh viện đa khoa tỉnh Bình Định,5 sao,"3,1"
"Bệnh viện xuống cấp, đạo đức cũng xuống cấp theo, bảo vệ xô xát với người nhà bệnh nhân , vì không cho đi qua cổng  . đặt ra luật vớ vẩn , chỉ cho cán bộ bệnh viện đi qua cổng ., người nhà của bệnh nhân thì không được đi . và nếu họ bước …",Bệnh viện đa khoa tỉnh Bình Định,1 sao,"3,1"
"Điều dưỡng khoa tryền nhiễm tiêm truyền thuốc thường xuyên sớm hơn thời gian trong toa bác sĩ giao
Bệnh nhân ý kiến thì tỏ thái độ
Cảm thấy rất không hài lòng",Bệnh viện đa khoa tỉnh Bình Định,1 sao,"3,1"
"Bệnh viện làm ăn tắc trách. 9h00 lấy máu xét nghiệm cho bệnh nhân hẹn 11h00 trả kết quả tại phòng khám đến 11h15 bác sĩ báo không có kết quả bảo hỏi lại khoa xét nghiệm máu thì khoa báo không có kết quả do máy không chạy, hẹn lại 14h00 và …",Bệnh viện đa khoa tỉnh Bình Định,1 sao,"3,1"
Khu mới xây dựng khá khang trang sạch đẹp 👌 …,Bệnh viện đa khoa tỉnh Bình Định,4 sao,"3,1"
"Y tá và Bác sĩ có thái độ kém trong khi khám bệnh với mẹ tôi. Mẹ tôi vào hỏi thông tin mà các cô các chị nhăn nhăn trả lời như không trả lời. Đây là lần đầu tiên và cuối cùng tôi khám tại đây.
Không nên khám tại đây tốn tiền.",Bệnh viện đa khoa tỉnh Bình Định,1 sao,"3,1"
"Gia đình chúng tôi xin cảm ơn Ban Giám đốc và xin được gửi lời cảm ơn chân thành và sâu sắc tới tập thể y bác sĩ, nhân viên phục vụ của bệnh viện , ở khoa hồi sức cấp cứu về tinh thần khám, chữa bệnh, phục vụ bệnh nhân tận tình, chu đáo, khẩn trương, kịp thời và qua chuyên nghiệp!",Bệnh viện đa khoa tỉnh Bình Định,5 sao,"3,1"
"Bệnh viện với cơ sở sạch sẽ, đội ngũ nhân viên và bác sĩ hướng dẫn, thăm khám tận tình. Bước đầu rất hài lòng.
Ai có vấn đề về mắt nên tới địa chỉ này khám thử. Cảm ơn bệnh viện đã tận tình hỗ trợ",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
Trong quá trình làm thủ tục mổ đục thủy tinh thể bệnh viện tư vấn nhiệt tình và cụ thể gia đình rất hài lòng,Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"TUYỆT VỜI!

Thật sự không nghĩ ở Quy Nhơn có dịch vụ khám mắt chuyên nghiệp như thế này. Cơ …",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"Được mọi người giới thiệu đến đây, không nghĩ Quy Nhơn mình có bệnh viện tốt như vậy, thật sự hài lòng.",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"Bệnh Viện Mắt Sài Gòn Quy Nhơn rất chú đáo, đội ngũ nhân viên y tế hướng dẫn kỹ lưỡng, rất hài lòng",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"Hôm nay cùng Mẹ đi khám và điều trị mắt tại Bệnh Viện Mắt Sài Gòn Quy Nhơn , khu vực ngồi chờ mát mẻ, nhân viên tư vấn nhiệt tình, cảm thấy thoải mái.",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"Bệnh viện mới sạch sẽ, nhân viên rất nhiệt tình, uy tín.",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"bệnh viên sạch sẽ, nhân viên hướng dẫn tận tình, chu đáo. Đội ngũ y bác sĩ thân thiện, tư vấn rõ ràng",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"Chất lượng bệnh viện tốt , nhân viên bác sĩ nhiệt tình , hỗ trợ khách hàng tận tâm",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"Nhân viên nhiệt tình chu đáo , bác sĩ tư vấn chuyên nghiệp , bệnh viện sạch sẽ",Bệnh Viện Mắt Sài Gòn Quy Nhơn,5 sao,"4,9"
"_ Dịch vụ chuyên môn tốt
_ Cơ sở hạ tầng chưa đạt với tầm vóc của một bệnh tuyến tỉnh. (  chưa có máy chụp MRI hoặc CITI , máy siêu âm thế hệ cũ không chụp được màu hoặc 4 D..)
_ Thái độ Y , Bác sĩ tận tình chu đáo",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,3 sao,"3,2"
Bệnh viện chán không muốn nói. Y tá điều dưỡng thì tạm đc. Bác sĩ thì k có tiền lót tay thì kéo dài thời gian. Gây khó khăn ảnh hưởng nghiêm trọng tới sức khoẻ. Quát mắng các kiểu. Có chuyên môn nhưng không có tâm với nghề. Quá khổ cho dân nghèo,Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,1 sao,"3,2"
"Bệnh viện như lồ n, bệnh nhân nguy kịch đang cần mổ lại kéo dài không chịu mổ, bác sĩ k có chuyên môn cao mổ không được lại chuyển sang bv khác. Ảnh hưởng vô cùng lớn đến tính mạng của người bệnh. Hãy là những bác sĩ có tâm. Làm ơn",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,1 sao,"3,2"
"Bệnh viện thoáng mát, sạch sẽ, im lặng đội ngũ bác sĩ y tá tận tình.",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,5 sao,"3,2"
Bệnh nhân mổ xuống thì k thăm khám . Lúc bác sĩ thì khám bệnh qua loa không tận tình . Y tá không chịu thay băng mà cứ hẹn hết lần này đến lần khác.,Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,1 sao,"3,2"
"Bệnh viện có đội ngũ CB và NV lành nghề, hoạt động chuyên nghiệp. CB, NV đều thực hiện tốt phương châm ""LƯƠNG Y NHƯ TỪ MẪU"", rất đáng được mọi người tôn trọng.",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,5 sao,"3,2"
"Bệnh viện k có trách nhiệm
Con t 4t big trật khuỷu tay sợ ở quê băng bó k an toàn muốn xuống ttch để tay con t k bị cán giá….cứ nghĩ mọi việc sẽ ổn khi 1thang4ngày băng bó khám tới khám …",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,1 sao,"3,2"
"Là một điểm để phục hồi chức năng cho bệnh nhân, chấp nhận được",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,3 sao,"3,2"
Làm ăn như cc.đi từ sớm khám bệnh bảo vào phòng 2 chờ.chờ dài cổ hỏi thì bảo chờ chút bs tới khi hỏi lại kêu phòng 2 và 1 chung.có điên không,Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,1 sao,"3,2"
"Các y Bác sỹ khám chữa bệnh làm việc có tinh thần trách nhiệm cao.
Khu điều trị thoáng mát sạch sẽ vệ sính và an toàn vô khuẩn cao.",Bệnh viện Chỉnh hình và Hồi phục chức năng Quy Nhơn,4 sao,"3,2"
Dịch vụ quá tệ. Không chuyên nghiệp. Nhân viên tư vấn hướng dẫn không chính xác phòng khám cho bệnh nhân,BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
"Quá tệ. Bệnh nhân đau mà từ bác sĩ đến y tá thờ ơ. Chờ đúng giờ ai nấy lo xách đồ đi về. Bác sĩ khám xong cũng không thông báo tình trạng bệnh nhân, không tư vấn, hỏi thì mới nói kê đơn thuốc rồi ra mua thuốc uống thôi. Phải nói là rất tệ",BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
"Thấy trên trang wed và đi ngang qua nhìn bên ngoài có vẻ OK nên tôi mới vô khám thử nhưng k bác sĩ khám sơ Sài , tôi khám phụ khoa mà kiểu thái độ k có trách nhiệm khám chỉ chờ tới giờ về . Hôm đó tôi khám mà khám sơ Sài còn hối tôi nhanh …",BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
"Bệnh viện tư nhân sạch sẽ ,y bác sĩ khám nhiệt tình",BỆNH VIỆN ĐA KHOA THU PHÚC,4 sao,"2,9"
Giờ thuốc uống cũng hết rồi mà ko khoẻ cái qq j cả . lúc mik đi khám nhớ lại vẫn tức. bs hỏi bệnh bệnh X mà con điều dưỡng bên mở tik tok rất to  còn ô bs đg hỏi bệnh mà đt có người điện zalo r bận nc luôn ko quan tâm mik. Rồi khó chịu mik …,BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
Mik từ tỉnh khác tới du lịch . Mới lần đầu vô khám mà thấy tệ quá từ khâu lễ tân đến thằng bác sĩ tầng 1 chỗ sảnh phòng thứ 2. Vô khám mà gọi điện cười cợt. Mịa cái bv lỏ này tuyển nhân viên toàn k ra gì. Đề nghị nên xem xét lại. Mọi ng nên cân nhắc khi khám nhé.,BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
"Mình đi khám lần 2 với Bảo hiểm y tế ( chấp nhận) .Bác sĩ khám nhiệt tình, đến khâu xét nghiệm thì Nhân viên có vấn đề, mình di đầu tiên nhưng phải đợi 90 phút mới có kết quả sau những người tới khám dịch vụ trả tiền. Rất bức xúc nhưng mình tự hiểu vấn đề.",BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
"Bệnh viện sạch đẹp, điều dưỡng và bác sĩ rất nhiệt tình, mình đã giới thiệu bạn bè và người thân tới đây ai cũng khen",BỆNH VIỆN ĐA KHOA THU PHÚC,5 sao,"2,9"
"Mình đưa vợ đến tiêm uống ván, tiện thể siêu âm luôn, nhưng siêu âm thì phải lên chờ cô bác sĩ đưa cho phiếu gì đó mới được siêu âm và sau khi siêu âm xong phải lên đưa lại cho cô bác sĩ đó khám, mình lên nộp giấy để lấy phiếu trước, nhưng …",BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
Cái con lễ Tân. Cái mỏ nó hổn quá. Đi khám tốn tiền tới quầy tính tiền tỏ vẻ mình đây cao thượng à. Bệnh viện phục vụ quá tệ.,BỆNH VIỆN ĐA KHOA THU PHÚC,1 sao,"2,9"
"Mình rất không hài lòng về thái độ của y bác sĩ phòng xét nghiệm của bệnh viện. Nói chuyện thì nạt nộ,  cộc cằn. Mình đã khám ở đây cũng nhiều nhưng đây là lần đầu tiên mình trải nghiệm tệ như vậy",Bệnh viện Phong - Da liễu Trung ương Quy Hòa,1 sao,"4,0"
"Sáng nay 7/5 tầm 8h30 mình có đi khám mắt tại PK số 12, bác sỹ nam cũng lớn tuổi điềm đạm, chịu khó tư vấn tận tình để mình hiểu rõ. Dù mình đặt nhiều câu hỏi nhưng Bác vẫn trả lời cặn kẽ, không hề khó chịu. Cần lắm những BS như vầy ở khắp …",Bệnh viện Phong - Da liễu Trung ương Quy Hòa,5 sao,"4,0"
"Cho em hỏi là e bị rụng tóc,tóc nhanh bết ,thưa 2 bên và hoi vùng đỉnh đầu thì điều trị dứt điểm được k ạ. . Và phương pháp điều trị. Nếu điều trị dc vậy chi phí khoảng bao nhiêu ạ ?",Bệnh viện Phong - Da liễu Trung ương Quy Hòa,4 sao,"4,0"
Cho e hỏi vên mình có chữa trị mụn không ạ. Và chi phí khám và thuốc dao động bao nhiêu ạ?,Bệnh viện Phong - Da liễu Trung ương Quy Hòa,5 sao,"4,0"
"Cho em hỏi là mặt em khi rửa mặt hay tắm xong là bị đỏ ngứa khoảng 15,20p sau là hết ngứa thì khám tiền tầm nhiêu ạ và có được giảm khi có bảo hiểm y tế không ạ",Bệnh viện Phong - Da liễu Trung ương Quy Hòa,5 sao,"4,0"
"Mới khám sáng nay 27/6 bác sĩ kê đơn thuốc sl 40 xuống quầy lấy thuốc đóng gói SL 30 giờ thiếu thuốc không biết sao, mà thuốc 16k 1 viên nx chứ, kiểm tra thuốc trước khi rời khỏi quầy ôi trời , nhà xa bệnh viện gần 200km nx chứ",Bệnh viện Phong - Da liễu Trung ương Quy Hòa,4 sao,"4,0"
