comment,hospital,star,rating
"Các cô tại quầy làm thất lạc giấy của bệnh nhân, vào hỏi mấy lần thì khó chịu kêu ra chờ gọi, chờ lúc lâu rồi mới vào hỏi lại rồi còn cố ra vẻ trịch thượng la lối đỗ lỗi cho bệnh nhân, hù bệnh nhân nói kiểu: "" Cho bà ra lấy số lại bây giờ"" . Thật sự quá tệ hại không đến thêm 1 lần nào nữa. Thất vọng vô cùng",Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2"
"1 trãi nghiệm tệ hại , cấp cưu là nơi giành giật sự sống , mẹ tôi bị nhồi máu cơ tim đưa vào cấp cưu 15h46p vào làm thủ tục đầy đủ đóng ko sót 1 ngàn , vậy mà tới 19h27p mới đc bác sỹ thăm khám , bs ở đây rất hay nha lại hỏi tên tuổi nhìn …",Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2"
"Bệnh viện làm việc không ra gì.
ủa đi xét nghiệm nước tiểu mà kiêu bệnh nhân đi quét mã Qr code để làm gì? Ko có đt hay điện thoại bị hư không quét được là không khám hả gì? …",Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2"
"5 sao cho đội ngũ y bác sĩ khoa Ngoại chấn thương chỉnh hình.
Mình là người nhà bệnh nhân, lần đầu tiên trải nghiệm “kì nghỉ” 10 ngày tại khoa chấn thương chỉnh hình chờ mổ. …",Bệnh viện Nhân Dân 115 Đa Khoa,5 sao,"2,2"
"Mùi khói thuốc lá có khắp nơi, len lỏi mọi ngõ ngách của BV. Ở bên ngoài sân, nhìn những gương mặt bệnh nhân còn mặc áo người bệnh và người chăm bệnh phì phèo thuốc lá, thân hình nhỏ thó, da mặt bủng beo, thấy rất lo ngại cho sự phát triển của dân tộc, giống nòi Việt Nam về cả thể chất và trí tuệ.",Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2"
Quá tệ. Máy lạnh nước chạy như thác. Mái thì dột như ở ngoài trời. Gọi nhờ hổ trợ 2 3 ngày mà méo thấy ai tới hỏi. Người nhà phải tự chế đồ hứng nước.,Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2"
"Bệnh viện quá đông người.
Thuận tiện nhất mình đặt khám hẹn giờ qua tổng đài 028 1080. Chi phí khám hẹn giờ 170k không quá cao …",Bệnh viện Nhân Dân 115 Đa Khoa,5 sao,"2,2"
Dm bãi giữ xe thì 1 chỗ còn cổng zô chỗ khác phải bắt di đường vòng. Dm nể mấy ông bv già chứ ko tao cũng đập cho trận. Giữ xe qua đêm sáng lấy mà 26k dm quá đắt. Đám y tá bs toàn 1 lũ tân binh đéo biết cc gì cứ hỏi qua ngó lại,Bệnh viện Nhân Dân 115 Đa Khoa,1 sao,"2,2"
"Tôi vừa có trải nghiệm khám chữa bệnh tại Bệnh viện Vinmec TP.HCM và thật sự hài lòng với dịch vụ ở đây. Ngay từ khi bước vào, tôi đã được đón tiếp bởi đội ngũ nhân viên lễ tân thân thiện và chuyên nghiệp. Quá trình đăng ký khám rất nhanh …",Bệnh viện Đa khoa Quốc tế Vinmec Central Park,5 sao,"3,9"
"Bệnh viện sạch sẽ, nhân viên nhiệt tình vui vẻ, nhưng dù đặt lịch hẹn thì vẫn phải chờ. Mình đặt hẹn 14h, mình đến mở hồ sơ và cân đo xong từ 13h40 nhưng đến 14h30 vẫn còn chờ.",Bệnh viện Đa khoa Quốc tế Vinmec Central Park,4 sao,"3,9"
"Dịch vụ chắc phải 6 sao luôn á, Có nghệ sĩ đàn cho mình nghe, hôm mình đi có Violon. Bác sĩ xin Zalo về tư vấn sau khám rất nhiệt tình. Bảo vệ lịch sự.",Bệnh viện Đa khoa Quốc tế Vinmec Central Park,5 sao,"3,9"
"Đội ngũ bác sĩ và nhân viên có chuyên môn cao, tận tình và thân thiện
Trang bị hiện đại.
Đề suất cải tiến thêm về dịch vụ tổng đài. Khi bệnh nhân cần liên hệ đến chuyên …",Bệnh viện FV,5 sao,"3,1"
Tôi đã mổ chân tại bệnh viện FV. Ca mổ được thực hiện bởi bác sĩ Phát. Bác sĩ rất nhẹ nhàng và có chuyên môn cao. Đội ngũ nhân viên của bệnh viện đều rất nhiệt tình và chăm sóc bệnh nhân chu đáo. Luôn túc trực 24/24 với bệnh nhân. Hỗ trợ …,Bệnh viện FV,5 sao,"3,1"
Mình mới sinh FV. Dịch vụ ở FV mà mình ấn tượng nhất là nữ hộ sinh sẽ chăm bé ban đêm cho mẹ và người nhà được nghỉ ngơi.,Bệnh viện FV,5 sao,"3,1"
"trải nghiệm rất tệ , thề mình đến lúc 13h nhưng đợi tới 17h vẫn chưa đến lượt chỉ vì nhân viên nhường lượt cho ng khác với đủ các lí do, cụ thể là nhân viên khoa da liễu, mình đến khám trả tiền , không phải đi xin. Khuyên thật lòng các bạn …",Bệnh viện FV,1 sao,"3,1"
"Bệnh viện FV sạch sẽ, bác sĩ tận tâm. Điểm chê duy nhất là lúc xuất viện, nhân viên làm hồ sơ không vui vẻ, nhiệt tình lắm,",Bệnh viện FV,5 sao,"3,1"
"khám sức khỏe định kỳ ở FV, quy trình nhanh, được kiểm tra kỹ. bs tư vấn chi tiết cách phòng bệnh. môi trường sạch sẽ. sẽ quay lại thăm khám khi phát bệnh.",Bệnh viện FV,5 sao,"3,1"
"Đầu tháng 9, tôi đưa mẹ tôi đi cấp cứu tại bv FV. Thật sự đây đối với tôi là một kỉ niệm mà tôi ko bao h quên được, tôi biết ơn bv vì đã chăm sóc mẹ tôi đc chu đáo như v. Từ các em bảo vệ, đẩy xe lăn sát xe taxi để đỡ mẹ tôi xuống rồi đẩy …",Bệnh viện FV,5 sao,"3,1"
"Lần đầu tiên được người thân giới thiệu và trải nghiệm tại đây, cảm thấy vô cùng hài lòng với dịch vụ tại Bệnh viện Quốc tế FV. Từ khâu tiếp đón đến quá trình khám chữa bệnh, mọi thứ đều được thực hiện một cách chuyên nghiệp và chu đáo.",Bệnh viện FV,5 sao,"3,1"
"Bệnh viện FV cung cấp dịch vụ chăm sóc sức khỏe rất tốt, thuốc mới, phòng sạch. Đợt trc bị chấn thương ở chân, đc người nhà đưa vào khám, chụp X-quang rất nhanh, được bsi tư vấn điều trị chấn thương nay đã hồi phục gần như hoàn toàn",Bệnh viện FV,1 sao,"3,1"
"phòng sanh rất mới, như khách sạn . điểm trừ là đồ ăn chưa dc ngon lắm",Bệnh viện FV,5 sao,"3,1"
- quy trình: lấy số + chọn loại khám- mua sổ 4k rồi chờ đến số 100 số mất 30 phút vào chiều thứ 3. Vào ô giữ như trên bảng để đóng tiền + đưa căn cước công dân + sổ. Rồi lấy phiếu đến phòng khám và thăm khám với bác sĩ. Khám xong quay lại …,Bệnh viện Mắt TP.HCM,4 sao,"3,1"
"10h ngày 06/09/2024 thứ 6
Mình đưa con tới khám ở bệnh viện mắt .
Có Một số lưu ý cho mn tới khám …",Bệnh viện Mắt TP.HCM,3 sao,"3,1"
Thứ 7 ngày 24/08/2024 mình có khám ngoài giờ ở BV Mắt TP.HCM nên mình muốn viết một số review và cách khám. …,Bệnh viện Mắt TP.HCM,4 sao,"3,1"
"Trước mình đi cắt kính thì mang kính tới rồi thay tròng là được, còn giờ thì không thay tròng, phải mua kính ở bệnh viện mới được thay, mà kính ở bv thì xấu, ko hợp mặt mình.",Bệnh viện Mắt TP.HCM,1 sao,"3,1"
nhanh- ngọn - lẹ - an toàn -thư ký y khoa 10 điểm. Cảm ơn em Phúc mặc áo màu hồng cam đã hướng dẫn tận tâm nhiệt tình hoàn tất hồ sơ để ba tui mổ trong ngày hôm nay.,Bệnh viện Mắt TP.HCM,5 sao,"3,1"
"Ba mình đi mổ mộng mắt, từ Bình Định vào khám và mổ.
Mộng mắt mổ không thuộc BHYT nên phí mổ là 3tr5 bao gồm thuốc, chưa bao gồm phí khám 125k, xét nghiệm 275k, mua sổ 5k, nhớ đem CCCD người bệnh. …",Bệnh viện Mắt TP.HCM,5 sao,"3,1"
"Dù đã trưa, nhưng các chị nhân viên phòng 12 vẫn rất nhiệt tình giúp đỡ để em nhanh chóng có thể hoàn thành thủ tục khám chữa bệnh.",Bệnh viện Mắt TP.HCM,5 sao,"3,1"
"Bệnh viện rất đông, nhưng tôi nghĩ bệnh viện nào cũng vậy. Vì đó là sự tin tưởng của bệnh nhân, cảm thấy an tâm khi đến cơ sở khám và chữa bệnh.
Ấn tượng đầu tiên khi đến bệnh viện chuyên khoa mắt hàng đầu tại Thành phố Hồ …",Bệnh viện Mắt TP.HCM,5 sao,"3,1"
nên lưu ý nv cantin k phải lúc nào cx có mng mua món j gấp thì nên mua cơm như mk còn 15p mua đồ mà kêu mì xào mãi k thấy bếp tới nấu chờ tới lúc đầu bếp quay lại thì trễ h xe xin đổi sang món khác hoặc k kua nx cx k cho,Bệnh viện Mắt TP.HCM,3 sao,"3,1"
"K còn chỗ gửi xe nên chú bv chỉ ra chỗ chùa gửi 10k. Đặt trước trên app medpro số 34 đến nơi in số 42(125k thêm phí khoảng 13k), đỡ đc phần xếp hàng lấy số đóng tiền. Khám cũng qua loa lắm, cả bv ĐHYD cũng vậy hà. Xin cho đo mắt luôn ngta k …",Bệnh viện Mắt TP.HCM,3 sao,"3,1"
"Này không phải là bệnh viện, này là trại nghỉ dưỡng có lương của mấy bác sĩ, mà cũng không chắc là bác sĩ nữa, nhận đồng lương không biết có thấy nghẹn không.
BHYT hay khám thường cũng chã ra gì hết á. …",Bệnh viện Quận 10,1 sao,"2,5"
"cái này ko phải bệnh viện, mà là nơi cho các ông nội bà nội nghỉ dưỡng từ thuế của dân
Nguyên cái phòng cấp cứu ko có bệnh nhân, mà người nhà mình cần hỗ trợ thì hững hờ",Bệnh viện Quận 10,1 sao,"2,5"
"MUA PHIẾU KHÁM SK: Mình đi khám sức khỏe buổi chiều vắng khách nhưng vẫn chờ 20ph để được trả tiền phí tại quầy mua vé dù không có ai ngoài mình chờ. Cô làm việc quan liêu khó khăn, lười biến (có trong ảnh). …",Bệnh viện Quận 10,1 sao,"2,5"
"Bệnh viện lồn , hãm , ng già mà nó cũng nạt cho đc , ch hết tiền khám còn mắc gâps đôi các bệnh viện khác mn ạ , kết quả thì hẹn tới hẹnh lui , khám nhanh lắm k kĩ càng gì cả",Bệnh viện Quận 10,1 sao,"2,5"
"Bệnh viện làm việc rất tệ, là 1 bệnh viện tuyến Quận mà làm ăn chán. 3h20 vô khám sức khoẻ là đã thấy hối. Làm việc thì qua loa cho có, nhân viên thì gắt gỏng, thái độ lòi lõm, mấy năm nay tình trjang vẫn như thế chẳng tiến bộ. Khám thì đắt …",Bệnh viện Quận 10,1 sao,"2,5"
"Cán bộ ngồi bàn hướng dẫn nói chuyện hời hợt, chỉ chăm chăm bấm điện thoại, hướng dẫn kiểu thiếu đầu thiếu đuôi làm quay đi quay lại 2-3 lần, mỗi lần ra vô bảo vệ cứ lấy 5k, đúng là làm bệnh viện dễ kiếm tiền thiệt. …",Bệnh viện Quận 10,1 sao,"2,5"
"Mình khám sức khoẻ để làm hồ sơ xin việc thì chỗ này khám nhanh, 160k bộ đầu tiên, từ bộ thứ 2 trở đi 10k. Giờ lấy kết quả thì sáng 9h30 chiều 3h30.",Bệnh viện Quận 10,4 sao,"2,5"
"Mình đi ksk để thi bằng A1, chủ quan nên kêu làm 2 bản nó quất cho 398k vô lí, thủ tục đi lòng vòng rất mệt, đưa tờ giấy chỉ dẫn xong lại hướng dẫn đi kiểu khác rất khó hình dung. Hình thẻ phải nền trắng, cận phải mang kính. Sáng khám chiều lấy, mệt nhé.",Bệnh viện Quận 10,1 sao,"2,5"
"Mọi người không nên đến đây khám sức khoẻ. Rất mất thời gian, khám thì lâu , kết quả thì không muốn trả, hẹn chiều 3h30 nói bận, 4h đến lấy . 4h mình lại thì điều dưỡng đi về , chắc là trốn làm ăn cắp thời gian để đi về sớm. Mình là bs và …",Bệnh viện Quận 10,1 sao,"2,5"
"Bệnh viện quận mà làm ăn rất chán nha
Mẹ mình đau răng muốn đi khám nhổ răng đến thì bắt chạy qua chỗ khác xét nghiệm máu chụp x-quang thì oki mẹ mình vẫn làm xong đến nhổ cho mẹ mình nhưng nhổ …",Bệnh viện Quận 10,1 sao,"2,5"
"Đội ngũ y bác sỹ tay nghề cao, nhiệt tình, tận tâm và chu đáo. Dịch vụ tốt, phòng sạch sẽ. Cảm ơn bệnh viện quốc tế CIH nhiều ạ",Bệnh viện Quốc tế City,5 sao,"4,2"
"Cảm ơn bác sĩ Khôi Nguyên và ekip bác sĩ y tá bệnh viện CIH rất nhiệt tình, tận tâm. Gia đình mình rất an tâm khi lựa chọn Bệnh viện CIH thăm khám và sinh bé.",Bệnh viện Quốc tế City,5 sao,"4,2"
"Bv rất tốt về dịch vụ và ch sóc bệnh nhân tại bv . Phương pháp điều trị tốt .
Điều dưỡng và bác sĩ chăm sóc nhiệt tình.",Bệnh viện Quốc tế City,5 sao,"4,2"
Trải nghiệm quá tệ. Con mình bị sốt co giật đưa vào bệnh viện gần nhất nên mình vào TÂM TRÍ cho nhanh. Vào bệnh viện toàn là thực tập sinh cũng chẳng ai takecare. Toàn người nhà lau thân nhiệt xin thau nước hạ sốt cho con. Lấy máu thì thực …,BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,1 sao,"3,5"
"Bệnh viện chăm sóc người bệnh tốt. Toàn thể đội ngũ nhân viên y thế thân thiện, niềm nở với người bệnh. Nơi chờ khám có ghế matxa",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,5 sao,"3,5"
"-Bệnh viện tư nhân nên dịch vụ cũng tốt, nhân viên không lớn tiếng, máy móc giấy tờ cũng đỡ phiền. Bác sĩ có tận tâm có vẽ vời, nhưng nhìn chung là không quá đáng lắm …",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,3 sao,"3,5"
"Nay em cho nhóc nhà em ghé vào BV này cắt chỉ, Trước khi cắt là em nói bạn nhà em tăng động nên cũng cần người giữ em vs 1 điều dưỡng nam , mà bé nhà em dẫy quá nên cắt cuxnng mất 15 phút ấy , cắt đc 2 mũi đầu thì nó dẫy nó không chịu, khóc …",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,1 sao,"3,5"
"Khám bệnh, phải chờ bs, hẹn trả kq qua zalo, một buổi chiều ko thấy phản hồi, gọi điện gặp nhân viên thông báo, à ừ cho đã xong cũng ko thấy.Làm ăn ko thấy hài lòng rồi đấy",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,2 sao,"3,5"
"Bệnh viện thoáng mát đặc biệt rất sạch sẽ. Mình khám thai và sinh em bé ở bệnh viện này , bác sĩ và nhân viên làm việc nhiệt tình có tâm. Phòng ở rộng rãi , vệ sinh sạch sẽ, trang thiết bị y tế hiện đại. Nếu sinh bé thứ 2 mình nhất định sẽ chọn bệnh viện Tâm Trí để sinh thêm lần nữa ♥️",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,5 sao,"3,5"
Đi rút chỉ khâu mà bị còn bị làm cho chảy máu . Khuyên mọi người tốt nhất không nên đi khám hay làm gì tại bệnh viện này . Thái độ lúc bệnh nhân nói cắt chỉ bị chảy máu thì khó chịu . Chê,BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,1 sao,"3,5"
"Má mình ho mất ngủ nên mệt, vô truyền nước là khoẻ rồi về mà bv bắt nhập viện, làm một đống xn và chụp xquang, siêu âm, đòi làm cả MRI. vô 1 đêm mà lẹ lẹ yêu cầu xuất viện mà bay gần 4 triệu. Bs quá làm tiền.",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,1 sao,"3,5"
"Bác sĩ VietNam là kiến thức, chuyên môn top 1 thế giới. Riêng về dịch vụ thì cũng được.",BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,5 sao,"3,5"
Bv sạch sẽ thoáng mát. Bs rất tận tâm nhé. Điều dưỡng dễ thương nhiệt tình hướng dẫn. Khi cần hỗ trợ bấm chuông có điều dưỡng xuống hỏi thăm liền. An tâm điều trị bệnh ở đây và sẽ quay lại,BỆNH VIỆN ĐA KHOA TÂM TRÍ SÀI GÒN,5 sao,"3,5"
"Cảm ơn bác sĩ Khoa mắt bệnh viện quận Tân Bình đã khám và điều trị nhiệt tình, lịch sự. Ban đầu có hơi sợ nhưng sau đó đã bình tĩnh lại và làm theo sự hướng dẫn của bác sĩ, khỏi bệnh.",Bệnh Viện Quận Tân Bình,5 sao,"2,9"
"Tất cả đều ổn, 2 chú bảo vệ rất nhiệt tình và dễ thương cực,trừ ông chụp x_quang và con nhỏ trả kq xét nghiệm máu sáng t7 ngày
10-8 hôm nay, thái độ, k hướng dẫn , hối như hối giặc 😌 …",Bệnh Viện Quận Tân Bình,3 sao,"2,9"
Đã đóng tiền bệnh thì khám chưa xong nhưng lại bắt đóng tiền lại từ đầu ?? Hỏi thì nói không biết gì hết cái gì cũng không biết kêu đóng tiền lại đi mới biết được ?? Ủa là sao đi khám bệnh đóng tiền hay đi xin được khám bệnh vậy?,Bệnh Viện Quận Tân Bình,1 sao,"2,9"
"Bệnh viện chuyên khoa nam học về thận
Nằm trên tuyến đường Điện Biên Phủ, đường 1 chiều không cho dừng đỗ nên củng hơi khó cho bệnh nhân mới mổ. …",Bệnh viện Bình Dân,4 sao,"3,9"
"Nói về điều trị về Gan,Thận,Niệu,Nam Khoa..v.v thì nói không quá là BV Bình Dân là số 1 cả miền Nam,Chợ Rẫy,Thống Nhất,Gia Định so là bị bỏ túi,thậm chí là cả miền Trung đổ về (vì rất nhiều bn người miền Trung cũng vô đây khám chữa bệnh) …",Bệnh viện Bình Dân,5 sao,"3,9"
"Người ta bệnh đi khám bệnh đóng tiền đầy đủ chứ không có đi ăn xin mà hỏi bảo vệ chỗ để xe nói thì không nói đưa tay chỉ chỉ xong hỏi lại thì lớn tiếng quát bệnh nhân và liếc bệnh nhân kiểu đó đó, bệnh tinh thần sa sút rồi còn gặp nhân viên kiểu này nữa! Mong bệnh viện chấn chỉnh lại cách phục vụ của nhân viên để không ai bị như mình!",Bệnh viện Bình Dân,1 sao,"3,9"
"Tường thuật cơ bản về chuyến nội soi sỏi thận (4.2cm x 3.6cm) của mình tại bệnh viện Bình Dân:
1. Khám bệnh: …",Bệnh viện Bình Dân,4 sao,"3,9"
"Tôi viêm ruột thừa, vào cấp cứu lúc chiều và được mổ liền trong đêm. Các y bác sĩ nc rất thân thiện, giai thích bệnh án tỷ mỷ. Các điều dưỡng có người dễ người khó nhìn chung mình thấy bình thường, có cô Huệ thay băng dễ mến cực. Khi mn báo …",Bệnh viện Bình Dân,5 sao,"3,9"
"Đội ngũ Y Bác sĩ giỏi nhiều năm kinh nghiệm trong lĩnh vực mổ sỏi thận, cảm ơn tất cả BSi điều dưỡng của khoa sỏi thận nhiều ạ… tuy phòng hơi chật vì bệnh nhân quá tải còn lại đều rất ok 💯❤️‍🩹 …",Bệnh viện Bình Dân,5 sao,"3,9"
"Một cái bệnh viện mà dơ nhất Viet Nam phòng toàn gián con bò lúc nhút trên giường tủ đồ ăn bệnh nhân  , giường thì ép bệnh nhân nằm 2 người 1 giường rất nhồi nhét , điều dưỡng thì 100% toàn bắt nạt bệnh nhân , chuẩn bệnh toàn sai ông bà …",Bệnh viện Bình Dân,1 sao,"3,9"
"Khoa Niệu A lầu 1 y tá,điều dưỡng rất hãm (Bác sĩ thì very good) , nói thật chứ tại người nhà đang bệnh không t đấm cho vỡ mồm. Bọn họ biết vậy nên rất láo. Cái này là 8/10 bệnh nhân cũng ghét bọn họ giống mình. Ai gặp r cho t 1 like. …",Bệnh viện Bình Dân,4 sao,"3,9"
"Bệnh viện chậm chạp, không thân thiện. Khám
Dịch vụ chất lượng cao 500.000 mà dịch vụ tệ quá tệ. Nội soi thì ngồi đợi cả cả ngày vẫn không tới lượt. Chịu luôn cái sự tồn tại này.",Bệnh viện Bình Dân,1 sao,"3,9"
"vừa xong
MỚI
[Tôi Khám Dịch Vụ] …",Bệnh viện Bình Dân,2 sao,"3,9"
Hai mươi năm mới có dịp quay lại đây ( thăm bệnh ) BV qui mô khám chữa bệnh ngày càng lớn.. với nhiều khoa mới … bên ngoài Cổng có vẻ rộng bao thoáng hơn xưa…. bên trong thì người bệnh cũng ngày càng nhiều … hành lang phòng chờ luôn đông …,Bệnh viện Nhân dân Gia Định,4 sao,"3,3"
"Mình đặt lịch khám dịch vụ trên app của bv khám nội ( thanh toán qua vnpay trên app luôn ) rất tiện. Đến từ sớm mà đã rất đông khách đợi. Bảng chỉ dẫn của bv hơi ngoằng nghèo, đi tìm mệt nghỉ :)) hỏi mấy chị y tá điều dưỡng mới tìm được …",Bệnh viện Nhân dân Gia Định,4 sao,"3,3"
"Bé nhà mình có phản ứng mạnh với vaccin não mô cầu nên lần này mình chọn bệnh viện Nhân Dân Gia Định tiêm mũi sởi cho an toàn và yên tâm hơn. Mới đầu vô thì mình hơi choáng ngợp vì bệnh viện quá đông và nóng, khu đợi tiêm không có máy lạnh …",Bệnh viện Nhân dân Gia Định,5 sao,"3,3"
Bệnh viện nhà vệ sinh sạch sẽ - trải nghiệm dùng bhyt rất tốt phục vụ nhiệt tình từng khu có người hướng dẫn lối đi lại chờ thuộc lấy khá nhanh - bác sĩ tận tình đạn xét nghiệm nhiều tuy tốn kém sẽ ra chỉ tiết bệnh hơn ! Mọi người nên đi …,Bệnh viện Nhân dân Gia Định,5 sao,"3,3"
"Trải nghiệm khá ổn so với lượng bệnh nhân khám chữa rất lớn.
Do lần đầu m đưa người nhà đi cấp cứu nên hầu như “chờ và chờ”. Gần như không phán đoán được thời gian nào sẽ xong thủ tục gì, có chỉ thị gì từ bs-yt thì được …",Bệnh viện Nhân dân Gia Định,4 sao,"3,3"
"Đến từ 6:00, tới bây giờ 9:30 ngày 14/10/2024 vẫn chưa khám xong. Trong khi đăng ký khám dịch vụ mổ cườm mắt. Là người lấy số thứ tự thứ 3. Đến bây giờ vẫn còn chờ.",Bệnh viện Nhân dân Gia Định,1 sao,"3,3"
Tri ân gửi đến đội ngũ Áo Trắng Khoa Nội Tiêu Hóa - Bệnh viện Nhân Dân Gia Định ! …,Bệnh viện Nhân dân Gia Định,4 sao,"3,3"
"Khoa dược làm việc quá chậm.
khám bệnh xong cả tiếng đồng hồ, vẫn phải ngồi đợi nhận thuốc tại cái bàn mà chả biết ai trực; chả biết ai phát, chả biết đợi đến bao giờ
tội bệnh nhân dù ngồi xe lăn ngồi nằm vất vưởng đợi thuốc.",Bệnh viện Nhân dân Gia Định,1 sao,"3,3"
"Nào giờ sợ tiêm vắc xin nên mỗi lần chích là đến bệnh viện cho an tâm.

Lần đầu vào BV tiêm chủng bị cực ấn tượng với anh chị bác sĩ, điều dưỡng dễ thương quá trời luôn. Bị cái ngồi chờ sau tiêm hơi nóng ạ nhưng nói chung 10 điểm",Bệnh viện Nhân dân Gia Định,5 sao,"3,3"
Cách đây 3 ngày mình vào khoa cấp cứu từ lúc vào 10h sáng chỉ truyền giảm đau đến lúc tôi đau và kiu bs và điều dưỡng thì chẳng ai quan tâm bệnh nhân có một cô điều dưỡng còn nói lại không phải bên khoa cổ trực nên không biết trời ơi lúc đó …,Bệnh viện Nhân dân Gia Định,1 sao,"3,3"
"Tại khoa cấp cứu kính mong sự quan tâm của BGD bệnh viện. Bệnh nặng dẫn lưu, thở oxi xếp 2,3 / giường (1m) k hề có băng riêng, thật sự kinh hoàng. La liệt. Bệnh nhân cấp cứu đi tìm sự sống. Xin cứu giúp.",Bệnh Viện Phạm Ngọc Thạch,1 sao,"2,3"
